Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)   
bse49_S-Cl_45_A   |   -646.448188   |   -646.036315   |   -646.447624   
bse49_S-Cl_45_AB   |   -1106.246568   |   -1105.729167   |   -1106.246709   
bse49_S-Cl_46_AB   |   -987.251202   |   -986.912913   |   -987.250934   
bse49_S-Cl_47_A   |   -1193.815696   |   -1193.574317   |   -1193.814504   
bse49_S-Cl_47_AB   |   -1653.592909   |   -1653.246413   |   -1653.591804   
bse49_S-Cl_48_A   |   -888.154948   |   -887.88638   |   -888.156204   
bse49_S-Cl_48_AB   |   -1347.938146   |   -1347.563369   |   -1347.939445   
bse49_S-Cl_49_A   |   -909.245385   |   -908.953184   |   -909.244817   
bse49_S-Cl_49_AB   |   -1369.040079   |   -1368.638777   |   -1369.039626   
bse49_S-Cl_4_AB   |   -933.230103   |   -932.946113   |   -933.230239   
bse49_S-Cl_50_AB   |   -1293.856355   |   -1293.549852   |   -1293.855432   
bse49_S-Cl_51_A   |   -909.249737   |   -908.955421   |   -909.249782   
bse49_S-Cl_51_AB   |   -1369.037184   |   -1368.635974   |   -1369.03592   
bse49_S-Cl_52_A   |   -1231.827495   |   -1231.55203   |   -1231.827534   
bse49_S-Cl_52_AB   |   -1691.617008   |   -1691.234523   |   -1691.61629   
bse49_S-Cl_53_A   |   -1271.077282   |   -1270.742174   |   -1271.077342   
bse49_S-Cl_53_AB   |   -1730.868215   |   -1730.426068   |   -1730.867963   
bse49_S-Cl_54_A   |   -948.478453   |   -948.12729   |   -948.479089   
bse49_S-Cl_54_AB   |   -1408.266848   |   -1407.809211   |   -1408.267721   
bse49_S-Cl_55_A   |   -1060.754963   |   -1060.184009   |   -1060.75468   
bse49_S-Cl_55_AB   |   -1520.547728   |   -1519.870268   |   -1520.548745   
bse49_S-Cl_56_A   |   -985.598225   |   -985.133398   |   -985.598447   
bse49_S-Cl_56_AB   |   -1445.391492   |   -1444.820526   |   -1445.392714   
bse49_S-Cl_57_A   |   -491.598885   |   -491.404852   |   -491.598033   
bse49_S-Cl_57_AB   |   -951.396873   |   -951.094394   |   -951.396487   
bse49_S-Cl_58_A   |   -530.83401   |   -530.582568   |   -530.833441   
bse49_S-Cl_58_AB   |   -990.628873   |   -990.269713   |   -990.628629   
bse49_S-Cl_59_A   |   -565.51921   |   -565.235265   |   -565.518572   
bse49_S-Cl_59_AB   |   -1025.310341   |   -1024.917874   |   -1025.309693   
bse49_S-Cl_5_A   |   -453.588166   |   -453.433978   |   -453.58901   
bse49_S-Cl_5_AB   |   -913.37224   |   -913.111335   |   -913.373241   
bse49_S-Cl_60_AB   |   -1026.505272   |   -1026.108411   |   -1026.505124   
bse49_S-Cl_61_AB   |   -1065.76021   |   -1065.308038   |   -1065.760044   
bse49_S-Cl_62_A   |   -705.556017   |   -705.066547   |   -705.55609   
bse49_S-Cl_62_AB   |   -1165.355593   |   -1164.760775   |   -1165.357097   
bse49_S-Cl_63_A   |   -666.305434   |   -665.870662   |   -666.304866   
bse49_S-Cl_63_AB   |   -1126.10352   |   -1125.562197   |   -1126.104099   
bse49_S-Cl_64_A   |   -666.332326   |   -665.899503   |   -666.33265   
bse49_S-Cl_64_AB   |   -1126.130471   |   -1125.591476   |   -1126.131924   
bse49_S-Cl_65_A   |   -627.081441   |   -626.703109   |   -627.080832   
bse49_S-Cl_65_AB   |   -1086.877811   |   -1086.392276   |   -1086.878088   
bse49_S-Cl_66_A   |   -701.053922   |   -700.58295   |   -701.05415   
bse49_S-Cl_66_AB   |   -1160.845537   |   -1160.266781   |   -1160.845732   
bse49_S-Cl_69_AB   |   -858.075309   |   -857.894318   |   -858.075576   
bse49_S-Cl_6_A   |   -492.824195   |   -492.613324   |   -492.825081   
bse49_S-Cl_6_AB   |   -952.608288   |   -952.291649   |   -952.608878   
bse49_S-Cl_70_AB   |   -967.402633   |   -967.082268   |   -967.403022   
bse49_S-Cl_71_AB   |   -1006.644957   |   -1006.268243   |   -1006.646472   
bse49_S-Cl_72_A   |   -720.428165   |   -719.923132   |   -720.427924   
bse49_S-Cl_72_AB   |   -1180.219822   |   -1179.607283   |   -1180.219772   
bse49_S-Cl_73_AB   |   -1104.785308   |   -1104.28572   |   -1104.785702   
bse49_S-Cl_74_AB   |   -1104.783627   |   -1104.286116   |   -1104.78507   
bse49_S-Cl_75_AB   |   -1104.788748   |   -1104.28913   |   -1104.78981   
bse49_S-Cl_77_AB   |   -1203.140001   |   -1202.503254   |   -1203.13992   
bse49_S-Cl_78_AB   |   -1203.139616   |   -1202.504705   |   -1203.140163   
bse49_S-Cl_79_AB   |   -1203.140262   |   -1202.505201   |   -1203.140965   
bse49_S-Cl_7_AB   |   -1062.388464   |   -1061.954207   |   -1062.389205   
bse49_S-Cl_80_AB   |   -1293.07535   |   -1292.342467   |   -1293.07574   
bse49_S-Cl_81_AB   |   -1293.069154   |   -1292.337495   |   -1293.069306   
bse49_S-Cl_82_AB   |   -1242.141909   |   -1241.464481   |   -1242.142207   
bse49_S-Cl_83_AB   |   -972.458309   |   -972.117225   |   -972.45789   
bse49_S-Cl_84_AB   |   -1127.994128   |   -1127.455569   |   -1127.994317   
bse49_S-Cl_85_A   |   -671.804186   |   -671.349095   |   -671.803425   
bse49_S-Cl_85_AB   |   -1131.600468   |   -1131.039318   |   -1131.600506   
bse49_S-Cl_86_AB   |   -990.637709   |   -990.274562   |   -990.638271   
bse49_S-Cl_87_AB   |   -1089.80897   |   -1089.324981   |   -1089.809451   
bse49_S-Cl_88_AB   |   -1029.883905   |   -1029.464106   |   -1029.883397   
bse49_S-Cl_89_AB   |   -1194.875968   |   -1194.267951   |   -1194.876151   
bse49_S-Cl_8_A   |   -1355.824633   |   -1355.512896   |   -1355.823852   
bse49_S-Cl_8_AB   |   -1815.621063   |   -1815.201231   |   -1815.620559   
bse49_S-Cl_9_A   |   -2066.206193   |   -2065.785439   |   -2066.204515   
bse49_S-Cl_9_AB   |   -2525.998083   |   -2525.4702   |   -2525.996995   
bse49_S-F_10_A   |   -986.365072   |   -985.830241   |   -986.364335   
bse49_S-F_10_AB   |   -1086.157438   |   -1085.485452   |   -1086.156705   
bse49_S-F_11_A   |   -887.096202   |   -886.696826   |   -887.095488   
bse49_S-F_11_AB   |   -986.889541   |   -986.353673   |   -986.888946   
bse49_S-F_12_A   |   -787.828622   |   -787.563655   |   -787.828166   
bse49_S-F_12_AB   |   -887.622461   |   -887.221008   |   -887.622054   
bse49_S-F_13_AB   |   -788.357911   |   -788.090364   |   -788.357726   
bse49_S-F_14_AB   |   -839.603874   |   -839.325969   |   -839.602577   
bse49_S-F_15_AB   |   -918.118098   |   -917.721258   |   -918.117611   
bse49_S-F_16_AB   |   -1455.630851   |   -1455.180406   |   -1455.630669   
bse49_S-F_17_AB   |   -1914.775297   |   -1914.235457   |   -1914.775548   
bse49_S-F_18_AB   |   -741.650134   |   -741.130311   |   -741.649351   
bse49_S-F_19_AB   |   -945.9536   |   -945.186806   |   -945.952023   
bse49_S-F_1_AB   |   -537.334763   |   -537.06409   |   -537.334701   
bse49_S-F_20_AB   |   -1150.251618   |   -1149.238557   |   -1150.25001   
bse49_S-F_21_AB   |   -615.827121   |   -615.445789   |   -615.826735   
bse49_S-F_22_AB   |   -576.580004   |   -576.254011   |   -576.580058   
bse49_S-F_23_AB   |   -655.075942   |   -654.640629   |   -655.075499   
bse49_S-F_24_AB   |   -655.070326   |   -654.633946   |   -655.069873   
bse49_S-F_29_AB   |   -1121.326294   |   -1120.673786   |   -1121.326605   
bse49_S-F_2_AB   |   -895.850637   |   -895.555202   |   -895.849938   
bse49_S-F_30_AB   |   -686.481328   |   -686.029146   |   -686.481228   
bse49_S-F_31_AB   |   -725.70859   |   -725.199554   |   -725.708673   
bse49_S-F_32_AB   |   -611.288189   |   -610.934029   |   -611.288113   
bse49_S-F_33_AB   |   -1140.405311   |   -1139.677218   |   -1140.405665   
bse49_S-F_34_AB   |   -710.489764   |   -710.010561   |   -710.489842   
bse49_S-F_35_AB   |   -1070.457443   |   -1070.010296   |   -1070.457353   
bse49_S-F_36_AB   |   -648.313024   |   -647.902423   |   -648.31264   
bse49_S-F_37_AB   |   -687.54608   |   -687.078347   |   -687.546869   
bse49_S-F_38_AB   |   -575.350935   |   -575.031973   |   -575.350132   
bse49_S-F_39_AB   |   -574.103084   |   -573.790259   |   -574.102831   
bse49_S-F_3_AB   |   -935.09855   |   -934.743784   |   -935.098209   
bse49_S-F_40_AB   |   -590.196081   |   -589.872336   |   -590.19569   
bse49_S-F_41_AB   |   -987.959109   |   -987.552127   |   -987.958701   
bse49_S-F_42_AB   |   -666.61368   |   -666.185408   |   -666.61336   
bse49_S-F_43_AB   |   -705.84897   |   -705.364144   |   -705.848896   
bse49_S-F_44_AB   |   -745.079222   |   -744.536375   |   -745.078814   
bse49_S-F_45_AB   |   -746.256996   |   -745.708448   |   -746.25675   
bse49_S-F_46_AB   |   -627.265448   |   -626.889991   |   -627.264405   
bse49_S-F_47_AB   |   -1293.607028   |   -1293.229402   |   -1293.606145   
bse49_S-F_48_AB   |   -987.952469   |   -987.546039   |   -987.954215   
bse49_S-F_49_AB   |   -1009.050119   |   -1008.619789   |   -1009.049374   
bse49_S-F_4_AB   |   -573.249385   |   -572.933993   |   -573.249796   
bse49_S-F_50_AB   |   -933.866244   |   -933.529981   |   -933.866085   
bse49_S-F_51_AB   |   -1009.048612   |   -1008.617462   |   -1009.048075   
bse49_S-F_52_AB   |   -1331.629761   |   -1331.216566   |   -1331.629129   
bse49_S-F_53_AB   |   -1370.879074   |   -1370.406222   |   -1370.879166   
bse49_S-F_54_AB   |   -1048.278327   |   -1047.789135   |   -1048.279162   
bse49_S-F_55_AB   |   -1160.55361   |   -1159.845305   |   -1160.553602   
bse49_S-F_56_AB   |   -1085.398612   |   -1084.796626   |   -1085.399504   
bse49_S-F_57_AB   |   -591.405867   |   -591.073069   |   -591.405566   
bse49_S-F_58_AB   |   -630.638847   |   -630.249216   |   -630.638172   
bse49_S-F_59_AB   |   -665.326122   |   -664.901855   |   -665.325546   
bse49_S-F_5_AB   |   -553.392069   |   -553.09962   |   -553.393207   
bse49_S-F_60_AB   |   -666.515691   |   -666.088352   |   -666.515206   
bse49_S-F_61_AB   |   -705.770831   |   -705.287678   |   -705.769924   
bse49_S-F_62_A   |   -663.029227   |   -662.612615   |   -663.029202   
bse49_S-F_62_AB   |   -762.836202   |   -762.28205   |   -762.83675   
bse49_S-F_63_A   |   -780.706612   |   -780.120985   |   -780.707105   
bse49_S-F_63_AB   |   -880.512405   |   -879.790227   |   -880.512934   
bse49_S-F_64_AB   |   -805.363511   |   -804.737481   |   -805.36419   
bse49_S-F_65_AB   |   -766.111713   |   -765.53951   |   -766.112002   
bse49_S-F_66_AB   |   -766.138683   |   -765.568264   |   -766.139342   
bse49_S-F_67_AB   |   -726.887145   |   -726.370892   |   -726.887184   
bse49_S-F_68_AB   |   -800.862378   |   -800.251853   |   -800.862629   
bse49_S-F_69_AB   |   -597.256304   |   -596.914794   |   -597.25553   
bse49_S-F_6_AB   |   -592.626413   |   -592.277661   |   -592.627383   
bse49_S-F_72_AB   |   -607.415746   |   -607.062133   |   -607.416222   
bse49_S-F_73_AB   |   -646.657168   |   -646.247562   |   -646.658829   
bse49_S-F_74_AB   |   -820.236926   |   -819.592504   |   -820.236831   
bse49_S-F_75_AB   |   -744.795071   |   -744.264586   |   -744.795059   
bse49_S-F_76_AB   |   -744.793642   |   -744.264924   |   -744.794774   
bse49_S-F_77_AB   |   -744.798966   |   -744.268672   |   -744.79936   
bse49_S-F_78_AB   |   -728.757523   |   -728.243231   |   -728.757415   
bse49_S-F_79_AB   |   -843.150549   |   -842.482866   |   -843.149661   
bse49_S-F_7_AB   |   -702.400056   |   -701.934341   |   -702.401282   
bse49_S-F_81_AB   |   -843.150927   |   -842.484516   |   -843.151035   
bse49_S-F_82_AB   |   -768.007492   |   -767.437862   |   -768.007001   
bse49_S-F_83_AB   |   -933.093246   |   -932.328639   |   -933.094297   
bse49_S-F_85_AB   |   -1225.663842   |   -1224.946804   |   -1225.663028   
bse49_S-F_86_AB   |   -882.151345   |   -881.442011   |   -882.150644   
bse49_S-F_87_AB   |   -612.476096   |   -612.103215   |   -612.476004   
bse49_S-F_88_AB   |   -768.003937   |   -767.434485   |   -768.004158   
bse49_S-F_89_AB   |   -771.609049   |   -771.016989   |   -771.608525   
bse49_S-F_8_A   |   -536.706089   |   -536.452396   |   -536.705771   
bse49_S-F_8_AB   |   -636.509653   |   -636.117791   |   -636.509737   
bse49_S-F_90_AB   |   -630.651985   |   -630.256631   |   -630.652867   
bse49_S-F_91_AB   |   -729.823807   |   -729.30741   |   -729.82455   
bse49_S-F_92_AB   |   -669.897532   |   -669.445975   |   -669.898187   
bse49_S-F_93_AB   |   -834.885108   |   -834.246861   |   -834.885207   
bse49_S-F_9_A   |   -635.887171   |   -635.511304   |   -635.885995   
bse49_S-F_9_AB   |   -735.691212   |   -735.177417   |   -735.691084   
bse49_S-S_10_AB   |   -1752.178801   |   -1751.283876   |   -1752.17937   
bse49_S-S_11_AB   |   -1752.183094   |   -1751.287123   |   -1752.18327   
bse49_S-S_12_AB   |   -1332.276352   |   -1331.414361   |   -1332.276593   
bse49_S-S_13_AB   |   -1752.175156   |   -1751.279427   |   -1752.175472   
bse49_S-S_13_B   |   -1009.889113   |   -1009.526546   |   -1009.888709   
bse49_S-S_14_AB   |   -1332.272029   |   -1331.409908   |   -1332.272195   
bse49_S-S_15_A   |   -629.227996   |   -628.84429   |   -629.227525   
bse49_S-S_15_AB   |   -1371.51726   |   -1370.600488   |   -1371.517033   
bse49_S-S_16_AB   |   -1221.489328   |   -1220.791002   |   -1221.489908   
bse49_S-S_17_A   |   -848.289131   |   -847.649585   |   -848.288378   
bse49_S-S_17_AB   |   -1696.697786   |   -1695.400975   |   -1696.696465   
bse49_S-S_18_AB   |   -1258.582096   |   -1257.798314   |   -1258.581477   
bse49_S-S_1_A   |   -594.512859   |   -594.159051   |   -594.512002   
bse49_S-S_1_AB   |   -992.913356   |   -992.468052   |   -992.913189   
bse49_S-S_20_AB   |   -1101.603309   |   -1101.03965   |   -1101.603371   
bse49_S-S_21_A   |   -1014.422014   |   -1014.035383   |   -1014.421046   
bse49_S-S_21_AB   |   -1569.81536   |   -1569.116288   |   -1569.815429   
bse49_S-S_23_AB   |   -953.667688   |   -953.272553   |   -953.66815   
bse49_S-S_26_AB   |   -1032.163123   |   -1031.659106   |   -1032.163341   
bse49_S-S_27_A   |   -1294.294811   |   -1293.454131   |   -1294.295136   
bse49_S-S_27_AB   |   -2588.713116   |   -2587.016443   |   -2588.713945   
bse49_S-S_28_AB   |   -1470.286349   |   -1469.267813   |   -1470.28707   
bse49_S-S_29_AB   |   -988.386802   |   -987.965926   |   -988.387299   
bse49_S-S_2_AB   |   -1258.585922   |   -1257.802736   |   -1258.58561   
bse49_S-S_30_AB   |   -875.176053   |   -874.89501   |   -875.176376   
bse49_S-S_32_AB   |   -914.423729   |   -914.088052   |   -914.423993   
bse49_S-S_33_AB   |   -949.142797   |   -948.777238   |   -949.143133   
bse49_S-S_35_A   |   -923.474259   |   -922.735656   |   -923.473698   
bse49_S-S_35_AB   |   -1658.676324   |   -1657.419299   |   -1658.676647   
bse49_S-S_36_AB   |   -1534.278118   |   -1533.181096   |   -1534.278334   
bse49_S-S_37_A   |   -592.083058   |   -591.746255   |   -592.083084   
bse49_S-S_37_AB   |   -1147.476278   |   -1146.826325   |   -1147.476415   
bse49_S-S_38_AB   |   -1153.458647   |   -1152.841526   |   -1153.459067   
bse49_S-S_39_AB   |   -2091.20218   |   -2090.105033   |   -2091.20165   
bse49_S-S_3_A   |   -627.999277   |   -627.622906   |   -627.998794   
bse49_S-S_3_AB   |   -1256.121946   |   -1255.351347   |   -1256.12175   
bse49_S-S_40_AB   |   -1001.000812   |   -1000.581872   |   -1001.00154   
bse49_S-S_41_AB   |   -1180.091509   |   -1179.417067   |   -1180.091668   
bse49_S-S_42_AB   |   -1656.345953   |   -1655.44849   |   -1656.345883   
bse49_S-S_44_AB   |   -1545.44415   |   -1544.323891   |   -1545.444043   
bse49_S-S_45_AB   |   -1133.486837   |   -1132.894021   |   -1133.487889   
bse49_S-S_4_A   |   -667.241795   |   -666.812498   |   -667.241758   
bse49_S-S_4_AB   |   -1334.607998   |   -1333.732198   |   -1334.608202   
bse49_S-S_5_AB   |   -1180.092639   |   -1179.418922   |   -1180.092257   
bse49_S-S_6_A   |   -668.471585   |   -668.032245   |   -668.471094   
bse49_S-S_6_AB   |   -1219.336379   |   -1218.607266   |   -1219.336093   
bse49_S-S_7_AB   |   -1219.336782   |   -1218.607707   |   -1219.336528   
bse49_S-S_8_A   |   -745.77058   |   -745.232161   |   -745.770144   
bse49_S-S_8_AB   |   -1296.634761   |   -1295.80615   |   -1296.634791   
bse49_S-S_9_AB   |   -1293.027886   |   -1292.221134   |   -1293.02796   
bse49_Si-Cl_10_AB   |   -939.030503   |   -938.633149   |   -939.029419   
bse49_Si-Cl_11_AB   |   -868.406261   |   -868.073861   |   -868.406315   
bse49_Si-Cl_12_AB   |   -842.779786   |   -842.509583   |   -842.779418   
bse49_Si-Cl_13_AB   |   -1020.569764   |   -1020.052796   |   -1020.570495   
bse49_Si-Cl_14_A   |   -526.263012   |   -525.867259   |   -526.262605   
bse49_Si-Cl_14_AB   |   -986.137114   |   -985.637776   |   -986.137281   
bse49_Si-Cl_15_A   |   -487.019672   |   -486.679616   |   -487.019259   
bse49_Si-Cl_15_AB   |   -946.893761   |   -946.45009   |   -946.893884   
bse49_Si-Cl_16_A   |   -447.776059   |   -447.491701   |   -447.775646   
bse49_Si-Cl_16_AB   |   -907.650143   |   -907.262115   |   -907.650275   
bse49_Si-Cl_17_AB   |   -829.166858   |   -828.889623   |   -829.166851   
bse49_Si-Cl_18_A   |   -518.425212   |   -518.073069   |   -518.424266   
bse49_Si-Cl_18_AB   |   -978.296166   |   -977.839879   |   -978.295249   
bse49_Si-Cl_19_AB   |   -1094.511413   |   -1093.911892   |   -1094.51213   
bse49_Si-Cl_1_AB   |   -868.386842   |   -868.057492   |   -868.387083   
bse49_Si-Cl_20_A   |   -447.791342   |   -447.503644   |   -447.790444   
bse49_Si-Cl_20_AB   |   -907.669529   |   -907.279445   |   -907.669591   
bse49_Si-Cl_21_AB   |   -868.430074   |   -868.094725   |   -868.430007   
bse49_Si-Cl_22_AB   |   -827.912843   |   -827.648274   |   -827.9128   
bse49_Si-Cl_23_A   |   -366.812104   |   -366.659432   |   -366.812475   
bse49_Si-Cl_23_AB   |   -826.681664   |   -826.42298   |   -826.682157   
bse49_Si-Cl_24_AB   |   -867.1612   |   -866.840859   |   -867.160834   
bse49_Si-Cl_25_AB   |   -867.176508   |   -866.853132   |   -867.176421   
bse49_Si-Cl_26_A   |   -407.288962   |   -407.073825   |   -407.28967   
bse49_Si-Cl_28_A   |   -789.250948   |   -789.043266   |   -789.251118   
bse49_Si-Cl_28_AB   |   -1249.121676   |   -1248.808086   |   -1249.121653   
bse49_Si-Cl_29_A   |   -528.566433   |   -528.188059   |   -528.566954   
bse49_Si-Cl_29_AB   |   -988.444286   |   -987.958925   |   -988.444905   
bse49_Si-Cl_2_AB   |   -1020.585518   |   -1020.065264   |   -1020.585334   
bse49_Si-Cl_30_A   |   -789.181425   |   -788.979274   |   -789.181428   
bse49_Si-Cl_30_AB   |   -1249.04971   |   -1248.742194   |   -1249.049741   
bse49_Si-Cl_31_A   |   -828.428935   |   -828.171374   |   -828.428849   
bse49_Si-Cl_31_AB   |   -1288.297223   |   -1287.934735   |   -1288.297156   
bse49_Si-Cl_32_AB   |   -1326.314477   |   -1325.904381   |   -1326.314631   
bse49_Si-Cl_33_A   |   -938.383774   |   -937.99648   |   -938.383641   
bse49_Si-Cl_33_AB   |   -1398.24412   |   -1397.750744   |   -1398.242939   
bse49_Si-Cl_34_A   |   -842.124442   |   -841.865085   |   -842.124919   
bse49_Si-Cl_34_AB   |   -1301.993428   |   -1301.626702   |   -1301.993238   
bse49_Si-Cl_35_AB   |   -1708.338306   |   -1707.929117   |   -1708.338225   
bse49_Si-Cl_36_A   |   -1546.009899   |   -1545.340425   |   -1546.010197   
bse49_Si-Cl_36_AB   |   -2005.877046   |   -2005.100659   |   -2005.876978   
bse49_Si-Cl_37_A   |   -1397.592745   |   -1397.110326   |   -1397.592174   
bse49_Si-Cl_37_AB   |   -1857.457716   |   -1856.868044   |   -1857.456585   
bse49_Si-Cl_38_A   |   -1301.338578   |   -1300.983184   |   -1301.339345   
bse49_Si-Cl_38_AB   |   -1761.206583   |   -1760.743105   |   -1761.206596   
bse49_Si-Cl_39_A   |   -1707.477384   |   -1707.0973   |   -1707.477667   
bse49_Si-Cl_39_AB   |   -2167.345583   |   -2166.859937   |   -2167.345908   
bse49_Si-Cl_3_A   |   -526.247741   |   -525.855792   |   -526.247747   
bse49_Si-Cl_3_AB   |   -986.117181   |   -985.620825   |   -986.117548   
bse49_Si-Cl_40_AB   |   -1131.790243   |   -1131.116477   |   -1131.79062   
bse49_Si-Cl_41_AB   |   -981.32146   |   -980.859529   |   -981.32118   
bse49_Si-Cl_42_AB   |   -1080.501757   |   -1079.917744   |   -1080.501628   
bse49_Si-Cl_43_AB   |   -1080.502386   |   -1079.918314   |   -1080.502254   
bse49_Si-Cl_44_AB   |   -1440.477632   |   -1439.926361   |   -1440.477533   
bse49_Si-Cl_45_AB   |   -1020.569596   |   -1020.052589   |   -1020.569592   
bse49_Si-Cl_47_AB   |   -1318.134969   |   -1317.251865   |   -1318.134566   
bse49_Si-Cl_48_AB   |   -1095.713567   |   -1095.099815   |   -1095.713358   
bse49_Si-Cl_49_AB   |   -1073.446721   |   -1072.877818   |   -1073.447285   
bse49_Si-Cl_4_A   |   -487.00438   |   -486.668142   |   -487.004357   
bse49_Si-Cl_4_AB   |   -946.873816   |   -946.433128   |   -946.874116   
bse49_Si-Cl_50_AB   |   -1899.631351   |   -1898.989891   |   -1899.631065   
bse49_Si-Cl_51_AB   |   -1899.632749   |   -1898.992246   |   -1899.632838   
bse49_Si-Cl_52_A   |   -900.449756   |   -900.087503   |   -900.449912   
bse49_Si-Cl_52_AB   |   -1360.322595   |   -1359.852896   |   -1360.322459   
bse49_Si-Cl_53_A   |   -459.295872   |   -459.025783   |   -459.295434   
bse49_Si-Cl_53_AB   |   -919.163525   |   -918.788531   |   -919.162896   
bse49_Si-Cl_54_A   |   -918.512791   |   -918.148217   |   -918.512525   
bse49_Si-Cl_54_AB   |   -1378.378005   |   -1377.907312   |   -1378.377473   
bse49_Si-Cl_55_A   |   -1377.726567   |   -1377.266836   |   -1377.726647   
bse49_Si-Cl_55_AB   |   -1837.592169   |   -1837.025412   |   -1837.591953   
bse49_Si-Cl_56_A   |   -537.765832   |   -537.382647   |   -537.765216   
bse49_Si-Cl_56_AB   |   -997.63155   |   -997.143906   |   -997.631043   
bse49_Si-Cl_57_A   |   -1456.19584   |   -1455.623865   |   -1456.196068   
bse49_Si-Cl_57_AB   |   -1916.061507   |   -1915.383704   |   -1916.061469   
bse49_Si-Cl_58_A   |   -616.25885   |   -615.76518   |   -616.258592   
bse49_Si-Cl_58_AB   |   -1076.124653   |   -1075.526823   |   -1076.124293   
bse49_Si-Cl_59_A   |   -489.302031   |   -488.983001   |   -489.302898   
bse49_Si-Cl_59_AB   |   -949.178228   |   -948.750429   |   -949.178031   
bse49_Si-Cl_5_A   |   -447.761038   |   -447.480524   |   -447.761024   
bse49_Si-Cl_5_AB   |   -907.630475   |   -907.245451   |   -907.630724   
bse49_Si-Cl_60_AB   |   -789.903568   |   -789.685295   |   -789.90365   
bse49_Si-Cl_61_A   |   -390.034275   |   -389.849403   |   -390.034707   
bse49_Si-Cl_61_AB   |   -849.907028   |   -849.614548   |   -849.906889   
bse49_Si-Cl_63_AB   |   -997.357839   |   -996.88161   |   -997.358479   
bse49_Si-Cl_64_AB   |   -1456.575498   |   -1456.004367   |   -1456.576222   
bse49_Si-Cl_65_AB   |   -1915.792161   |   -1915.126015   |   -1915.793095   
bse49_Si-Cl_66_AB   |   -997.358766   |   -996.882431   |   -997.359715   
bse49_Si-Cl_67_AB   |   -1456.576402   |   -1456.005135   |   -1456.577479   
bse49_Si-Cl_6_AB   |   -829.142947   |   -828.86929   |   -829.143124   
bse49_Si-Cl_71_A   |   -727.804433   |   -727.613326   |   -727.804859   
bse49_Si-Cl_71_AB   |   -1187.670086   |   -1187.373339   |   -1187.669499   
bse49_Si-Cl_72_A   |   -826.106144   |   -825.360137   |   -826.105757   
bse49_Si-Cl_72_AB   |   -1285.980821   |   -1285.127494   |   -1285.980837   
bse49_Si-Cl_73_A   |   -1545.571678   |   -1545.264876   |   -1545.572311   
bse49_Si-Cl_73_AB   |   -2005.434021   |   -2005.019889   |   -2005.43288   
bse49_Si-Cl_74_A   |   -627.641413   |   -627.153965   |   -627.641528   
bse49_Si-Cl_74_AB   |   -1087.514853   |   -1086.921012   |   -1087.515394   
bse49_Si-Cl_75_AB   |   -1048.445891   |   -1047.882072   |   -1048.44559   
bse49_Si-Cl_76_AB   |   -945.695005   |   -945.262769   |   -945.695373   
bse49_Si-Cl_77_AB   |   -906.44504   |   -906.067698   |   -906.444904   
bse49_Si-Cl_78_A   |   -948.518062   |   -948.102851   |   -948.519135   
bse49_Si-Cl_78_AB   |   -1408.390532   |   -1407.865981   |   -1408.390646   
bse49_Si-Cl_79_A   |   -849.251654   |   -848.970784   |   -849.252537   
bse49_Si-Cl_79_AB   |   -1309.123637   |   -1308.734289   |   -1309.123437   
bse49_Si-Cl_7_AB   |   -868.386166   |   -868.057588   |   -868.386165   
bse49_Si-Cl_80_A   |   -749.988855   |   -749.841168   |   -749.989435   
bse49_Si-Cl_80_AB   |   -1209.855753   |   -1209.600969   |   -1209.855655   
bse49_Si-Cl_81_AB   |   -1440.539556   |   -1439.982865   |   -1440.539399   
bse49_Si-Cl_82_A   |   -1186.064757   |   -1185.352611   |   -1186.064009   
bse49_Si-Cl_82_AB   |   -1645.938821   |   -1645.119401   |   -1645.938433   
bse49_Si-Cl_83_A   |   -1016.858566   |   -1016.35851   |   -1016.858921   
bse49_Si-Cl_83_AB   |   -1476.72402   |   -1476.118216   |   -1476.724084   
bse49_Si-Cl_84_A   |   -1476.072685   |   -1475.477707   |   -1476.072999   
bse49_Si-Cl_84_AB   |   -1935.938415   |   -1935.23675   |   -1935.938735   
bse49_Si-Cl_85_AB   |   -867.162753   |   -866.84157   |   -867.162746   
bse49_Si-Cl_86_A   |   -2625.907754   |   -2625.337213   |   -2625.90864   
bse49_Si-Cl_86_AB   |   -3085.775486   |   -3085.098407   |   -3085.776045   
bse49_Si-Cl_87_A   |   -518.397626   |   -518.048404   |   -518.397265   
bse49_Si-Cl_87_AB   |   -978.261011   |   -977.806377   |   -978.260936   
bse49_Si-Cl_88_A   |   -2166.692367   |   -2166.217047   |   -2166.692945   
bse49_Si-Cl_88_AB   |   -2626.561298   |   -2625.979922   |   -2626.561637   
bse49_Si-Cl_89_A   |   -2166.760194   |   -2166.278376   |   -2166.760509   
bse49_Si-Cl_89_AB   |   -2626.62831   |   -2626.039783   |   -2626.628181   
bse49_Si-Cl_8_AB   |   -907.632546   |   -907.249903   |   -907.632697   
bse49_Si-Cl_90_AB   |   -1206.993345   |   -1206.211389   |   -1206.993218   
bse49_Si-Cl_91_AB   |   -979.612347   |   -979.12649   |   -979.61266   
bse49_Si-Cl_92_A   |   -1707.545027   |   -1707.158692   |   -1707.545239   
bse49_Si-Cl_92_AB   |   -2167.413807   |   -2166.921326   |   -2167.413673   
