Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)
Grambow2020_wb97xd3_007775_forward_mol1   |   -356.234941   |   -354.620292   |   -356.203068
Grambow2020_wb97xd3_007779_reverse_mol1   |   -356.17902   |   -354.545656   |   -356.160907
Grambow2020_wb97xd3_007780_reverse_mol1   |   -274.462947   |   -273.004726   |   -274.437773
Grambow2020_wb97xd3_007780_reverse_mol2   |   -274.57316   |   -273.129915   |   -274.562101
Grambow2020_wb97xd3_007781_reverse_mol2   |   -274.634449   |   -273.21475   |   -274.635098
Grambow2020_wb97xd3_007782_forward_mol1   |   -274.432875   |   -272.978459   |   -274.438316
Grambow2020_wb97xd3_007783_reverse_mol2   |   -274.665428   |   -273.229584   |   -274.65446
Grambow2020_wb97xd3_007784_forward_mol1   |   -274.54761   |   -273.109619   |   -274.550191
Grambow2020_wb97xd3_007784_reverse_mol2   |   -274.54916   |   -273.135878   |   -274.551702
Grambow2020_wb97xd3_007785_forward_mol1   |   -274.465775   |   -273.001781   |   -274.453058
Grambow2020_wb97xd3_007785_forward_mol2   |   -274.664685   |   -273.225164   |   -274.655556
Grambow2020_wb97xd3_007787_forward_mol2   |   -324.258827   |   -322.773551   |   -324.257463
Grambow2020_wb97xd3_007789_reverse_mol1   |   -324.150405   |   -322.632565   |   -324.144885
Grambow2020_wb97xd3_007795_reverse_mol2   |   -324.250205   |   -322.769988   |   -324.251051
Grambow2020_wb97xd3_007798_forward_mol1   |   -324.086694   |   -322.556727   |   -324.089024
Grambow2020_wb97xd3_007803_forward_mol1   |   -345.145539   |   -343.56327   |   -345.141074
Grambow2020_wb97xd3_007804_forward_mol2   |   -345.331471   |   -343.769431   |   -345.328687
Grambow2020_wb97xd3_007805_forward_mol1   |   -345.180545   |   -343.642088   |   -345.175913
Grambow2020_wb97xd3_007805_reverse_mol2   |   -345.186124   |   -343.637932   |   -345.17479
Grambow2020_wb97xd3_007807_reverse_mol2   |   -345.180452   |   -343.645718   |   -345.191194
Grambow2020_wb97xd3_007810_forward_mol1   |   -345.17979   |   -343.608208   |   -345.197468
Grambow2020_wb97xd3_007812_forward_mol1   |   -309.200393   |   -307.751161   |   -309.191518
Grambow2020_wb97xd3_007813_forward_mol2   |   -309.388677   |   -307.9098   |   -309.388265
Grambow2020_wb97xd3_007813_reverse_mol1   |   -309.260432   |   -307.736824   |   -309.219064
Grambow2020_wb97xd3_007813_reverse_mol2   |   -309.394123   |   -307.913448   |   -309.393286
Grambow2020_wb97xd3_007814_forward_mol1   |   -309.180354   |   -307.698978   |   -309.196387
Grambow2020_wb97xd3_007815_reverse_mol1   |   -309.176067   |   -307.666434   |   -309.157027
Grambow2020_wb97xd3_007816_reverse_mol1   |   -309.2798   |   -307.780949   |   -309.270519
Grambow2020_wb97xd3_007817_forward_mol1   |   -309.214907   |   -307.699693   |   -309.198797
Grambow2020_wb97xd3_007818_forward_mol1   |   -309.218916   |   -307.67395   |   -309.166081
Grambow2020_wb97xd3_007818_reverse_mol2   |   -309.314552   |   -307.834972   |   -309.311736
Grambow2020_wb97xd3_007820_reverse_mol2   |   -309.361972   |   -307.887607   |   -309.36223
Grambow2020_wb97xd3_007821_forward_mol1   |   -309.137301   |   -307.649992   |   -309.143957
Grambow2020_wb97xd3_007822_reverse_mol2   |   -309.352688   |   -307.871429   |   -309.348617
Grambow2020_wb97xd3_007823_forward_mol1   |   -309.266329   |   -307.791469   |   -309.262233
Grambow2020_wb97xd3_007823_reverse_mol2   |   -309.270795   |   -307.813878   |   -309.274955
Grambow2020_wb97xd3_007824_reverse_mol1   |   -309.251139   |   -307.753885   |   -309.267465
Grambow2020_wb97xd3_007826_reverse_mol2   |   -346.526737   |   -344.93847   |   -346.528166
Grambow2020_wb97xd3_007827_forward_mol1   |   -346.398232   |   -344.767495   |   -346.412132
Grambow2020_wb97xd3_007828_forward_mol2   |   -346.520654   |   -344.930932   |   -346.519181
Grambow2020_wb97xd3_007828_reverse_mol1   |   -346.330995   |   -344.734265   |   -346.319939
Grambow2020_wb97xd3_007828_reverse_mol2   |   -346.40622   |   -344.831496   |   -346.41541
Grambow2020_wb97xd3_007830_reverse_mol1   |   -346.43979   |   -344.819498   |   -346.440552
Grambow2020_wb97xd3_007830_reverse_mol2   |   -346.501633   |   -344.90631   |   -346.49565
Grambow2020_wb97xd3_007831_forward_mol1   |   -346.407414   |   -344.784581   |   -346.405253
Grambow2020_wb97xd3_007832_reverse_mol1   |   -346.385434   |   -344.783641   |   -346.389647
Grambow2020_wb97xd3_007835_reverse_mol2   |   -346.50054   |   -344.918779   |   -346.501466
Grambow2020_wb97xd3_007838_reverse_mol1   |   -346.420242   |   -344.803886   |   -346.423406
Grambow2020_wb97xd3_007839_forward_mol1   |   -346.461088   |   -344.843365   |   -346.46736
Grambow2020_wb97xd3_007840_reverse_mol1   |   -346.336218   |   -344.703863   |   -346.316981
Grambow2020_wb97xd3_007843_reverse_mol1   |   -346.426652   |   -344.799259   |   -346.420806
Grambow2020_wb97xd3_007843_reverse_mol2   |   -346.473032   |   -344.879785   |   -346.469381
Grambow2020_wb97xd3_007845_forward_mol1   |   -310.419943   |   -308.886228   |   -310.402102
Grambow2020_wb97xd3_007846_forward_mol2   |   -310.560434   |   -309.045932   |   -310.549579
Grambow2020_wb97xd3_007848_reverse_mol1   |   -310.378765   |   -308.8199   |   -310.345054
Grambow2020_wb97xd3_007850_forward_mol1   |   -381.065917   |   -379.39608   |   -381.076094
Grambow2020_wb97xd3_007851_forward_mol2   |   -381.142423   |   -379.484303   |   -381.14539
Grambow2020_wb97xd3_007852_forward_mol1   |   -381.074643   |   -379.411269   |   -381.062205
Grambow2020_wb97xd3_007856_forward_mol1   |   -377.325561   |   -375.676196   |   -377.327782
Grambow2020_wb97xd3_007856_forward_mol2   |   -377.426168   |   -375.781025   |   -377.429553
Grambow2020_wb97xd3_007857_reverse_mol1   |   -377.256862   |   -375.597679   |   -377.261362
Grambow2020_wb97xd3_007858_forward_mol1   |   -377.289129   |   -375.632695   |   -377.28547
Grambow2020_wb97xd3_007858_reverse_mol2   |   -377.371817   |   -375.736124   |   -377.386611
Grambow2020_wb97xd3_007859_reverse_mol1   |   -377.349771   |   -375.686228   |   -377.352845
Grambow2020_wb97xd3_007859_reverse_mol2   |   -377.424082   |   -375.77818   |   -377.421686
Grambow2020_wb97xd3_007865_forward_mol1   |   -377.286339   |   -375.602971   |   -377.306719
Grambow2020_wb97xd3_007865_reverse_mol2   |   -377.416254   |   -375.771519   |   -377.412894
Grambow2020_wb97xd3_007867_reverse_mol1   |   -377.295139   |   -375.614259   |   -377.293926
Grambow2020_wb97xd3_007867_reverse_mol2   |   -377.391207   |   -375.757267   |   -377.387141
Grambow2020_wb97xd3_007868_reverse_mol1   |   -377.296982   |   -375.620601   |   -377.300647
Grambow2020_wb97xd3_007869_reverse_mol1   |   -377.334224   |   -375.667039   |   -377.338363
Grambow2020_wb97xd3_007870_forward_mol1   |   -377.27294   |   -375.553792   |   -377.212704
Grambow2020_wb97xd3_007875_reverse_mol2   |   -289.448521   |   -288.020872   |   -289.451238
Grambow2020_wb97xd3_007876_reverse_mol2   |   -289.478996   |   -288.041313   |   -289.47221
Grambow2020_wb97xd3_007877_forward_mol1   |   -289.288849   |   -287.838828   |   -289.297114
Grambow2020_wb97xd3_007877_forward_mol2   |   -289.535126   |   -288.09819   |   -289.535475
Grambow2020_wb97xd3_007880_forward_mol1   |   -289.388975   |   -287.897515   |   -289.350088
Grambow2020_wb97xd3_007880_reverse_mol2   |   -289.46491   |   -288.036503   |   -289.471653
Grambow2020_wb97xd3_007881_reverse_mol1   |   -289.377589   |   -287.939106   |   -289.380265
Grambow2020_wb97xd3_007881_reverse_mol2   |   -289.380581   |   -287.965451   |   -289.379996
Grambow2020_wb97xd3_007882_reverse_mol2   |   -289.47714   |   -288.041868   |   -289.47803
Grambow2020_wb97xd3_007884_forward_mol1   |   -322.849987   |   -321.362421   |   -322.847116
Grambow2020_wb97xd3_007884_forward_mol2   |   -322.965092   |   -321.500824   |   -322.974201
Grambow2020_wb97xd3_007885_reverse_mol1   |   -322.953354   |   -321.47018   |   -322.985808
Grambow2020_wb97xd3_007885_reverse_mol2   |   -323.039652   |   -321.593731   |   -323.052409
Grambow2020_wb97xd3_007887_reverse_mol2   |   -322.988378   |   -321.534985   |   -322.97774
Grambow2020_wb97xd3_007888_forward_mol1   |   -361.14352   |   -359.532223   |   -361.144692
Grambow2020_wb97xd3_007889_reverse_mol1   |   -361.145548   |   -359.485078   |   -361.084893
Grambow2020_wb97xd3_007890_forward_mol1   |   -361.145173   |   -359.485155   |   -361.114573
Grambow2020_wb97xd3_007890_reverse_mol2   |   -361.263336   |   -359.662875   |   -361.270312
Grambow2020_wb97xd3_007891_forward_mol1   |   -361.183832   |   -359.543803   |   -361.160645
Grambow2020_wb97xd3_007893_forward_mol1   |   -361.164281   |   -359.549603   |   -361.17272
Grambow2020_wb97xd3_007895_forward_mol1   |   -361.185945   |   -359.54039   |   -361.174909
Grambow2020_wb97xd3_007895_reverse_mol2   |   -361.283094   |   -359.673306   |   -361.278703
Grambow2020_wb97xd3_007897_forward_mol1   |   -361.086701   |   -359.456543   |   -361.084589
Grambow2020_wb97xd3_007900_forward_mol1   |   -361.150047   |   -359.530785   |   -361.146073
Grambow2020_wb97xd3_007900_reverse_mol2   |   -361.153713   |   -359.555897   |   -361.153789
Grambow2020_wb97xd3_007902_forward_mol1   |   -361.106218   |   -359.445946   |   -361.057065
Grambow2020_wb97xd3_007902_reverse_mol2   |   -361.269519   |   -359.662902   |   -361.256179
Grambow2020_wb97xd3_007904_forward_mol1   |   -361.144191   |   -359.526812   |   -361.127555
Grambow2020_wb97xd3_007905_reverse_mol2   |   -377.381525   |   -375.737783   |   -377.378105
Grambow2020_wb97xd3_007906_forward_mol2   |   -377.421552   |   -375.779839   |   -377.423765
Grambow2020_wb97xd3_007906_reverse_mol2   |   -377.261806   |   -375.602617   |   -377.238041
Grambow2020_wb97xd3_007909_reverse_mol2   |   -377.411182   |   -375.764631   |   -377.404942
Grambow2020_wb97xd3_007911_reverse_mol1   |   -377.347283   |   -375.685223   |   -377.345396
Grambow2020_wb97xd3_007912_reverse_mol2   |   -377.391371   |   -375.751752   |   -377.380704
Grambow2020_wb97xd3_007914_reverse_mol2   |   -377.41985   |   -375.773832   |   -377.41784
Grambow2020_wb97xd3_007915_forward_mol1   |   -377.349994   |   -375.692517   |   -377.367619
Grambow2020_wb97xd3_007916_forward_mol1   |   -377.321479   |   -375.642707   |   -377.333437
Grambow2020_wb97xd3_007916_reverse_mol2   |   -377.398465   |   -375.754411   |   -377.391672
Grambow2020_wb97xd3_007917_reverse_mol1   |   -377.240237   |   -375.54664   |   -377.203124
Grambow2020_wb97xd3_007917_reverse_mol2   |   -377.412165   |   -375.762789   |   -377.409772
Grambow2020_wb97xd3_007919_forward_mol1   |   -337.665051   |   -336.213658   |   -337.673518
Grambow2020_wb97xd3_007920_forward_mol1   |   -337.729799   |   -336.27016   |   -337.729896
Grambow2020_wb97xd3_007920_reverse_mol2   |   -337.791985   |   -336.344293   |   -337.793463
Grambow2020_wb97xd3_007921_reverse_mol1   |   -337.693836   |   -336.216046   |   -337.703108
Grambow2020_wb97xd3_007921_reverse_mol2   |   -337.744637   |   -336.269161   |   -337.721386
Grambow2020_wb97xd3_007922_reverse_mol2   |   -337.697838   |   -336.263437   |   -337.713913
Grambow2020_wb97xd3_007923_forward_mol1   |   -337.742758   |   -336.291467   |   -337.747652
Grambow2020_wb97xd3_007923_reverse_mol2   |   -337.743899   |   -336.317012   |   -337.757446
Grambow2020_wb97xd3_007924_forward_mol1   |   -337.704036   |   -336.226362   |   -337.706396
Grambow2020_wb97xd3_007924_reverse_mol2   |   -337.807081   |   -336.347996   |   -337.808226
Grambow2020_wb97xd3_007926_forward_mol1   |   -302.965826   |   -301.564993   |   -302.969793
Grambow2020_wb97xd3_007927_forward_mol1   |   -302.984988   |   -301.523792   |   -302.970797
Grambow2020_wb97xd3_007927_forward_mol2   |   -303.129677   |   -301.700954   |   -303.128339
Grambow2020_wb97xd3_007927_reverse_mol2   |   -303.039062   |   -301.582088   |   -302.999646
Grambow2020_wb97xd3_007928_reverse_mol2   |   -303.016807   |   -301.616589   |   -303.030404
Grambow2020_wb97xd3_007930_forward_mol1   |   -302.998198   |   -301.546389   |   -302.974531
Grambow2020_wb97xd3_007930_reverse_mol2   |   -303.056825   |   -301.626578   |   -303.053773
Grambow2020_wb97xd3_007931_forward_mol1   |   -303.090642   |   -301.651113   |   -303.082001
Grambow2020_wb97xd3_007932_reverse_mol1   |   -303.011189   |   -301.548405   |   -303.007949
Grambow2020_wb97xd3_007932_reverse_mol2   |   -303.074108   |   -301.655237   |   -303.071909
Grambow2020_wb97xd3_007933_reverse_mol1   |   -302.979392   |   -301.527653   |   -302.961136
Grambow2020_wb97xd3_007934_forward_mol1   |   -303.046901   |   -301.603765   |   -303.03539
Grambow2020_wb97xd3_007934_reverse_mol2   |   -303.040824   |   -301.624084   |   -303.03382
Grambow2020_wb97xd3_007936_forward_mol1   |   -302.955405   |   -301.494876   |   -302.939584
Grambow2020_wb97xd3_007938_reverse_mol2   |   -355.060102   |   -353.521257   |   -355.065255
Grambow2020_wb97xd3_007939_forward_mol1   |   -354.958062   |   -353.378519   |   -354.950681
Grambow2020_wb97xd3_007939_reverse_mol2   |   -355.007655   |   -353.448889   |   -354.996536
Grambow2020_wb97xd3_007940_reverse_mol1   |   -354.904833   |   -353.320096   |   -354.882345
Grambow2020_wb97xd3_007940_reverse_mol2   |   -355.000528   |   -353.436916   |   -354.979713
Grambow2020_wb97xd3_007941_reverse_mol2   |   -354.94161   |   -353.401133   |   -354.932271
Grambow2020_wb97xd3_007942_reverse_mol2   |   -355.112718   |   -353.573416   |   -355.114577
Grambow2020_wb97xd3_007943_reverse_mol1   |   -354.970019   |   -353.41157   |   -354.960882
Grambow2020_wb97xd3_007943_reverse_mol2   |   -355.007643   |   -353.454041   |   -354.990861
Grambow2020_wb97xd3_007944_reverse_mol2   |   -355.050203   |   -353.51643   |   -355.058461
Grambow2020_wb97xd3_007948_reverse_mol2   |   -354.983325   |   -353.434982   |   -354.97487
Grambow2020_wb97xd3_007949_reverse_mol1   |   -354.91604   |   -353.34907   |   -354.886954
Grambow2020_wb97xd3_007950_forward_mol1   |   -354.986848   |   -353.382272   |   -354.987176
Grambow2020_wb97xd3_007950_reverse_mol2   |   -355.075466   |   -353.54893   |   -355.071094
Grambow2020_wb97xd3_007952_reverse_mol1   |   -320.197186   |   -318.698491   |   -320.205274
Grambow2020_wb97xd3_007953_forward_mol1   |   -320.240798   |   -318.730662   |   -320.24184
Grambow2020_wb97xd3_007955_forward_mol1   |   -320.23626   |   -318.704288   |   -320.226132
Grambow2020_wb97xd3_007955_forward_mol2   |   -320.401794   |   -318.890292   |   -320.394385
Grambow2020_wb97xd3_007955_reverse_mol2   |   -320.335507   |   -318.816701   |   -320.323936
Grambow2020_wb97xd3_007957_forward_mol1   |   -320.253421   |   -318.732564   |   -320.239142
Grambow2020_wb97xd3_007958_reverse_mol1   |   -320.234754   |   -318.702193   |   -320.223136
Grambow2020_wb97xd3_007959_forward_mol1   |   -320.341046   |   -318.823808   |   -320.335658
Grambow2020_wb97xd3_007960_reverse_mol1   |   -320.231342   |   -318.689538   |   -320.191703
Grambow2020_wb97xd3_007960_reverse_mol2   |   -320.348883   |   -318.852965   |   -320.349493
Grambow2020_wb97xd3_007961_forward_mol1   |   -320.271164   |   -318.715969   |   -320.26166
Grambow2020_wb97xd3_007962_forward_mol1   |   -340.104354   |   -338.54984   |   -340.100747
Grambow2020_wb97xd3_007963_reverse_mol2   |   -340.0833   |   -338.560077   |   -340.082886
Grambow2020_wb97xd3_007964_forward_mol1   |   -340.110122   |   -338.585402   |   -340.103206
Grambow2020_wb97xd3_007965_forward_mol2   |   -340.223089   |   -338.68877   |   -340.211619
Grambow2020_wb97xd3_007965_reverse_mol2   |   -340.22039   |   -338.687639   |   -340.225535
Grambow2020_wb97xd3_007969_forward_mol1   |   -340.117543   |   -338.5733   |   -340.09797
Grambow2020_wb97xd3_007971_reverse_mol1   |   -340.066729   |   -338.47239   |   -340.03819
Grambow2020_wb97xd3_007971_reverse_mol2   |   -340.11555   |   -338.58806   |   -340.107076
Grambow2020_wb97xd3_007973_forward_mol1   |   -340.116818   |   -338.554677   |   -340.110738
Grambow2020_wb97xd3_007973_reverse_mol2   |   -340.245601   |   -338.714056   |   -340.235304
Grambow2020_wb97xd3_007976_forward_mol2   |   -319.243099   |   -317.789383   |   -319.254919
Grambow2020_wb97xd3_007976_reverse_mol2   |   -319.180108   |   -317.733388   |   -319.185179
Grambow2020_wb97xd3_007977_forward_mol1   |   -319.069141   |   -317.630389   |   -319.066636
Grambow2020_wb97xd3_007978_forward_mol1   |   -319.103952   |   -317.629896   |   -319.110137
Grambow2020_wb97xd3_007978_reverse_mol2   |   -319.114487   |   -317.649338   |   -319.115834
Grambow2020_wb97xd3_007979_reverse_mol1   |   -319.05089   |   -317.577414   |   -319.033088
Grambow2020_wb97xd3_007979_reverse_mol2   |   -319.142729   |   -317.685168   |   -319.141603
Grambow2020_wb97xd3_007980_reverse_mol2   |   -319.168857   |   -317.699792   |   -319.168894
Grambow2020_wb97xd3_007981_forward_mol1   |   -319.034999   |   -317.53841   |   -319.013935
Grambow2020_wb97xd3_007981_reverse_mol2   |   -319.074122   |   -317.621488   |   -319.063028
Grambow2020_wb97xd3_007983_reverse_mol1   |   -319.083148   |   -317.617141   |   -319.082087
Grambow2020_wb97xd3_007984_forward_mol1   |   -319.039561   |   -317.553642   |   -319.029905
Grambow2020_wb97xd3_007984_reverse_mol2   |   -319.126771   |   -317.683671   |   -319.135645
Grambow2020_wb97xd3_007985_reverse_mol2   |   -319.071513   |   -317.615447   |   -319.063518
Grambow2020_wb97xd3_007986_reverse_mol1   |   -319.036335   |   -317.569508   |   -319.033427
Grambow2020_wb97xd3_007987_reverse_mol1   |   -318.966052   |   -317.50619   |   -318.945561
Grambow2020_wb97xd3_007988_forward_mol1   |   -319.076699   |   -317.570189   |   -319.024846
Grambow2020_wb97xd3_007988_reverse_mol2   |   -319.088105   |   -317.606584   |   -319.055627
Grambow2020_wb97xd3_007989_reverse_mol2   |   -319.165486   |   -317.721721   |   -319.180569
Grambow2020_wb97xd3_007990_reverse_mol1   |   -288.112294   |   -286.703093   |   -288.100253
Grambow2020_wb97xd3_007990_reverse_mol2   |   -288.146242   |   -286.745546   |   -288.140012
Grambow2020_wb97xd3_007991_reverse_mol2   |   -288.142953   |   -286.765731   |   -288.145657
Grambow2020_wb97xd3_007993_forward_mol1   |   -288.094932   |   -286.680499   |   -288.065921
Grambow2020_wb97xd3_007993_forward_mol2   |   -288.234408   |   -286.830884   |   -288.225038
Grambow2020_wb97xd3_007995_forward_mol1   |   -288.112243   |   -286.700201   |   -288.106592
Grambow2020_wb97xd3_007997_forward_mol1   |   -288.085658   |   -286.642214   |   -288.049877
Grambow2020_wb97xd3_007998_forward_mol1   |   -288.067162   |   -286.61115   |   -288.061336
Grambow2020_wb97xd3_007998_reverse_mol2   |   -288.170937   |   -286.770051   |   -288.160983
Grambow2020_wb97xd3_007999_forward_mol1   |   -288.071487   |   -286.60592   |   -288.067321
Grambow2020_wb97xd3_007999_reverse_mol2   |   -288.157794   |   -286.742523   |   -288.146345
Grambow2020_wb97xd3_008000_reverse_mol2   |   -288.251505   |   -286.852612   |   -288.250433
Grambow2020_wb97xd3_008001_forward_mol1   |   -288.118649   |   -286.652467   |   -288.074612
Grambow2020_wb97xd3_008002_reverse_mol1   |   -288.087332   |   -286.673502   |   -288.054978
Grambow2020_wb97xd3_008002_reverse_mol2   |   -288.223284   |   -286.823126   |   -288.216029
Grambow2020_wb97xd3_008004_reverse_mol1   |   -288.150255   |   -286.71667   |   -288.127242
Grambow2020_wb97xd3_008005_reverse_mol1   |   -288.099731   |   -286.672451   |   -288.071479
Grambow2020_wb97xd3_008009_forward_mol2   |   -347.709836   |   -346.080101   |   -347.706084
Grambow2020_wb97xd3_008010_reverse_mol1   |   -347.542839   |   -345.886006   |   -347.525667
Grambow2020_wb97xd3_008010_reverse_mol2   |   -347.703841   |   -346.082213   |   -347.70141
Grambow2020_wb97xd3_008011_forward_mol1   |   -347.502062   |   -345.851091   |   -347.495399
Grambow2020_wb97xd3_008011_reverse_mol2   |   -347.559827   |   -345.934152   |   -347.553149
Grambow2020_wb97xd3_008013_reverse_mol1   |   -347.564797   |   -345.917449   |   -347.557451
Grambow2020_wb97xd3_008015_reverse_mol1   |   -347.596466   |   -345.938672   |   -347.594753
Grambow2020_wb97xd3_008019_forward_mol1   |   -347.572938   |   -345.910039   |   -347.550478
Grambow2020_wb97xd3_008020_reverse_mol2   |   -306.869779   |   -305.464376   |   -306.872126
Grambow2020_wb97xd3_008021_reverse_mol2   |   -306.868802   |   -305.465983   |   -306.871273
Grambow2020_wb97xd3_008022_reverse_mol1   |   -306.7432   |   -305.315259   |   -306.7135
Grambow2020_wb97xd3_008022_reverse_mol2   |   -306.767928   |   -305.383653   |   -306.763696
Grambow2020_wb97xd3_008023_forward_mol2   |   -306.86832   |   -305.459339   |   -306.870336
Grambow2020_wb97xd3_008023_reverse_mol2   |   -306.866511   |   -305.454829   |   -306.861608
Grambow2020_wb97xd3_008024_reverse_mol1   |   -306.730864   |   -305.312557   |   -306.728917
Grambow2020_wb97xd3_008024_reverse_mol2   |   -306.789396   |   -305.347776   |   -306.746023
Grambow2020_wb97xd3_008026_reverse_mol2   |   -306.878541   |   -305.472268   |   -306.879023
Grambow2020_wb97xd3_008027_reverse_mol2   |   -306.777976   |   -305.399117   |   -306.79393
Grambow2020_wb97xd3_008028_reverse_mol2   |   -304.205968   |   -302.761459   |   -304.205959
Grambow2020_wb97xd3_008031_reverse_mol1   |   -304.1717   |   -302.700021   |   -304.158027
Grambow2020_wb97xd3_008031_reverse_mol2   |   -304.316137   |   -302.883214   |   -304.313519
Grambow2020_wb97xd3_008032_forward_mol1   |   -304.204831   |   -302.719186   |   -304.170289
Grambow2020_wb97xd3_008032_reverse_mol2   |   -304.280358   |   -302.853427   |   -304.288407
Grambow2020_wb97xd3_008035_reverse_mol1   |   -304.248917   |   -302.761034   |   -304.250829
Grambow2020_wb97xd3_008035_reverse_mol2   |   -304.28209   |   -302.840129   |   -304.286037
Grambow2020_wb97xd3_008036_reverse_mol1   |   -304.172208   |   -302.643325   |   -304.121418
Grambow2020_wb97xd3_008037_reverse_mol2   |   -304.247228   |   -302.799472   |   -304.252652
Grambow2020_wb97xd3_008038_reverse_mol1   |   -304.199755   |   -302.744647   |   -304.194494
Grambow2020_wb97xd3_008038_reverse_mol2   |   -304.27346   |   -302.843809   |   -304.282598
Grambow2020_wb97xd3_008040_reverse_mol2   |   -304.219432   |   -302.764565   |   -304.214791
Grambow2020_wb97xd3_008041_reverse_mol1   |   -304.24617   |   -302.807034   |   -304.264053
Grambow2020_wb97xd3_008042_reverse_mol1   |   -304.190598   |   -302.715005   |   -304.190736
Grambow2020_wb97xd3_008043_reverse_mol1   |   -304.19434   |   -302.74675   |   -304.200938
Grambow2020_wb97xd3_008044_forward_mol2   |   -309.341754   |   -307.849104   |   -309.336698
Grambow2020_wb97xd3_008045_reverse_mol2   |   -309.231494   |   -307.773633   |   -309.233088
Grambow2020_wb97xd3_008046_reverse_mol1   |   -309.169328   |   -307.659394   |   -309.161977
Grambow2020_wb97xd3_008047_reverse_mol1   |   -309.180778   |   -307.652749   |   -309.182756
Grambow2020_wb97xd3_008049_reverse_mol1   |   -319.062688   |   -317.552859   |   -318.998481
Grambow2020_wb97xd3_008050_forward_mol1   |   -319.000704   |   -317.51642   |   -318.971052
Grambow2020_wb97xd3_008050_reverse_mol2   |   -319.137961   |   -317.67312   |   -319.12885
Grambow2020_wb97xd3_008051_forward_mol1   |   -319.086379   |   -317.594598   |   -319.075175
Grambow2020_wb97xd3_008051_reverse_mol2   |   -319.104066   |   -317.636347   |   -319.096182
Grambow2020_wb97xd3_008052_forward_mol1   |   -319.06045   |   -317.583117   |   -319.044764
Grambow2020_wb97xd3_008052_forward_mol2   |   -319.199089   |   -317.747149   |   -319.200715
Grambow2020_wb97xd3_008054_forward_mol1   |   -319.055601   |   -317.572794   |   -319.043743
Grambow2020_wb97xd3_008055_reverse_mol1   |   -319.089599   |   -317.629466   |   -319.106285
Grambow2020_wb97xd3_008055_reverse_mol2   |   -319.160729   |   -317.712857   |   -319.159154
Grambow2020_wb97xd3_008056_reverse_mol1   |   -319.075746   |   -317.605631   |   -319.060185
Grambow2020_wb97xd3_008057_forward_mol1   |   -319.023699   |   -317.552214   |   -319.029719
Grambow2020_wb97xd3_008058_reverse_mol2   |   -319.129663   |   -317.65339   |   -319.109649
Grambow2020_wb97xd3_008059_reverse_mol1   |   -319.104332   |   -317.660584   |   -319.113382
Grambow2020_wb97xd3_008059_reverse_mol2   |   -319.150727   |   -317.71316   |   -319.157081
Grambow2020_wb97xd3_008061_forward_mol1   |   -319.08898   |   -317.62295   |   -319.078516
Grambow2020_wb97xd3_008062_reverse_mol1   |   -319.082279   |   -317.603776   |   -319.068188
Grambow2020_wb97xd3_008064_reverse_mol1   |   -319.073378   |   -317.586228   |   -319.054753
Grambow2020_wb97xd3_008064_reverse_mol2   |   -319.164824   |   -317.727515   |   -319.175551
Grambow2020_wb97xd3_008065_forward_mol1   |   -319.121726   |   -317.644138   |   -319.103953
Grambow2020_wb97xd3_008065_reverse_mol2   |   -319.127425   |   -317.651474   |   -319.103469
Grambow2020_wb97xd3_008066_forward_mol1   |   -319.086162   |   -317.586287   |   -319.06291
Grambow2020_wb97xd3_008067_forward_mol1   |   -347.516992   |   -345.869003   |   -347.515496
Grambow2020_wb97xd3_008068_reverse_mol2   |   -347.712754   |   -346.088315   |   -347.705964
Grambow2020_wb97xd3_008069_forward_mol1   |   -347.594018   |   -345.94104   |   -347.596041
Grambow2020_wb97xd3_008070_forward_mol1   |   -347.576569   |   -345.893644   |   -347.568924
Grambow2020_wb97xd3_008070_forward_mol2   |   -347.731316   |   -346.099264   |   -347.725265
Grambow2020_wb97xd3_008071_reverse_mol1   |   -347.587539   |   -345.908672   |   -347.59116
Grambow2020_wb97xd3_008072_reverse_mol1   |   -347.548405   |   -345.878526   |   -347.521604
Grambow2020_wb97xd3_008073_forward_mol1   |   -347.545686   |   -345.868295   |   -347.527962
Grambow2020_wb97xd3_008075_forward_mol1   |   -347.608658   |   -345.949005   |   -347.618127
Grambow2020_wb97xd3_008076_reverse_mol1   |   -347.612374   |   -345.954682   |   -347.609
Grambow2020_wb97xd3_008077_reverse_mol2   |   -347.742718   |   -346.114229   |   -347.741295
Grambow2020_wb97xd3_008078_forward_mol1   |   -347.545732   |   -345.892116   |   -347.550168
Grambow2020_wb97xd3_008078_reverse_mol2   |   -347.677329   |   -346.041849   |   -347.672249
Grambow2020_wb97xd3_008079_reverse_mol1   |   -347.535894   |   -345.89148   |   -347.541953
Grambow2020_wb97xd3_008081_forward_mol1   |   -347.56713   |   -345.911508   |   -347.561924
Grambow2020_wb97xd3_008082_reverse_mol2   |   -347.687528   |   -346.05675   |   -347.683562
Grambow2020_wb97xd3_008083_forward_mol1   |   -347.612793   |   -345.970439   |   -347.607846
Grambow2020_wb97xd3_008084_reverse_mol2   |   -347.709274   |   -346.086605   |   -347.703449
Grambow2020_wb97xd3_008086_forward_mol2   |   -325.404592   |   -323.883456   |   -325.404408
Grambow2020_wb97xd3_008088_forward_mol1   |   -325.302197   |   -323.758609   |   -325.291575
