Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)   
bse49_S-Cl_37_AB   |   -1047.52625   |   -1046.248697   |   -1047.522034   
bse49_S-Cl_38_AB   |   -935.34066   |   -934.48905   |   -935.336038   
bse49_S-Cl_39_AB   |   -934.091155   |   -933.270303   |   -934.092968   
bse49_S-Cl_40_AB   |   -950.185786   |   -949.32426   |   -950.181587   
bse49_S-Cl_41_A   |   -888.167168   |   -887.358546   |   -888.164492   
bse49_S-Cl_41_AB   |   -1347.945234   |   -1346.862423   |   -1347.941061   
bse49_S-Cl_42_A   |   -566.805885   |   -565.898811   |   -566.806174   
bse49_S-Cl_42_AB   |   -1026.602798   |   -1025.415264   |   -1026.602179   
bse49_S-Cl_43_A   |   -606.040627   |   -604.929035   |   -606.038273   
bse49_S-Cl_43_AB   |   -1065.838414   |   -1064.446028   |   -1065.836415   
bse49_S-Cl_44_A   |   -645.277383   |   -643.955677   |   -645.275056   
bse49_S-Cl_44_AB   |   -1105.069757   |   -1103.467005   |   -1105.067292   
bse49_S-Cl_45_A   |   -646.448188   |   -645.089672   |   -646.449204   
bse49_S-Cl_45_AB   |   -1106.246568   |   -1104.612057   |   -1106.248778   
bse49_S-Cl_46_AB   |   -987.251202   |   -986.257485   |   -987.254016   
bse49_S-Cl_47_A   |   -1193.815696   |   -1193.173042   |   -1193.818175   
bse49_S-Cl_47_AB   |   -1653.592909   |   -1652.678737   |   -1653.594093   
bse49_S-Cl_48_A   |   -888.154948   |   -887.340437   |   -888.162801   
bse49_S-Cl_48_AB   |   -1347.938146   |   -1346.846995   |   -1347.941731   
bse49_S-Cl_49_A   |   -909.245385   |   -908.371225   |   -909.243409   
bse49_S-Cl_49_AB   |   -1369.040079   |   -1367.882608   |   -1369.0368   
bse49_S-Cl_4_AB   |   -933.230103   |   -932.456166   |   -933.228366   
bse49_S-Cl_50_AB   |   -1293.856355   |   -1292.985849   |   -1293.851019   
bse49_S-Cl_51_A   |   -909.249737   |   -908.362949   |   -909.251607   
bse49_S-Cl_51_AB   |   -1369.037184   |   -1367.872497   |   -1369.03831   
bse49_S-Cl_52_A   |   -1231.827495   |   -1231.008493   |   -1231.825358   
bse49_S-Cl_52_AB   |   -1691.617008   |   -1690.520645   |   -1691.614419   
bse49_S-Cl_53_A   |   -1271.077282   |   -1270.047238   |   -1271.075987   
bse49_S-Cl_53_AB   |   -1730.868215   |   -1729.56159   |   -1730.86748   
bse49_S-Cl_54_A   |   -948.478453   |   -947.386664   |   -948.482395   
bse49_S-Cl_54_AB   |   -1408.266848   |   -1406.901872   |   -1408.272619   
bse49_S-Cl_55_A   |   -1060.754963   |   -1059.174459   |   -1060.754988   
bse49_S-Cl_55_AB   |   -1520.547728   |   -1518.686248   |   -1520.551208   
bse49_S-Cl_56_A   |   -985.598225   |   -984.318127   |   -985.602243   
bse49_S-Cl_56_AB   |   -1445.391492   |   -1443.830446   |   -1445.396827   
bse49_S-Cl_57_A   |   -491.598885   |   -490.983479   |   -491.593972   
bse49_S-Cl_57_AB   |   -951.396873   |   -950.499587   |   -951.389783   
bse49_S-Cl_58_A   |   -530.83401   |   -530.015292   |   -530.834431   
bse49_S-Cl_58_AB   |   -990.628873   |   -989.530915   |   -990.628093   
bse49_S-Cl_59_A   |   -565.51921   |   -564.646008   |   -565.516392   
bse49_S-Cl_59_AB   |   -1025.310341   |   -1024.156467   |   -1025.305604   
bse49_S-Cl_5_A   |   -453.588166   |   -453.129278   |   -453.590274   
bse49_S-Cl_5_AB   |   -913.37224   |   -912.639972   |   -913.371393   
bse49_S-Cl_60_AB   |   -1026.505272   |   -1025.318186   |   -1026.502915   
bse49_S-Cl_61_AB   |   -1065.76021   |   -1064.363839   |   -1065.755725   
bse49_S-Cl_62_A   |   -705.556017   |   -703.959717   |   -705.561438   
bse49_S-Cl_62_AB   |   -1165.355593   |   -1163.479035   |   -1165.363247   
bse49_S-Cl_63_A   |   -666.305434   |   -664.91892   |   -666.309088   
bse49_S-Cl_63_AB   |   -1126.10352   |   -1124.437147   |   -1126.106028   
bse49_S-Cl_64_A   |   -666.332326   |   -664.940234   |   -666.337729   
bse49_S-Cl_64_AB   |   -1126.130471   |   -1124.457006   |   -1126.136579   
bse49_S-Cl_65_A   |   -627.081441   |   -625.898423   |   -627.084925   
bse49_S-Cl_65_AB   |   -1086.877811   |   -1085.415566   |   -1086.879389   
bse49_S-Cl_66_A   |   -701.053922   |   -699.613648   |   -701.056422   
bse49_S-Cl_66_AB   |   -1160.845537   |   -1159.126141   |   -1160.845562   
bse49_S-Cl_69_AB   |   -858.075309   |   -857.605175   |   -858.072614   
bse49_S-Cl_6_A   |   -492.824195   |   -492.159983   |   -492.825614   
bse49_S-Cl_6_AB   |   -952.608288   |   -951.671182   |   -952.606036   
bse49_S-Cl_70_AB   |   -967.402633   |   -966.452711   |   -967.39788   
bse49_S-Cl_71_AB   |   -1006.644957   |   -1005.491854   |   -1006.649438   
bse49_S-Cl_72_A   |   -720.428165   |   -718.815572   |   -720.431999   
bse49_S-Cl_72_AB   |   -1180.219822   |   -1178.328473   |   -1180.222024   
bse49_S-Cl_73_AB   |   -1104.785308   |   -1103.164985   |   -1104.78324   
bse49_S-Cl_74_AB   |   -1104.783627   |   -1103.16913   |   -1104.787566   
bse49_S-Cl_75_AB   |   -1104.788748   |   -1103.169196   |   -1104.79153   
bse49_S-Cl_77_AB   |   -1203.140001   |   -1201.063786   |   -1203.138418   
bse49_S-Cl_78_AB   |   -1203.139616   |   -1201.068629   |   -1203.141498   
bse49_S-Cl_79_AB   |   -1203.140262   |   -1201.071446   |   -1203.143619   
bse49_S-Cl_7_AB   |   -1062.388464   |   -1061.08145   |   -1062.393495   
bse49_S-Cl_80_AB   |   -1293.07535   |   -1290.667173   |   -1293.079872   
bse49_S-Cl_81_AB   |   -1293.069154   |   -1290.676381   |   -1293.070692   
bse49_S-Cl_82_AB   |   -1242.141909   |   -1239.837693   |   -1242.138114   
bse49_S-Cl_83_AB   |   -972.458309   |   -971.481261   |   -972.459929   
bse49_S-Cl_84_AB   |   -1127.994128   |   -1126.216231   |   -1127.997472   
bse49_S-Cl_85_A   |   -671.804186   |   -670.202245   |   -671.798851   
bse49_S-Cl_85_AB   |   -1131.600468   |   -1129.719238   |   -1131.596418   
bse49_S-Cl_86_AB   |   -990.637709   |   -989.529973   |   -990.633699   
bse49_S-Cl_87_AB   |   -1089.80897   |   -1088.388041   |   -1089.805243   
bse49_S-Cl_88_AB   |   -1029.883905   |   -1028.564892   |   -1029.879969   
bse49_S-Cl_89_AB   |   -1194.875968   |   -1193.244381   |   -1194.87351   
bse49_S-Cl_8_A   |   -1355.824633   |   -1354.958346   |   -1355.821341   
bse49_S-Cl_8_AB   |   -1815.621063   |   -1814.47319   |   -1815.617247   
bse49_S-Cl_9_A   |   -2066.206193   |   -2065.148232   |   -2066.203117   
bse49_S-Cl_9_AB   |   -2525.998083   |   -2524.658447   |   -2525.994484   
bse49_S-F_10_A   |   -986.365072   |   -985.022273   |   -986.366863   
bse49_S-F_10_AB   |   -1086.157438   |   -1084.446682   |   -1086.159606   
bse49_S-F_11_A   |   -887.096202   |   -886.084477   |   -887.095709   
bse49_S-F_11_AB   |   -986.889541   |   -985.51073   |   -986.888111   
bse49_S-F_12_A   |   -787.828622   |   -787.146825   |   -787.827697   
bse49_S-F_12_AB   |   -887.622461   |   -886.573734   |   -887.621429   
bse49_S-F_13_AB   |   -788.357911   |   -787.639495   |   -788.359122   
bse49_S-F_14_AB   |   -839.603874   |   -838.852943   |   -839.598975   
bse49_S-F_15_AB   |   -918.118098   |   -916.94463   |   -918.117396   
bse49_S-F_16_AB   |   -1455.630851   |   -1454.395337   |   -1455.627586   
bse49_S-F_17_AB   |   -1914.775297   |   -1913.298537   |   -1914.771529   
bse49_S-F_18_AB   |   -741.650134   |   -740.063017   |   -741.648148   
bse49_S-F_19_AB   |   -945.9536   |   -943.538407   |   -945.952413   
bse49_S-F_1_AB   |   -537.334763   |   -536.566602   |   -537.335241   
bse49_S-F_20_AB   |   -1150.251618   |   -1146.996617   |   -1150.256083   
bse49_S-F_21_AB   |   -615.827121   |   -614.646989   |   -615.823657   
bse49_S-F_22_AB   |   -576.580004   |   -575.607239   |   -576.578352   
bse49_S-F_23_AB   |   -655.075942   |   -653.686208   |   -655.069341   
bse49_S-F_24_AB   |   -655.070326   |   -653.684427   |   -655.065651   
bse49_S-F_29_AB   |   -1121.326294   |   -1119.579706   |   -1121.324943   
bse49_S-F_2_AB   |   -895.850637   |   -895.066818   |   -895.850124   
bse49_S-F_30_AB   |   -686.481328   |   -685.165996   |   -686.480364   
bse49_S-F_31_AB   |   -725.70859   |   -724.191854   |   -725.708146   
bse49_S-F_32_AB   |   -611.288189   |   -610.265603   |   -611.285555   
bse49_S-F_33_AB   |   -1140.405311   |   -1138.421098   |   -1140.406783   
bse49_S-F_34_AB   |   -710.489764   |   -709.144272   |   -710.486792   
bse49_S-F_35_AB   |   -1070.457443   |   -1069.193571   |   -1070.451439   
bse49_S-F_36_AB   |   -648.313024   |   -647.144895   |   -648.307717   
bse49_S-F_37_AB   |   -687.54608   |   -686.174555   |   -687.543853   
bse49_S-F_38_AB   |   -575.350935   |   -574.412092   |   -575.346698   
bse49_S-F_39_AB   |   -574.103084   |   -573.192687   |   -574.106652   
bse49_S-F_3_AB   |   -935.09855   |   -934.104543   |   -935.09702   
bse49_S-F_40_AB   |   -590.196081   |   -589.245046   |   -590.19363   
bse49_S-F_41_AB   |   -987.959109   |   -986.785527   |   -987.953761   
bse49_S-F_42_AB   |   -666.61368   |   -665.33944   |   -666.614044   
bse49_S-F_43_AB   |   -705.84897   |   -704.370247   |   -705.846935   
bse49_S-F_44_AB   |   -745.079222   |   -743.389515   |   -745.07795   
bse49_S-F_45_AB   |   -746.256996   |   -744.533448   |   -746.260191   
bse49_S-F_46_AB   |   -627.265448   |   -626.159861   |   -627.264473   
bse49_S-F_47_AB   |   -1293.607028   |   -1292.602047   |   -1293.608045   
bse49_S-F_48_AB   |   -987.952469   |   -986.771716   |   -987.959536   
bse49_S-F_49_AB   |   -1009.050119   |   -1007.805946   |   -1009.046392   
bse49_S-F_4_AB   |   -573.249385   |   -572.383916   |   -573.249936   
bse49_S-F_50_AB   |   -933.866244   |   -932.910692   |   -933.86454   
bse49_S-F_51_AB   |   -1009.048612   |   -1007.797411   |   -1009.05077   
bse49_S-F_52_AB   |   -1331.629761   |   -1330.44758   |   -1331.627145   
bse49_S-F_53_AB   |   -1370.879074   |   -1369.486816   |   -1370.879013   
bse49_S-F_54_AB   |   -1048.278327   |   -1046.825028   |   -1048.28494   
bse49_S-F_55_AB   |   -1160.55361   |   -1158.605015   |   -1160.55459   
bse49_S-F_56_AB   |   -1085.398612   |   -1083.750046   |   -1085.404249   
bse49_S-F_57_AB   |   -591.405867   |   -590.421759   |   -591.399617   
bse49_S-F_58_AB   |   -630.638847   |   -629.45283   |   -630.637196   
bse49_S-F_59_AB   |   -665.326122   |   -664.081935   |   -665.321699   
bse49_S-F_5_AB   |   -553.392069   |   -552.56768   |   -553.393849   
bse49_S-F_60_AB   |   -666.515691   |   -665.239681   |   -666.513643   
bse49_S-F_61_AB   |   -705.770831   |   -704.28655   |   -705.765225   
bse49_S-F_62_A   |   -663.029227   |   -661.757921   |   -663.029938   
bse49_S-F_62_AB   |   -762.836202   |   -761.19565   |   -762.834855   
bse49_S-F_63_A   |   -780.706612   |   -778.824265   |   -780.70869   
bse49_S-F_63_AB   |   -880.512405   |   -878.263027   |   -880.512745   
bse49_S-F_64_AB   |   -805.363511   |   -803.400881   |   -805.36989   
bse49_S-F_65_AB   |   -766.111713   |   -764.35809   |   -766.115354   
bse49_S-F_66_AB   |   -766.138683   |   -764.380314   |   -766.143306   
bse49_S-F_67_AB   |   -726.887145   |   -725.336912   |   -726.890018   
bse49_S-F_68_AB   |   -800.862378   |   -799.052703   |   -800.863629   
bse49_S-F_69_AB   |   -597.256304   |   -596.365154   |   -597.25662   
bse49_S-F_6_AB   |   -592.626413   |   -591.597637   |   -592.627313   
bse49_S-F_72_AB   |   -607.415746   |   -606.37214   |   -607.412298   
bse49_S-F_73_AB   |   -646.657168   |   -645.411978   |   -646.661762   
bse49_S-F_74_AB   |   -820.236926   |   -818.255154   |   -820.239533   
bse49_S-F_75_AB   |   -744.795071   |   -743.088705   |   -744.79228   
bse49_S-F_76_AB   |   -744.793642   |   -743.091147   |   -744.796276   
bse49_S-F_77_AB   |   -744.798966   |   -743.093453   |   -744.800123   
bse49_S-F_78_AB   |   -728.757523   |   -727.095013   |   -728.757492   
bse49_S-F_79_AB   |   -843.150549   |   -840.988767   |   -843.148114   
bse49_S-F_7_AB   |   -702.400056   |   -701.00486   |   -702.408213   
bse49_S-F_81_AB   |   -843.150927   |   -840.993654   |   -843.15327   
bse49_S-F_82_AB   |   -768.007492   |   -766.134616   |   -768.004009   
bse49_S-F_83_AB   |   -933.093246   |   -930.596189   |   -933.098441   
bse49_S-F_85_AB   |   -1225.663842   |   -1223.457582   |   -1225.657717   
bse49_S-F_86_AB   |   -882.151345   |   -879.759244   |   -882.144955   
bse49_S-F_87_AB   |   -612.476096   |   -611.408328   |   -612.479707   
bse49_S-F_88_AB   |   -768.003937   |   -766.137444   |   -768.007308   
bse49_S-F_89_AB   |   -771.609049   |   -769.640059   |   -771.600897   
bse49_S-F_8_A   |   -536.706089   |   -535.988921   |   -536.7062   
bse49_S-F_8_AB   |   -636.509653   |   -635.424973   |   -636.507483   
bse49_S-F_90_AB   |   -630.651985   |   -629.4542   |   -630.649737   
bse49_S-F_91_AB   |   -729.823807   |   -728.312334   |   -729.821757   
bse49_S-F_92_AB   |   -669.897532   |   -668.493801   |   -669.892895   
bse49_S-F_93_AB   |   -834.885108   |   -833.165333   |   -834.882327   
bse49_S-F_9_A   |   -635.887171   |   -634.854571   |   -635.887488   
bse49_S-F_9_AB   |   -735.691212   |   -734.290915   |   -735.689259   
bse49_S-S_10_AB   |   -1752.178801   |   -1749.249192   |   -1752.179897   
bse49_S-S_11_AB   |   -1752.183094   |   -1749.256374   |   -1752.184365   
bse49_S-S_12_AB   |   -1332.276352   |   -1329.377064   |   -1332.277042   
bse49_S-S_13_AB   |   -1752.175156   |   -1749.251025   |   -1752.175468   
bse49_S-S_13_B   |   -1009.889113   |   -1008.79664   |   -1009.88757   
bse49_S-S_14_AB   |   -1332.272029   |   -1329.375882   |   -1332.274469   
bse49_S-S_15_A   |   -629.227996   |   -627.958669   |   -629.228373   
bse49_S-S_15_AB   |   -1371.51726   |   -1368.413384   |   -1371.517978   
bse49_S-S_16_AB   |   -1221.489328   |   -1219.465992   |   -1221.483606   
bse49_S-S_17_A   |   -848.289131   |   -846.479045   |   -848.285419   
bse49_S-S_17_AB   |   -1696.697786   |   -1693.001075   |   -1696.690401   
bse49_S-S_18_AB   |   -1258.582096   |   -1255.961844   |   -1258.580308   
bse49_S-S_1_A   |   -594.512859   |   -593.283588   |   -594.504904   
bse49_S-S_1_AB   |   -992.913356   |   -991.419152   |   -992.905514   
bse49_S-S_20_AB   |   -1101.603309   |   -1099.80735   |   -1101.605098   
bse49_S-S_21_A   |   -1014.422014   |   -1013.169266   |   -1014.418301   
bse49_S-S_21_AB   |   -1569.81536   |   -1567.458518   |   -1569.806149   
bse49_S-S_23_AB   |   -953.667688   |   -952.381774   |   -953.665996   
bse49_S-S_26_AB   |   -1032.163123   |   -1030.459676   |   -1032.157698   
bse49_S-S_27_A   |   -1294.294811   |   -1292.126641   |   -1294.295465   
bse49_S-S_27_AB   |   -2588.713116   |   -2584.293303   |   -2588.714077   
bse49_S-S_28_AB   |   -1470.286349   |   -1467.510403   |   -1470.283696   
bse49_S-S_29_AB   |   -988.386802   |   -987.057938   |   -988.386707   
bse49_S-S_2_AB   |   -1258.585922   |   -1255.964126   |   -1258.582769   
bse49_S-S_30_AB   |   -875.176053   |   -874.306479   |   -875.176086   
bse49_S-S_32_AB   |   -914.423729   |   -913.345594   |   -914.421788   
bse49_S-S_33_AB   |   -949.142797   |   -948.018201   |   -949.143193   
bse49_S-S_35_A   |   -923.474259   |   -921.377636   |   -923.467549   
bse49_S-S_35_AB   |   -1658.676324   |   -1655.154379   |   -1658.670892   
bse49_S-S_36_AB   |   -1534.278118   |   -1531.132496   |   -1534.26993   
bse49_S-S_37_A   |   -592.083058   |   -590.930832   |   -592.086545   
bse49_S-S_37_AB   |   -1147.476278   |   -1145.218435   |   -1147.473295   
bse49_S-S_38_AB   |   -1153.458647   |   -1151.498877   |   -1153.466091   
bse49_S-S_39_AB   |   -2091.20218   |   -2088.312093   |   -2091.206188   
bse49_S-S_3_A   |   -627.999277   |   -626.759393   |   -627.995934   
bse49_S-S_3_AB   |   -1256.121946   |   -1253.564277   |   -1256.114243   
bse49_S-S_40_AB   |   -1001.000812   |   -999.711264   |   -1001.007382   
bse49_S-S_41_AB   |   -1180.091509   |   -1177.886737   |   -1180.092278   
bse49_S-S_42_AB   |   -1656.345953   |   -1653.8898   |   -1656.345008   
bse49_S-S_44_AB   |   -1545.44415   |   -1542.375601   |   -1545.44167   
bse49_S-S_45_AB   |   -1133.486837   |   -1131.872041   |   -1133.486728   
bse49_S-S_4_A   |   -667.241795   |   -665.798878   |   -667.242143   
bse49_S-S_4_AB   |   -1334.607998   |   -1331.643308   |   -1334.609534   
bse49_S-S_5_AB   |   -1180.092639   |   -1177.884632   |   -1180.092037   
bse49_S-S_6_A   |   -668.471585   |   -666.997605   |   -668.471648   
bse49_S-S_6_AB   |   -1219.336379   |   -1216.923546   |   -1219.336077   
bse49_S-S_7_AB   |   -1219.336782   |   -1216.924267   |   -1219.336265   
bse49_S-S_8_A   |   -745.77058   |   -743.915721   |   -745.767878   
bse49_S-S_8_AB   |   -1296.634761   |   -1293.84241   |   -1296.633954   
bse49_S-S_9_AB   |   -1293.027886   |   -1290.336198   |   -1293.029812   
bse49_Si-Cl_10_AB   |   -939.030503   |   -937.862016   |   -939.027649   
bse49_Si-Cl_11_AB   |   -868.406261   |   -867.367614   |   -868.405313   
bse49_Si-Cl_12_AB   |   -842.779786   |   -841.979556   |   -842.778135   
bse49_Si-Cl_13_AB   |   -1020.569764   |   -1018.847403   |   -1020.572289   
bse49_Si-Cl_14_A   |   -526.263012   |   -524.873902   |   -526.259888   
bse49_Si-Cl_14_AB   |   -986.137114   |   -984.484476   |   -986.137286   
bse49_Si-Cl_15_A   |   -487.019672   |   -485.835124   |   -487.016331   
bse49_Si-Cl_15_AB   |   -946.893761   |   -945.44568   |   -946.893672   
bse49_Si-Cl_16_A   |   -447.776059   |   -446.79622   |   -447.772874   
bse49_Si-Cl_16_AB   |   -907.650143   |   -906.406721   |   -907.650003   
bse49_Si-Cl_17_AB   |   -829.166858   |   -828.33285   |   -829.166987   
bse49_Si-Cl_18_A   |   -518.425212   |   -517.312177   |   -518.425052   
bse49_Si-Cl_18_AB   |   -978.296166   |   -976.918116   |   -978.295989   
bse49_Si-Cl_19_AB   |   -1094.511413   |   -1092.538691   |   -1094.513923   
bse49_Si-Cl_1_AB   |   -868.386842   |   -867.353218   |   -868.385533   
bse49_Si-Cl_20_A   |   -447.791342   |   -446.806456   |   -447.786628   
bse49_Si-Cl_20_AB   |   -907.669529   |   -906.420538   |   -907.669689   
bse49_Si-Cl_21_AB   |   -868.430074   |   -867.38622   |   -868.431033   
bse49_Si-Cl_22_AB   |   -827.912843   |   -827.12383   |   -827.913965   
bse49_Si-Cl_23_A   |   -366.812104   |   -366.322787   |   -366.819289   
bse49_Si-Cl_23_AB   |   -826.681664   |   -825.9216   |   -826.685072   
bse49_Si-Cl_24_AB   |   -867.1612   |   -866.164684   |   -867.162457   
bse49_Si-Cl_25_AB   |   -867.176508   |   -866.177663   |   -867.178649   
bse49_Si-Cl_26_A   |   -407.288962   |   -406.559825   |   -407.291856   
bse49_Si-Cl_28_A   |   -789.250948   |   -788.6596   |   -789.251712   
bse49_Si-Cl_28_AB   |   -1249.121676   |   -1248.263656   |   -1249.121381   
bse49_Si-Cl_29_A   |   -528.566433   |   -527.548942   |   -528.567943   
bse49_Si-Cl_29_AB   |   -988.444286   |   -987.160684   |   -988.441569   
bse49_Si-Cl_2_AB   |   -1020.585518   |   -1018.858905   |   -1020.589258   
bse49_Si-Cl_30_A   |   -789.181425   |   -788.593946   |   -789.179145   
bse49_Si-Cl_30_AB   |   -1249.04971   |   -1248.197914   |   -1249.048708   
bse49_Si-Cl_31_A   |   -828.428935   |   -827.636554   |   -828.42568   
bse49_Si-Cl_31_AB   |   -1288.297223   |   -1287.240442   |   -1288.293637   
bse49_Si-Cl_32_AB   |   -1326.314477   |   -1325.089636   |   -1326.311763   
bse49_Si-Cl_33_A   |   -938.383774   |   -937.249495   |   -938.384991   
bse49_Si-Cl_33_AB   |   -1398.24412   |   -1396.840469   |   -1398.242574   
bse49_Si-Cl_34_A   |   -842.124442   |   -841.360402   |   -842.127158   
bse49_Si-Cl_34_AB   |   -1301.993428   |   -1300.957387   |   -1301.991975   
bse49_Si-Cl_35_AB   |   -1708.338306   |   -1707.244528   |   -1708.336633   
bse49_Si-Cl_36_A   |   -1546.009899   |   -1544.235545   |   -1546.016339   
bse49_Si-Cl_36_AB   |   -2005.877046   |   -2003.832949   |   -2005.877852   
bse49_Si-Cl_37_A   |   -1397.592745   |   -1396.221356   |   -1397.595684   
bse49_Si-Cl_37_AB   |   -1857.457716   |   -1855.816474   |   -1857.456356   
bse49_Si-Cl_38_A   |   -1301.338578   |   -1300.337195   |   -1301.342704   
bse49_Si-Cl_38_AB   |   -1761.206583   |   -1759.93277   |   -1761.204742   
bse49_Si-Cl_39_A   |   -1707.477384   |   -1706.418422   |   -1707.475107   
bse49_Si-Cl_39_AB   |   -2167.345583   |   -2166.019291   |   -2167.343991   
bse49_Si-Cl_3_A   |   -526.247741   |   -524.864354   |   -526.246343   
bse49_Si-Cl_3_AB   |   -986.117181   |   -984.469805   |   -986.116428   
bse49_Si-Cl_40_AB   |   -1131.790243   |   -1129.668956   |   -1131.791144   
bse49_Si-Cl_41_AB   |   -981.32146   |   -979.805337   |   -981.323539   
bse49_Si-Cl_42_AB   |   -1080.501757   |   -1078.668864   |   -1080.503892   
bse49_Si-Cl_43_AB   |   -1080.502386   |   -1078.670073   |   -1080.506112   
bse49_Si-Cl_44_AB   |   -1440.477632   |   -1438.726634   |   -1440.477157   
bse49_Si-Cl_45_AB   |   -1020.569596   |   -1018.846121   |   -1020.569857   
bse49_Si-Cl_47_AB   |   -1318.134969   |   -1315.465383   |   -1318.131742   
bse49_Si-Cl_48_AB   |   -1095.713567   |   -1093.700815   |   -1095.714923   
bse49_Si-Cl_49_AB   |   -1073.446721   |   -1071.547641   |   -1073.448025   
bse49_Si-Cl_4_A   |   -487.00438   |   -485.825575   |   -487.00259   
bse49_Si-Cl_4_AB   |   -946.873816   |   -945.431008   |   -946.872641   
bse49_Si-Cl_50_AB   |   -1899.631351   |   -1897.642114   |   -1899.627881   
bse49_Si-Cl_51_AB   |   -1899.632749   |   -1897.646459   |   -1899.630027   
bse49_Si-Cl_52_A   |   -900.449756   |   -899.460233   |   -900.454483   
bse49_Si-Cl_52_AB   |   -1360.322595   |   -1359.065948   |   -1360.317663   
bse49_Si-Cl_53_A   |   -459.295872   |   -458.43337   |   -459.294519   
bse49_Si-Cl_53_AB   |   -919.163525   |   -918.036264   |   -919.161186   
bse49_Si-Cl_54_A   |   -918.512791   |   -917.41808   |   -918.512374   
bse49_Si-Cl_54_AB   |   -1378.378005   |   -1377.015787   |   -1378.375929   
bse49_Si-Cl_55_A   |   -1377.726567   |   -1376.396583   |   -1377.729407   
bse49_Si-Cl_55_AB   |   -1837.592169   |   -1835.992512   |   -1837.589956   
bse49_Si-Cl_56_A   |   -537.765832   |   -536.489097   |   -537.764144   
bse49_Si-Cl_56_AB   |   -997.63155   |   -996.088856   |   -997.630534   
bse49_Si-Cl_57_A   |   -1456.19584   |   -1454.450895   |   -1456.199048   
bse49_Si-Cl_57_AB   |   -1916.061507   |   -1914.046924   |   -1916.05922   
bse49_Si-Cl_58_A   |   -616.25885   |   -614.5704   |   -616.257128   
bse49_Si-Cl_58_AB   |   -1076.124653   |   -1074.170393   |   -1076.123119   
bse49_Si-Cl_59_A   |   -489.302031   |   -488.492218   |   -489.304199   
bse49_Si-Cl_59_AB   |   -949.178228   |   -948.101026   |   -949.173785   
bse49_Si-Cl_5_A   |   -447.761038   |   -446.786796   |   -447.759106   
bse49_Si-Cl_5_AB   |   -907.630475   |   -906.392198   |   -907.629055   
bse49_Si-Cl_60_AB   |   -789.903568   |   -789.279219   |   -789.903047   
bse49_Si-Cl_61_A   |   -390.034275   |   -389.555372   |   -390.035936   
bse49_Si-Cl_61_AB   |   -849.907028   |   -849.161738   |   -849.903863   
bse49_Si-Cl_63_AB   |   -997.357839   |   -995.79969   |   -997.359345   
bse49_Si-Cl_64_AB   |   -1456.575498   |   -1454.782169   |   -1456.577504   
bse49_Si-Cl_65_AB   |   -1915.792161   |   -1913.761447   |   -1915.793616   
bse49_Si-Cl_66_AB   |   -997.358766   |   -995.802029   |   -997.363053   
bse49_Si-Cl_67_AB   |   -1456.576402   |   -1454.78507   |   -1456.581809   
bse49_Si-Cl_6_AB   |   -829.142947   |   -828.314058   |   -829.140902   
bse49_Si-Cl_71_A   |   -727.804433   |   -727.229722   |   -727.804603   
bse49_Si-Cl_71_AB   |   -1187.670086   |   -1186.830007   |   -1187.66785   
bse49_Si-Cl_72_A   |   -826.106144   |   -824.139737   |   -826.110614   
bse49_Si-Cl_72_AB   |   -1285.980821   |   -1283.746944   |   -1285.979452   
bse49_Si-Cl_73_A   |   -1545.571678   |   -1544.753865   |   -1545.57174   
bse49_Si-Cl_73_AB   |   -2005.434021   |   -2004.346626   |   -2005.426024   
bse49_Si-Cl_74_A   |   -627.641413   |   -626.324963   |   -627.644132   
bse49_Si-Cl_74_AB   |   -1087.514853   |   -1085.931965   |   -1087.513543   
bse49_Si-Cl_75_AB   |   -1048.445891   |   -1047.037149   |   -1048.446301   
bse49_Si-Cl_76_AB   |   -945.695005   |   -944.277461   |   -945.694967   
bse49_Si-Cl_77_AB   |   -906.44504   |   -905.232193   |   -906.447663   
bse49_Si-Cl_78_A   |   -948.518062   |   -947.474843   |   -948.524778   
bse49_Si-Cl_78_AB   |   -1408.390532   |   -1407.078516   |   -1408.388439   
bse49_Si-Cl_79_A   |   -849.251654   |   -848.539795   |   -849.253965   
bse49_Si-Cl_79_AB   |   -1309.123637   |   -1308.143259   |   -1309.120258   
bse49_Si-Cl_7_AB   |   -868.386166   |   -867.349993   |   -868.382953   
bse49_Si-Cl_80_A   |   -749.988855   |   -749.607203   |   -749.988123   
bse49_Si-Cl_80_AB   |   -1209.855753   |   -1209.207181   |   -1209.853378   
bse49_Si-Cl_81_AB   |   -1440.539556   |   -1438.788666   |   -1440.543047   
bse49_Si-Cl_82_A   |   -1186.064757   |   -1184.182451   |   -1186.069769   
bse49_Si-Cl_82_AB   |   -1645.938821   |   -1643.788941   |   -1645.938915   
bse49_Si-Cl_83_A   |   -1016.858566   |   -1015.31833   |   -1016.859734   
bse49_Si-Cl_83_AB   |   -1476.72402   |   -1474.917096   |   -1476.724312   
bse49_Si-Cl_84_A   |   -1476.072685   |   -1474.296457   |   -1476.079074   
bse49_Si-Cl_84_AB   |   -1935.938415   |   -1933.89409   |   -1935.940043   
bse49_Si-Cl_85_AB   |   -867.162753   |   -866.168416   |   -867.165418   
bse49_Si-Cl_86_A   |   -2625.907754   |   -2624.37746   |   -2625.914037   
bse49_Si-Cl_86_AB   |   -3085.775486   |   -3083.973447   |   -3085.774618   
