Name   |   Ref (HF/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_HF (A.U.)
Grambow2020_wb97xd3_007856_forward_mol1   |   -375.794093   |   -375.676196   |   -375.794161
Grambow2020_wb97xd3_007856_forward_mol2   |   -375.899302   |   -375.781025   |   -375.899663
Grambow2020_wb97xd3_007857_reverse_mol1   |   -375.716157   |   -375.597679   |   -375.717366
Grambow2020_wb97xd3_007858_forward_mol1   |   -375.749053   |   -375.632695   |   -375.748989
Grambow2020_wb97xd3_007858_reverse_mol2   |   -375.853848   |   -375.736124   |   -375.85465
Grambow2020_wb97xd3_007859_reverse_mol1   |   -375.801527   |   -375.686228   |   -375.801029
Grambow2020_wb97xd3_007859_reverse_mol2   |   -375.896635   |   -375.77818   |   -375.896826
Grambow2020_wb97xd3_007865_forward_mol1   |   -375.720339   |   -375.602971   |   -375.719419
Grambow2020_wb97xd3_007865_reverse_mol2   |   -375.889431   |   -375.771519   |   -375.889901
Grambow2020_wb97xd3_007867_reverse_mol1   |   -375.731037   |   -375.614259   |   -375.730014
Grambow2020_wb97xd3_007867_reverse_mol2   |   -375.875199   |   -375.757267   |   -375.875839
Grambow2020_wb97xd3_007868_reverse_mol1   |   -375.737591   |   -375.620601   |   -375.737436
Grambow2020_wb97xd3_007869_reverse_mol1   |   -375.782493   |   -375.667039   |   -375.782064
Grambow2020_wb97xd3_007870_forward_mol1   |   -375.669451   |   -375.553792   |   -375.669267
Grambow2020_wb97xd3_007875_reverse_mol2   |   -288.114233   |   -288.020872   |   -288.114255
Grambow2020_wb97xd3_007876_reverse_mol2   |   -288.133055   |   -288.041313   |   -288.133259
Grambow2020_wb97xd3_007877_forward_mol1   |   -287.927692   |   -287.838828   |   -287.927142
Grambow2020_wb97xd3_007877_forward_mol2   |   -288.187461   |   -288.09819   |   -288.187875
Grambow2020_wb97xd3_007880_forward_mol1   |   -287.985266   |   -287.897515   |   -287.986772
Grambow2020_wb97xd3_007880_reverse_mol2   |   -288.122903   |   -288.036503   |   -288.123852
Grambow2020_wb97xd3_007881_reverse_mol1   |   -288.028402   |   -287.939106   |   -288.028081
Grambow2020_wb97xd3_007881_reverse_mol2   |   -288.055945   |   -287.965451   |   -288.056087
Grambow2020_wb97xd3_007882_reverse_mol2   |   -288.133375   |   -288.041868   |   -288.133447
Grambow2020_wb97xd3_007884_forward_mol1   |   -321.456662   |   -321.362421   |   -321.455767
Grambow2020_wb97xd3_007884_forward_mol2   |   -321.595349   |   -321.500824   |   -321.594422
Grambow2020_wb97xd3_007885_reverse_mol1   |   -321.565788   |   -321.47018   |   -321.564484
Grambow2020_wb97xd3_007885_reverse_mol2   |   -321.694011   |   -321.593731   |   -321.693853
Grambow2020_wb97xd3_007887_reverse_mol2   |   -321.630765   |   -321.534985   |   -321.628998
Grambow2020_wb97xd3_007888_forward_mol1   |   -359.642613   |   -359.532223   |   -359.641732
Grambow2020_wb97xd3_007889_reverse_mol1   |   -359.595641   |   -359.485078   |   -359.594947
Grambow2020_wb97xd3_007890_forward_mol1   |   -359.592953   |   -359.485155   |   -359.592152
Grambow2020_wb97xd3_007890_reverse_mol2   |   -359.772672   |   -359.662875   |   -359.773678
Grambow2020_wb97xd3_007891_forward_mol1   |   -359.656232   |   -359.543803   |   -359.65614
Grambow2020_wb97xd3_007893_forward_mol1   |   -359.658683   |   -359.549603   |   -359.658889
Grambow2020_wb97xd3_007895_forward_mol1   |   -359.652824   |   -359.54039   |   -359.652016
Grambow2020_wb97xd3_007895_reverse_mol2   |   -359.785269   |   -359.673306   |   -359.785885
Grambow2020_wb97xd3_007897_forward_mol1   |   -359.567935   |   -359.456543   |   -359.567628
Grambow2020_wb97xd3_007900_forward_mol1   |   -359.639621   |   -359.530785   |   -359.638836
Grambow2020_wb97xd3_007900_reverse_mol2   |   -359.664121   |   -359.555897   |   -359.663576
Grambow2020_wb97xd3_007902_forward_mol1   |   -359.556748   |   -359.445946   |   -359.556187
Grambow2020_wb97xd3_007902_reverse_mol2   |   -359.774125   |   -359.662902   |   -359.773082
Grambow2020_wb97xd3_007904_forward_mol1   |   -359.6362   |   -359.526812   |   -359.635442
Grambow2020_wb97xd3_007905_reverse_mol2   |   -375.858821   |   -375.737783   |   -375.859009
Grambow2020_wb97xd3_007906_forward_mol2   |   -375.900345   |   -375.779839   |   -375.900489
Grambow2020_wb97xd3_007906_reverse_mol2   |   -375.719407   |   -375.602617   |   -375.718181
Grambow2020_wb97xd3_007909_reverse_mol2   |   -375.887245   |   -375.764631   |   -375.887521
Grambow2020_wb97xd3_007911_reverse_mol1   |   -375.805525   |   -375.685223   |   -375.805745
Grambow2020_wb97xd3_007912_reverse_mol2   |   -375.874183   |   -375.751752   |   -375.874522
Grambow2020_wb97xd3_007914_reverse_mol2   |   -375.890659   |   -375.773832   |   -375.890717
Grambow2020_wb97xd3_007915_forward_mol1   |   -375.811722   |   -375.692517   |   -375.812234
Grambow2020_wb97xd3_007916_forward_mol1   |   -375.76228   |   -375.642707   |   -375.760734
Grambow2020_wb97xd3_007916_reverse_mol2   |   -375.876508   |   -375.754411   |   -375.876257
Grambow2020_wb97xd3_007917_reverse_mol1   |   -375.66298   |   -375.54664   |   -375.662247
Grambow2020_wb97xd3_007917_reverse_mol2   |   -375.883588   |   -375.762789   |   -375.88375
Grambow2020_wb97xd3_007919_forward_mol1   |   -336.311197   |   -336.213658   |   -336.309104
Grambow2020_wb97xd3_007920_forward_mol1   |   -336.372211   |   -336.27016   |   -336.370411
Grambow2020_wb97xd3_007920_reverse_mol2   |   -336.448248   |   -336.344293   |   -336.45002
Grambow2020_wb97xd3_007921_reverse_mol1   |   -336.316416   |   -336.216046   |   -336.316723
Grambow2020_wb97xd3_007921_reverse_mol2   |   -336.372648   |   -336.269161   |   -336.372184
Grambow2020_wb97xd3_007922_reverse_mol2   |   -336.363212   |   -336.263437   |   -336.364233
Grambow2020_wb97xd3_007923_forward_mol1   |   -336.391277   |   -336.291467   |   -336.390964
Grambow2020_wb97xd3_007923_reverse_mol2   |   -336.415966   |   -336.317012   |   -336.415372
Grambow2020_wb97xd3_007924_forward_mol1   |   -336.325492   |   -336.226362   |   -336.325989
Grambow2020_wb97xd3_007924_reverse_mol2   |   -336.450764   |   -336.347996   |   -336.451733
Grambow2020_wb97xd3_007926_forward_mol1   |   -301.65243   |   -301.564993   |   -301.651868
Grambow2020_wb97xd3_007927_forward_mol1   |   -301.609494   |   -301.523792   |   -301.608332
Grambow2020_wb97xd3_007927_forward_mol2   |   -301.789844   |   -301.700954   |   -301.789541
Grambow2020_wb97xd3_007927_reverse_mol2   |   -301.668838   |   -301.582088   |   -301.668518
Grambow2020_wb97xd3_007928_reverse_mol2   |   -301.702341   |   -301.616589   |   -301.702787
Grambow2020_wb97xd3_007930_forward_mol1   |   -301.633211   |   -301.546389   |   -301.633076
Grambow2020_wb97xd3_007930_reverse_mol2   |   -301.714696   |   -301.626578   |   -301.714525
Grambow2020_wb97xd3_007931_forward_mol1   |   -301.738103   |   -301.651113   |   -301.738514
Grambow2020_wb97xd3_007932_reverse_mol1   |   -301.633718   |   -301.548405   |   -301.633434
Grambow2020_wb97xd3_007932_reverse_mol2   |   -301.742907   |   -301.655237   |   -301.742402
Grambow2020_wb97xd3_007933_reverse_mol1   |   -301.614814   |   -301.527653   |   -301.614838
Grambow2020_wb97xd3_007934_forward_mol1   |   -301.691688   |   -301.603765   |   -301.691506
Grambow2020_wb97xd3_007934_reverse_mol2   |   -301.712449   |   -301.624084   |   -301.712435
Grambow2020_wb97xd3_007936_forward_mol1   |   -301.580866   |   -301.494876   |   -301.579173
Grambow2020_wb97xd3_007938_reverse_mol2   |   -353.624162   |   -353.521257   |   -353.624661
Grambow2020_wb97xd3_007939_forward_mol1   |   -353.482814   |   -353.378519   |   -353.480505
Grambow2020_wb97xd3_007939_reverse_mol2   |   -353.555899   |   -353.448889   |   -353.554375
Grambow2020_wb97xd3_007940_reverse_mol1   |   -353.420526   |   -353.320096   |   -353.420714
Grambow2020_wb97xd3_007940_reverse_mol2   |   -353.540604   |   -353.436916   |   -353.541245
Grambow2020_wb97xd3_007941_reverse_mol2   |   -353.503771   |   -353.401133   |   -353.503375
Grambow2020_wb97xd3_007942_reverse_mol2   |   -353.678203   |   -353.573416   |   -353.677152
Grambow2020_wb97xd3_007943_reverse_mol1   |   -353.514322   |   -353.41157   |   -353.512749
Grambow2020_wb97xd3_007943_reverse_mol2   |   -353.554989   |   -353.454041   |   -353.553707
Grambow2020_wb97xd3_007944_reverse_mol2   |   -353.619562   |   -353.51643   |   -353.620247
Grambow2020_wb97xd3_007948_reverse_mol2   |   -353.54438   |   -353.434982   |   -353.545293
Grambow2020_wb97xd3_007949_reverse_mol1   |   -353.452134   |   -353.34907   |   -353.451423
Grambow2020_wb97xd3_007950_forward_mol1   |   -353.489666   |   -353.382272   |   -353.490404
Grambow2020_wb97xd3_007950_reverse_mol2   |   -353.662858   |   -353.54893   |   -353.663678
Grambow2020_wb97xd3_007952_reverse_mol1   |   -318.792476   |   -318.698491   |   -318.79191
Grambow2020_wb97xd3_007953_forward_mol1   |   -318.821728   |   -318.730662   |   -318.821913
Grambow2020_wb97xd3_007955_forward_mol1   |   -318.796272   |   -318.704288   |   -318.795841
Grambow2020_wb97xd3_007955_forward_mol2   |   -318.984406   |   -318.890292   |   -318.983576
Grambow2020_wb97xd3_007955_reverse_mol2   |   -318.911218   |   -318.816701   |   -318.910152
Grambow2020_wb97xd3_007957_forward_mol1   |   -318.823596   |   -318.732564   |   -318.822909
Grambow2020_wb97xd3_007958_reverse_mol1   |   -318.79411   |   -318.702193   |   -318.793778
Grambow2020_wb97xd3_007959_forward_mol1   |   -318.91925   |   -318.823808   |   -318.919472
Grambow2020_wb97xd3_007960_reverse_mol1   |   -318.782903   |   -318.689538   |   -318.781415
Grambow2020_wb97xd3_007960_reverse_mol2   |   -318.946581   |   -318.852965   |   -318.945999
Grambow2020_wb97xd3_007961_forward_mol1   |   -318.81371   |   -318.715969   |   -318.812894
Grambow2020_wb97xd3_007962_forward_mol1   |   -338.651119   |   -338.54984   |   -338.648898
Grambow2020_wb97xd3_007963_reverse_mol2   |   -338.663776   |   -338.560077   |   -338.662972
Grambow2020_wb97xd3_007964_forward_mol1   |   -338.686682   |   -338.585402   |   -338.684437
Grambow2020_wb97xd3_007965_forward_mol2   |   -338.791364   |   -338.68877   |   -338.790312
Grambow2020_wb97xd3_007965_reverse_mol2   |   -338.790989   |   -338.687639   |   -338.791292
Grambow2020_wb97xd3_007969_forward_mol1   |   -338.673822   |   -338.5733   |   -338.672536
Grambow2020_wb97xd3_007971_reverse_mol1   |   -338.572348   |   -338.47239   |   -338.57152
Grambow2020_wb97xd3_007971_reverse_mol2   |   -338.689698   |   -338.58806   |   -338.688335
Grambow2020_wb97xd3_007973_forward_mol1   |   -338.655508   |   -338.554677   |   -338.652591
Grambow2020_wb97xd3_007973_reverse_mol2   |   -338.81634   |   -338.714056   |   -338.815082
Grambow2020_wb97xd3_007976_forward_mol2   |   -317.882681   |   -317.789383   |   -317.882958
Grambow2020_wb97xd3_007976_reverse_mol2   |   -317.824367   |   -317.733388   |   -317.823988
Grambow2020_wb97xd3_007977_forward_mol1   |   -317.720131   |   -317.630389   |   -317.720542
Grambow2020_wb97xd3_007978_forward_mol1   |   -317.720972   |   -317.629896   |   -317.719794
Grambow2020_wb97xd3_007978_reverse_mol2   |   -317.738897   |   -317.649338   |   -317.73899
Grambow2020_wb97xd3_007979_reverse_mol1   |   -317.667476   |   -317.577414   |   -317.666921
Grambow2020_wb97xd3_007979_reverse_mol2   |   -317.77759   |   -317.685168   |   -317.777677
Grambow2020_wb97xd3_007980_reverse_mol2   |   -317.792201   |   -317.699792   |   -317.791598
Grambow2020_wb97xd3_007981_forward_mol1   |   -317.625996   |   -317.53841   |   -317.627236
Grambow2020_wb97xd3_007981_reverse_mol2   |   -317.711423   |   -317.621488   |   -317.71151
Grambow2020_wb97xd3_007983_reverse_mol1   |   -317.710753   |   -317.617141   |   -317.70958
Grambow2020_wb97xd3_007984_forward_mol1   |   -317.645058   |   -317.553642   |   -317.643719
Grambow2020_wb97xd3_007984_reverse_mol2   |   -317.776387   |   -317.683671   |   -317.776544
Grambow2020_wb97xd3_007985_reverse_mol2   |   -317.710094   |   -317.615447   |   -317.70851
Grambow2020_wb97xd3_007986_reverse_mol1   |   -317.658574   |   -317.569508   |   -317.657424
Grambow2020_wb97xd3_007987_reverse_mol1   |   -317.599711   |   -317.50619   |   -317.599101
Grambow2020_wb97xd3_007988_forward_mol1   |   -317.660835   |   -317.570189   |   -317.659445
Grambow2020_wb97xd3_007988_reverse_mol2   |   -317.698131   |   -317.606584   |   -317.694518
Grambow2020_wb97xd3_007989_reverse_mol2   |   -317.814448   |   -317.721721   |   -317.814684
Grambow2020_wb97xd3_007990_reverse_mol1   |   -286.790157   |   -286.703093   |   -286.788346
Grambow2020_wb97xd3_007990_reverse_mol2   |   -286.834642   |   -286.745546   |   -286.833468
Grambow2020_wb97xd3_007991_reverse_mol2   |   -286.851198   |   -286.765731   |   -286.849206
Grambow2020_wb97xd3_007993_forward_mol1   |   -286.768116   |   -286.680499   |   -286.766392
Grambow2020_wb97xd3_007993_forward_mol2   |   -286.920744   |   -286.830884   |   -286.919449
Grambow2020_wb97xd3_007995_forward_mol1   |   -286.787277   |   -286.700201   |   -286.785355
Grambow2020_wb97xd3_007997_forward_mol1   |   -286.732852   |   -286.642214   |   -286.732027
Grambow2020_wb97xd3_007998_forward_mol1   |   -286.698978   |   -286.61115   |   -286.698467
Grambow2020_wb97xd3_007998_reverse_mol2   |   -286.862036   |   -286.770051   |   -286.860716
Grambow2020_wb97xd3_007999_forward_mol1   |   -286.69296   |   -286.60592   |   -286.693378
Grambow2020_wb97xd3_007999_reverse_mol2   |   -286.832369   |   -286.742523   |   -286.831775
Grambow2020_wb97xd3_008000_reverse_mol2   |   -286.943049   |   -286.852612   |   -286.943309
Grambow2020_wb97xd3_008001_forward_mol1   |   -286.73727   |   -286.652467   |   -286.738197
Grambow2020_wb97xd3_008002_reverse_mol1   |   -286.760505   |   -286.673502   |   -286.759467
Grambow2020_wb97xd3_008002_reverse_mol2   |   -286.911766   |   -286.823126   |   -286.910723
Grambow2020_wb97xd3_008004_reverse_mol1   |   -286.807537   |   -286.71667   |   -286.806479
Grambow2020_wb97xd3_008005_reverse_mol1   |   -286.758747   |   -286.672451   |   -286.757739
Grambow2020_wb97xd3_008009_forward_mol2   |   -346.192483   |   -346.080101   |   -346.192336
Grambow2020_wb97xd3_008010_reverse_mol1   |   -345.995697   |   -345.886006   |   -345.995155
Grambow2020_wb97xd3_008010_reverse_mol2   |   -346.196114   |   -346.082213   |   -346.196116
Grambow2020_wb97xd3_008011_forward_mol1   |   -345.962537   |   -345.851091   |   -345.962003
Grambow2020_wb97xd3_008011_reverse_mol2   |   -346.046373   |   -345.934152   |   -346.046127
Grambow2020_wb97xd3_008013_reverse_mol1   |   -346.029747   |   -345.917449   |   -346.029172
Grambow2020_wb97xd3_008015_reverse_mol1   |   -346.049524   |   -345.938672   |   -346.050059
Grambow2020_wb97xd3_008019_forward_mol1   |   -346.01861   |   -345.910039   |   -346.018153
Grambow2020_wb97xd3_008020_reverse_mol2   |   -305.561071   |   -305.464376   |   -305.561944
Grambow2020_wb97xd3_008021_reverse_mol2   |   -305.562941   |   -305.465983   |   -305.563547
Grambow2020_wb97xd3_008022_reverse_mol1   |   -305.409816   |   -305.315259   |   -305.410533
Grambow2020_wb97xd3_008022_reverse_mol2   |   -305.476627   |   -305.383653   |   -305.477159
Grambow2020_wb97xd3_008023_forward_mol2   |   -305.556489   |   -305.459339   |   -305.556975
Grambow2020_wb97xd3_008023_reverse_mol2   |   -305.551919   |   -305.454829   |   -305.552667
Grambow2020_wb97xd3_008024_reverse_mol1   |   -305.405089   |   -305.312557   |   -305.404598
Grambow2020_wb97xd3_008024_reverse_mol2   |   -305.437562   |   -305.347776   |   -305.437461
Grambow2020_wb97xd3_008026_reverse_mol2   |   -305.568552   |   -305.472268   |   -305.569449
Grambow2020_wb97xd3_008027_reverse_mol2   |   -305.491981   |   -305.399117   |   -305.492143
Grambow2020_wb97xd3_008028_reverse_mol2   |   -302.851645   |   -302.761459   |   -302.851251
Grambow2020_wb97xd3_008031_reverse_mol1   |   -302.790507   |   -302.700021   |   -302.788872
Grambow2020_wb97xd3_008031_reverse_mol2   |   -302.976892   |   -302.883214   |   -302.976678
Grambow2020_wb97xd3_008032_forward_mol1   |   -302.807349   |   -302.719186   |   -302.80616
Grambow2020_wb97xd3_008032_reverse_mol2   |   -302.94407   |   -302.853427   |   -302.944867
Grambow2020_wb97xd3_008035_reverse_mol1   |   -302.850739   |   -302.761034   |   -302.850202
Grambow2020_wb97xd3_008035_reverse_mol2   |   -302.932766   |   -302.840129   |   -302.933073
Grambow2020_wb97xd3_008036_reverse_mol1   |   -302.731052   |   -302.643325   |   -302.731887
Grambow2020_wb97xd3_008037_reverse_mol2   |   -302.886293   |   -302.799472   |   -302.886736
Grambow2020_wb97xd3_008038_reverse_mol1   |   -302.833547   |   -302.744647   |   -302.832588
Grambow2020_wb97xd3_008038_reverse_mol2   |   -302.934547   |   -302.843809   |   -302.935545
Grambow2020_wb97xd3_008040_reverse_mol2   |   -302.85474   |   -302.764565   |   -302.854331
Grambow2020_wb97xd3_008041_reverse_mol1   |   -302.897495   |   -302.807034   |   -302.897223
Grambow2020_wb97xd3_008042_reverse_mol1   |   -302.80493   |   -302.715005   |   -302.804464
Grambow2020_wb97xd3_008043_reverse_mol1   |   -302.835958   |   -302.74675   |   -302.834565
Grambow2020_wb97xd3_008044_forward_mol2   |   -307.943113   |   -307.849104   |   -307.943226
Grambow2020_wb97xd3_008045_reverse_mol2   |   -307.868105   |   -307.773633   |   -307.867933
Grambow2020_wb97xd3_008046_reverse_mol1   |   -307.75375   |   -307.659394   |   -307.752534
Grambow2020_wb97xd3_008047_reverse_mol1   |   -307.746253   |   -307.652749   |   -307.747141
Grambow2020_wb97xd3_008049_reverse_mol1   |   -317.644229   |   -317.552859   |   -317.643462
Grambow2020_wb97xd3_008050_forward_mol1   |   -317.605637   |   -317.51642   |   -317.602918
Grambow2020_wb97xd3_008050_reverse_mol2   |   -317.763894   |   -317.67312   |   -317.763706
Grambow2020_wb97xd3_008051_forward_mol1   |   -317.685802   |   -317.594598   |   -317.684393
Grambow2020_wb97xd3_008051_reverse_mol2   |   -317.727932   |   -317.636347   |   -317.726778
Grambow2020_wb97xd3_008052_forward_mol1   |   -317.67504   |   -317.583117   |   -317.67536
Grambow2020_wb97xd3_008052_forward_mol2   |   -317.839595   |   -317.747149   |   -317.839681
Grambow2020_wb97xd3_008054_forward_mol1   |   -317.66437   |   -317.572794   |   -317.664261
Grambow2020_wb97xd3_008055_reverse_mol1   |   -317.722229   |   -317.629466   |   -317.721464
Grambow2020_wb97xd3_008055_reverse_mol2   |   -317.805685   |   -317.712857   |   -317.805692
Grambow2020_wb97xd3_008056_reverse_mol1   |   -317.697519   |   -317.605631   |   -317.697242
Grambow2020_wb97xd3_008057_forward_mol1   |   -317.643615   |   -317.552214   |   -317.64016
Grambow2020_wb97xd3_008058_reverse_mol2   |   -317.746681   |   -317.65339   |   -317.745857
Grambow2020_wb97xd3_008059_reverse_mol1   |   -317.753168   |   -317.660584   |   -317.753363
Grambow2020_wb97xd3_008059_reverse_mol2   |   -317.806137   |   -317.71316   |   -317.80783
Grambow2020_wb97xd3_008061_forward_mol1   |   -317.713925   |   -317.62295   |   -317.714863
Grambow2020_wb97xd3_008062_reverse_mol1   |   -317.697279   |   -317.603776   |   -317.697625
Grambow2020_wb97xd3_008064_reverse_mol1   |   -317.678024   |   -317.586228   |   -317.679402
Grambow2020_wb97xd3_008064_reverse_mol2   |   -317.821332   |   -317.727515   |   -317.822769
Grambow2020_wb97xd3_008065_forward_mol1   |   -317.739267   |   -317.644138   |   -317.738773
Grambow2020_wb97xd3_008065_reverse_mol2   |   -317.746919   |   -317.651474   |   -317.746357
Grambow2020_wb97xd3_008066_forward_mol1   |   -317.681364   |   -317.586287   |   -317.681715
Grambow2020_wb97xd3_008067_forward_mol1   |   -345.978899   |   -345.869003   |   -345.977954
Grambow2020_wb97xd3_008068_reverse_mol2   |   -346.202393   |   -346.088315   |   -346.202424
Grambow2020_wb97xd3_008069_forward_mol1   |   -346.050575   |   -345.94104   |   -346.050043
Grambow2020_wb97xd3_008070_forward_mol1   |   -346.005991   |   -345.893644   |   -346.007334
Grambow2020_wb97xd3_008070_forward_mol2   |   -346.209232   |   -346.099264   |   -346.209073
Grambow2020_wb97xd3_008071_reverse_mol1   |   -346.021265   |   -345.908672   |   -346.021211
Grambow2020_wb97xd3_008072_reverse_mol1   |   -345.988171   |   -345.878526   |   -345.987585
Grambow2020_wb97xd3_008073_forward_mol1   |   -345.97797   |   -345.868295   |   -345.977182
Grambow2020_wb97xd3_008075_forward_mol1   |   -346.0587   |   -345.949005   |   -346.060045
Grambow2020_wb97xd3_008076_reverse_mol1   |   -346.063103   |   -345.954682   |   -346.06369
Grambow2020_wb97xd3_008077_reverse_mol2   |   -346.226202   |   -346.114229   |   -346.226247
Grambow2020_wb97xd3_008078_forward_mol1   |   -346.002498   |   -345.892116   |   -346.003125
Grambow2020_wb97xd3_008078_reverse_mol2   |   -346.156043   |   -346.041849   |   -346.156026
Grambow2020_wb97xd3_008079_reverse_mol1   |   -346.001975   |   -345.89148   |   -346.001078
Grambow2020_wb97xd3_008081_forward_mol1   |   -346.02137   |   -345.911508   |   -346.020936
Grambow2020_wb97xd3_008082_reverse_mol2   |   -346.16991   |   -346.05675   |   -346.170027
Grambow2020_wb97xd3_008083_forward_mol1   |   -346.078854   |   -345.970439   |   -346.078675
Grambow2020_wb97xd3_008084_reverse_mol2   |   -346.200475   |   -346.086605   |   -346.200667
Grambow2020_wb97xd3_008086_forward_mol2   |   -323.986251   |   -323.883456   |   -323.986232
Grambow2020_wb97xd3_008088_forward_mol1   |   -323.861264   |   -323.758609   |   -323.861577
Grambow2020_wb97xd3_008089_forward_mol1   |   -323.838836   |   -323.736404   |   -323.839117
Grambow2020_wb97xd3_008089_reverse_mol2   |   -323.936682   |   -323.829917   |   -323.936664
Grambow2020_wb97xd3_008091_reverse_mol2   |   -323.883368   |   -323.783152   |   -323.883267
Grambow2020_wb97xd3_008092_reverse_mol2   |   -323.943042   |   -323.839077   |   -323.943191
Grambow2020_wb97xd3_008093_forward_mol1   |   -323.860566   |   -323.760748   |   -323.860821
Grambow2020_wb97xd3_008095_reverse_mol2   |   -323.958115   |   -323.85264   |   -323.958115
Grambow2020_wb97xd3_008097_forward_mol1   |   -325.090382   |   -324.986072   |   -325.090911
Grambow2020_wb97xd3_008097_reverse_mol2   |   -325.169354   |   -325.063046   |   -325.168931
Grambow2020_wb97xd3_008098_reverse_mol2   |   -325.110803   |   -325.00839   |   -325.109173
Grambow2020_wb97xd3_008099_forward_mol2   |   -325.212879   |   -325.10778   |   -325.212875
Grambow2020_wb97xd3_008100_forward_mol1   |   -325.036805   |   -324.93415   |   -325.035209
Grambow2020_wb97xd3_008101_reverse_mol2   |   -325.088728   |   -324.98567   |   -325.088393
Grambow2020_wb97xd3_008102_reverse_mol2   |   -325.191178   |   -325.084331   |   -325.191028
Grambow2020_wb97xd3_008103_reverse_mol2   |   -325.177807   |   -325.075151   |   -325.177775
Grambow2020_wb97xd3_008105_forward_mol1   |   -324.982003   |   -324.878176   |   -324.981988
Grambow2020_wb97xd3_008106_forward_mol1   |   -325.010602   |   -324.906687   |   -325.008729
Grambow2020_wb97xd3_008107_reverse_mol1   |   -325.018232   |   -324.913697   |   -325.018603
Grambow2020_wb97xd3_008109_reverse_mol1   |   -325.078662   |   -324.974691   |   -325.078992
Grambow2020_wb97xd3_008109_reverse_mol2   |   -325.187227   |   -325.081619   |   -325.186886
Grambow2020_wb97xd3_008110_forward_mol1   |   -325.011753   |   -324.907695   |   -325.011607
Grambow2020_wb97xd3_008110_forward_mol2   |   -325.224423   |   -325.12016   |   -325.22452
Grambow2020_wb97xd3_008110_reverse_mol2   |   -325.137108   |   -325.032543   |   -325.137041
Grambow2020_wb97xd3_008111_reverse_mol1   |   -325.046727   |   -324.944753   |   -325.044753
Grambow2020_wb97xd3_008112_reverse_mol1   |   -325.000696   |   -324.896429   |   -325.000789
Grambow2020_wb97xd3_008113_reverse_mol1   |   -325.065847   |   -324.962177   |   -325.065452
Grambow2020_wb97xd3_008115_reverse_mol1   |   -325.080925   |   -324.976371   |   -325.08177
Grambow2020_wb97xd3_008116_reverse_mol1   |   -325.026313   |   -324.921936   |   -325.026058
Grambow2020_wb97xd3_008118_reverse_mol2   |   -325.107206   |   -324.999782   |   -325.106717
Grambow2020_wb97xd3_008119_forward_mol1   |   -325.05513   |   -324.950716   |   -325.053992
Grambow2020_wb97xd3_008121_reverse_mol2   |   -325.151259   |   -325.048445   |   -325.15099
Grambow2020_wb97xd3_008124_reverse_mol1   |   -325.024122   |   -324.92049   |   -325.024062
Grambow2020_wb97xd3_008125_forward_mol1   |   -325.065733   |   -324.962713   |   -325.06424
Grambow2020_wb97xd3_008125_reverse_mol2   |   -325.212126   |   -325.103528   |   -325.212061
Grambow2020_wb97xd3_008126_forward_mol1   |   -343.726469   |   -343.620642   |   -343.726852
Grambow2020_wb97xd3_008127_forward_mol2   |   -343.846491   |   -343.739831   |   -343.846183
Grambow2020_wb97xd3_008127_reverse_mol2   |   -343.72208   |   -343.611546   |   -343.720738
Grambow2020_wb97xd3_008129_forward_mol1   |   -343.691019   |   -343.5847   |   -343.690115
Grambow2020_wb97xd3_008130_reverse_mol1   |   -343.663485   |   -343.551959   |   -343.662332
Grambow2020_wb97xd3_008130_reverse_mol2   |   -343.679194   |   -343.566218   |   -343.678242
Grambow2020_wb97xd3_008131_reverse_mol2   |   -343.864686   |   -343.753062   |   -343.864868
Grambow2020_wb97xd3_008132_forward_mol1   |   -343.680766   |   -343.577227   |   -343.67997
Grambow2020_wb97xd3_008133_reverse_mol2   |   -343.724849   |   -343.617281   |   -343.725253
Grambow2020_wb97xd3_008137_reverse_mol2   |   -343.779369   |   -343.674087   |   -343.779552
Grambow2020_wb97xd3_008141_reverse_mol2   |   -343.739483   |   -343.633078   |   -343.739935
Grambow2020_wb97xd3_008143_forward_mol2   |   -269.651688   |   -269.572552   |   -269.652514
Grambow2020_wb97xd3_008145_forward_mol1   |   -269.552709   |   -269.475153   |   -269.552938
Grambow2020_wb97xd3_008146_forward_mol1   |   -269.566335   |   -269.489726   |   -269.566699
Grambow2020_wb97xd3_008147_forward_mol1   |   -269.565787   |   -269.489154   |   -269.566136
Grambow2020_wb97xd3_008148_reverse_mol1   |   -269.472951   |   -269.396189   |   -269.474022
Grambow2020_wb97xd3_008150_reverse_mol2   |   -269.85102   |   -269.768794   |   -269.850929
Grambow2020_wb97xd3_008151_forward_mol1   |   -269.564763   |   -269.488154   |   -269.565081
Grambow2020_wb97xd3_008152_reverse_mol1   |   -306.64766   |   -306.555902   |   -306.64709
Grambow2020_wb97xd3_008153_reverse_mol1   |   -306.550022   |   -306.459066   |   -306.549708
Grambow2020_wb97xd3_008154_reverse_mol2   |   -306.703054   |   -306.614194   |   -306.702951
Grambow2020_wb97xd3_008155_forward_mol2   |   -306.743446   |   -306.651861   |   -306.743773
Grambow2020_wb97xd3_008159_forward_mol1   |   -306.559562   |   -306.468761   |   -306.558868
Grambow2020_wb97xd3_008160_reverse_mol2   |   -306.806626   |   -306.712283   |   -306.806462
Grambow2020_wb97xd3_008161_reverse_mol1   |   -306.631801   |   -306.540285   |   -306.631551
