Name   |   Ref (HF/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_HF (A.U.)
hexahydropyrimidin-2-one   |   -340.076126   |   -339.971247   |   -340.076569
hexamethylbenzene   |   -465.087975   |   -464.946176   |   -465.087427
hexanal   |   -309.19336   |   -309.094906   |   -309.193538
hexanamide   |   -364.283312   |   -364.168126   |   -364.283641
hexane   |   -235.466635   |   -235.389619   |   -235.466817
hexanoic_acid   |   -384.128255   |   -384.005604   |   -384.128405
hexatriyne   |   -228.270382   |   -228.196579   |   -228.271544
histidine   |   -545.780512   |   -545.617034   |   -545.780313
hydrogen_cyanide   |   -92.916989   |   -92.888055   |   -92.916998
hydroperoxyacetylene   |   -226.520036   |   -226.444917   |   -226.520811
hydroquinone   |   -380.588793   |   -380.471738   |   -380.588392
hydroxyacetaldehyde   |   -227.879885   |   -227.806591   |   -227.880247
hydroxyacetylene   |   -151.742262   |   -151.690667   |   -151.742918
hydroxymethyldisulfanylmethanol   |   -1024.153825   |   -1024.038397   |   -1024.153122
hydroxymethylenemalononitrile   |   -336.499118   |   -336.398338   |   -336.499473
hydroxymethylimine   |   -168.999169   |   -168.945035   |   -168.999463
hydroxymethylperoxide   |   -264.793939   |   -264.707007   |   -264.794007
hydroxysulfanylethyne   |   -549.282528   |   -549.206036   |   -549.282992
imidazol-1-yloxymethanethioic_O-acid   |   -810.064489   |   -809.920289   |   -810.064672
iminomethylenemalononitrile   |   -315.456734   |   -315.364939   |   -315.457109
indane   |   -346.784584   |   -346.682765   |   -346.784513
inositol   |   -683.68665   |   -683.479845   |   -683.686294
isatin   |   -510.26053   |   -510.109095   |   -510.259724
isobutane   |   -157.368927   |   -157.315898   |   -157.369097
isobutyl_acetate   |   -384.119104   |   -383.99459   |   -384.11908
isobutylbenzene   |   -386.999645   |   -386.882464   |   -386.999529
isobutyl_formate   |   -345.055995   |   -344.943601   |   -345.056104
isocyanatoisocyanatomethylsulfanylmethane   |   -810.149299   |   -809.998881   |   -810.149111
isocyanatomethanethiol   |   -604.436814   |   -604.351047   |   -604.437017
isocyanatosulfanylethene   |   -642.281666   |   -642.178814   |   -642.28152
isocyanic_acid   |   -167.845743   |   -167.791235   |   -167.845805
isoflurane   |   -1146.686635   |   -1146.423459   |   -1146.685821
isoleucine   |   -439.167656   |   -439.03043   |   -439.167586
isopentyl_acetate   |   -423.166511   |   -423.030205   |   -423.166565
isopentyl_formate   |   -384.103412   |   -383.97925   |   -384.103605
isopropenylbenzene   |   -346.763321   |   -346.658761   |   -346.763002
isopropyl_acetate   |   -345.071547   |   -344.959103   |   -345.071457
isopropylbenzene   |   -347.950459   |   -347.844934   |   -347.950471
isopropylcyclopropane   |   -234.265958   |   -234.190708   |   -234.26615
isopropyl_formate   |   -306.008538   |   -305.908223   |   -306.008599
isopropyl_nitrate   |   -396.735974   |   -396.609587   |   -396.73516
isopropyl_nitrite   |   -321.892877   |   -321.791212   |   -321.893037
isoquinoline   |   -399.505586   |   -399.390821   |   -399.505191
isothiazole   |   -567.398289   |   -567.322866   |   -567.398352
isothiocyanatoacetonitrile   |   -621.280263   |   -621.194694   |   -621.281081
isothiocyanatomethanol   |   -604.419576   |   -604.335378   |   -604.420374
isoxazole   |   -244.695566   |   -244.620941   |   -244.695094
ketene   |   -151.798792   |   -151.748453   |   -151.799292
leucine   |   -439.172634   |   -439.035099   |   -439.172717
lysine   |   -494.224227   |   -494.071349   |   -494.224274
maleic_anydride   |   -377.400126   |   -377.281578   |   -377.399576
m-cresol   |   -344.748551   |   -344.642938   |   -344.748249
m-dichlorobenzene   |   -1148.67675   |   -1148.571435   |   -1148.676316
m-difluorobenzene   |   -428.597153   |   -428.456163   |   -428.596702
mercapto_Z-3-mercaptoacrylate   |   -1060.842181   |   -1060.715202   |   -1060.842403
mesitylene   |   -347.956201   |   -347.850125   |   -347.95608
methacrylamide   |   -284.991559   |   -284.90181   |   -284.99178
methane   |   -40.216931   |   -40.19963   |   -40.216838
methanediol   |   -190.008189   |   -189.944957   |   -190.008342
methanedithioicacid   |   -834.128379   |   -834.077083   |   -834.128745
methanesulfonyl_chloride   |   -1046.467112   |   -1046.312533   |   -1046.465655
methanethiol   |   -437.765868   |   -437.730317   |   -437.765882
methanimidamide   |   -149.156973   |   -149.110393   |   -149.157
methanimine   |   -94.077043   |   -94.047398   |   -94.077176
methanol   |   -115.101538   |   -115.061544   |   -115.101583
methionine   |   -797.671267   |   -797.525576   |   -797.671149
methoxyacetonitrile   |   -245.904396   |   -245.825974   |   -245.904534
methoxyethane   |   -193.197055   |   -193.130939   |   -193.196898
methoxyflurane   |   -1308.89656   |   -1308.725349   |   -1308.896163
methoxyiminomethanone   |   -281.692994   |   -281.601631   |   -281.692161
methyl-2-2-dimethylpropanoate   |   -384.11157   |   -383.987639   |   -384.111686
methyl-2-chloroacetate   |   -725.894988   |   -725.789048   |   -725.894749
methyl-2-cyanoacetate   |   -358.721185   |   -358.607911   |   -358.721243
methyl-3-furancarboxylate   |   -455.476444   |   -455.332018   |   -455.476501
methyl_4-amino-1-2-5-oxadiazole-3-carboxylate   |   -542.468829   |   -542.303984   |   -542.467772
methyl-4-methoxybenzoate   |   -571.4814   |   -571.302481   |   -571.481222
methyl-4-nitrobenzoate   |   -661.107846   |   -660.906474   |   -661.107694
methyl_acetate   |   -266.961867   |   -266.87297   |   -266.96178
methylamine   |   -95.263091   |   -95.23077   |   -95.263225
methyl_azide   |   -202.960907   |   -202.897737   |   -202.960375
methyl_benzoate   |   -457.545985   |   -457.404668   |   -457.545877
methylbenzoquinone   |   -418.45554   |   -418.329754   |   -418.455242
methylcarbamodithioic_acid   |   -928.253523   |   -928.173927   |   -928.253827
methylcrotonate   |   -343.877482   |   -343.765924   |   -343.877481
methylcyclohexane   |   -273.356481   |   -273.2722   |   -273.356638
methylcyclohexanoate   |   -461.047708   |   -460.904214   |   -461.047642
methylcyclopentane   |   -234.296817   |   -234.224116   |   -234.296988
methyl_cyclopropanecarboxylate   |   -343.861984   |   -343.750817   |   -343.861772
methylcyclopropylketone   |   -268.952386   |   -268.867257   |   -268.952282
methyldisulfanylethane   |   -913.424629   |   -913.342222   |   -913.423935
methylenecyclobutane   |   -194.024732   |   -193.964343   |   -194.024805
methylenecyclopropane   |   -154.955142   |   -154.904963   |   -154.955503
methylester-2-propenoicacid   |   -304.820119   |   -304.720868   |   -304.820125
methylethylsulfone   |   -665.634921   |   -665.476514   |   -665.634279
methylethylsulfoxide   |   -590.724916   |   -590.620381   |   -590.72455
methyl_formate   |   -227.898513   |   -227.821752   |   -227.898527
methyl_hexanoate   |   -423.165418   |   -423.028697   |   -423.165312
methylhydrazine   |   -150.281359   |   -150.233252   |   -150.280982
methyl_hydroperoxide   |   -189.894666   |   -189.830833   |   -189.894555
methyl_hypochlorite   |   -573.973376   |   -573.913702   |   -573.972109
methyliminomethylenemalononitrile   |   -354.507548   |   -354.402223   |   -354.508103
methylketene   |   -190.848463   |   -190.785571   |   -190.848655
methyl-N-cyanocarbamodithioate   |   -1019.992806   |   -1019.88541   |   -1019.992658
methyl_nitrate   |   -318.625604   |   -318.522329   |   -318.624347
methylnitrite   |   -243.782288   |   -243.704573   |   -243.782293
methyl-N-methylcarbamate   |   -322.027675   |   -321.921263   |   -322.027719
methyl_octanoate   |   -501.267051   |   -501.10632   |   -501.266915
methyl_pentanoate   |   -384.114588   |   -383.989856   |   -384.114494
methylperoxyacetylene   |   -265.562728   |   -265.474063   |   -265.56337
methyl_peroxycyanate   |   -281.626877   |   -281.535785   |   -281.62702
methylphenylsulfone   |   -817.162372   |   -816.962883   |   -817.161625
methyl_propanoate   |   -306.013083   |   -305.912325   |   -306.013043
methylsulfanylbenzene   |   -667.395617   |   -667.292412   |   -667.394987
methylsulfanyliminomethanethione   |   -927.062978   |   -926.977277   |   -927.063505
methylsulfanyl_thiocyanate   |   -927.075811   |   -926.991641   |   -927.074818
methylsulfonylmethylbenzene   |   -856.215714   |   -856.005007   |   -856.214787
methylthiirane   |   -514.677274   |   -514.620383   |   -514.677762
methylthioethane   |   -515.865952   |   -515.80432   |   -515.865621
methyltrifluoroacetate   |   -563.670552   |   -563.473215   |   -563.670028
methylurea   |   -263.14219   |   -263.057643   |   -263.142485
m-nitrophenol   |   -509.258514   |   -509.10488   |   -509.258135
morpholine   |   -286.128333   |   -286.03921   |   -286.128279
m-xylene   |   -308.903456   |   -308.809451   |   -308.903301
N-1E-1-propen-1-ylacetamide   |   -324.042344   |   -323.938801   |   -324.042192
N2-formylglycinamide   |   -375.930377   |   -375.812352   |   -375.930558
N3-N3-difluoro-3-4-pyridinediamine   |   -554.564584   |   -554.392955   |   -554.565365
N-4-pyridinylacetamide   |   -453.710511   |   -453.57431   |   -453.710401
N-acetylacetamide   |   -359.916262   |   -359.801245   |   -359.915988
naphthalen-1-amine   |   -438.562268   |   -438.43444   |   -438.56158
naphthalen-1-ol   |   -458.399552   |   -458.264173   |   -458.398974
naphthalen-2-amine   |   -438.564959   |   -438.437023   |   -438.564435
naphthalen-2-ol   |   -458.402501   |   -458.267125   |   -458.402028
naphthalene   |   -383.506136   |   -383.394334   |   -383.505721
N-azido-2-3-dihydro-1-2-thiazole   |   -677.412115   |   -677.306485   |   -677.411788
N-butyl-1-butanamine   |   -368.615376   |   -368.498033   |   -368.615123
N-chlorocysteine   |   -1178.466603   |   -1178.3292   |   -1178.466028
N-chloro-N-cyanomethylformamide   |   -758.706198   |   -758.594043   |   -758.706215
N-chloro-N-cyano-N--methylimidoformamide   |   -738.829565   |   -738.7238   |   -738.828769
N-chlorosuccinimide   |   -817.649571   |   -817.518965   |   -817.648724
N-cyanoimidoformamide   |   -240.903104   |   -240.830717   |   -240.902689
N-disulfanylacetamide   |   -1003.171222   |   -1003.060329   |   -1003.170532
N-ethylaniline   |   -363.950153   |   -363.839092   |   -363.949711
N--ethynoxymethanimidamide   |   -299.668935   |   -299.574095   |   -299.669104
N-ethynylacetylenamine   |   -207.59691   |   -207.528981   |   -207.597544
N-ethynylcarbamoyl_chloride   |   -703.648418   |   -703.551335   |   -703.648806
N-fluoroglycine   |   -381.77708   |   -381.654027   |   -381.776285
N-formyloxyimidoformamide   |   -336.771507   |   -336.66549   |   -336.771307
N-hydroxy-2-propynamide   |   -319.542065   |   -319.441403   |   -319.541818
N-hydroxy-3-pyridinecarboximidic_acid   |   -489.488045   |   -489.34243   |   -489.487474
N-hydroxyformamide   |   -243.844294   |   -243.766053   |   -243.843883
N-hydroxyheptan-2-imine   |   -403.243738   |   -403.118617   |   -403.243436
N-hydroxy-N-methylacetamide   |   -321.95289   |   -321.850245   |   -321.952858
nitrobenzene   |   -434.363304   |   -434.233337   |   -434.362999
nitroethane   |   -282.835876   |   -282.746879   |   -282.835858
nitromethane   |   -243.78171   |   -243.704489   |   -243.781692
N-methyl-2-propanimine   |   -211.234578   |   -211.166848   |   -211.234309
N-methylacetamide   |   -247.12264   |   -247.042322   |   -247.122657
N-methylacetamidine   |   -227.255446   |   -227.183368   |   -227.255256
N-methylaniline   |   -324.896718   |   -324.797637   |   -324.896313
N-methylethanesulfinamide   |   -645.775363   |   -645.650831   |   -645.774743
N--methylformic_hydrazide   |   -263.073835   |   -262.989913   |   -263.073626
N-methylmethanesulfinamide   |   -606.71701   |   -606.603713   |   -606.715907
N-methylmethanesulfonamide   |   -681.638301   |   -681.467452   |   -681.636613
N-methylmethanimine   |   -133.123361   |   -133.080428   |   -133.123093
N-methyl-N-2-2-2-trifluoroethylaniline   |   -699.716733   |   -699.486205   |   -699.716303
N-methylpyrimidine-2-carboxamide   |   -469.706985   |   -469.567696   |   -469.706985
N-methylpyrimidine-5-sulfinamide   |   -829.295942   |   -829.123817   |   -829.295125
N-methylpyrimidine-5-sulfonamide   |   -904.216193   |   -903.986667   |   -904.21484
N-methylsulfinamoylmethanamine   |   -661.772356   |   -661.638173   |   -661.771211
N-N-4-trimethylbenzamide   |   -515.791654   |   -515.634517   |   -515.791954
N-N-dichloroalanine   |   -1239.804164   |   -1239.667246   |   -1239.804634
N-N-dichloro-beta-alanine   |   -1239.812301   |   -1239.675198   |   -1239.812428
N-N-difluoro-2-propen-1-amine   |   -369.835889   |   -369.713855   |   -369.83601
N-N-difluorobut-2-yn-1-amine   |   -407.682901   |   -407.548259   |   -407.683352
N-N-difluoroethenamine   |   -330.779617   |   -330.669169   |   -330.78047
N-N-dimethylaniline   |   -363.932855   |   -363.821016   |   -363.932892
N-N-dimethylformamide   |   -247.104987   |   -247.023993   |   -247.105233
N-N--dimethylsulfamide   |   -736.691952   |   -736.500569   |   -736.690519
N-N-dimethylthioformamide   |   -569.742135   |   -569.668413   |   -569.742776
N-N--dimethylurea   |   -302.186182   |   -302.08889   |   -302.186334
N-N-dimethylurea   |   -302.181907   |   -302.084663   |   -302.182496
N-N-N--trimethylethanimidamide   |   -305.320018   |   -305.222886   |   -305.319878
non-1-ene   |   -351.431304   |   -351.319576   |   -351.431355
nonan-1-ol   |   -427.512946   |   -427.377138   |   -427.512949
nonane   |   -352.622462   |   -352.509219   |   -352.622492
norborane   |   -272.169321   |   -272.088438   |   -272.168608
norbornadiene   |   -269.761628   |   -269.682847   |   -269.76088
norcarane   |   -272.146912   |   -272.063923   |   -272.146908
N-oxocysteine   |   -793.194223   |   -793.054177   |   -793.194477
N-oxomethylene-beta-alanyl_chloride   |   -817.669703   |   -817.539466   |   -817.670011
n-pentanoic_acid   |   -345.077415   |   -344.966753   |   -345.077581
N-phenylpropan-2-imine   |   -401.825939   |   -401.705391   |   -401.825549
n-propyl_acetate   |   -345.068388   |   -344.955611   |   -345.068348
n-propyl_formate   |   -306.005235   |   -305.904589   |   -306.005325
N-pyrazin-2-ylmethanesulfinamide   |   -829.311227   |   -829.13806   |   -829.310437
N-pyrazin-2-ylmethanesulfonamide   |   -904.221718   |   -903.993347   |   -904.220766
N-sulfanylguanidine   |   -601.758311   |   -601.67315   |   -601.758632
o-cresol   |   -344.748094   |   -344.642693   |   -344.747786
octahydropentalene   |   -311.228099   |   -311.135772   |   -311.228128
octan-2-one   |   -387.305934   |   -387.183186   |   -387.305852
octanal   |   -387.294989   |   -387.172529   |   -387.295134
octanamine   |   -368.621781   |   -368.505435   |   -368.621859
octane   |   -313.564669   |   -313.463855   |   -313.564915
octene   |   -312.380496   |   -312.28077   |   -312.380558
octyne   |   -311.172565   |   -311.072797   |   -311.17266
o-dichlorobenzene   |   -1148.67235   |   -1148.566557   |   -1148.671827
o-difluorobenzene   |   -428.590821   |   -428.449721   |   -428.590482
O-ethynylhydroxylamine   |   -206.727979   |   -206.66061   |   -206.728251
o-toluidine   |   -324.908572   |   -324.810578   |   -324.908265
oxadiazolidin-5-one   |   -336.74748   |   -336.645041   |   -336.746523
oxadithiolane   |   -948.060526   |   -947.966703   |   -948.059597
oxalamide   |   -336.891305   |   -336.786107   |   -336.891797
oxalic_acid   |   -376.559583   |   -376.438552   |   -376.559278
oxamic_acid   |   -356.721595   |   -356.608499   |   -356.721859
oxathiazin-4-one   |   -717.168901   |   -717.041997   |   -717.168515
oxazole   |   -244.741438   |   -244.665712   |   -244.7418
oxazolidin-2-one   |   -320.857903   |   -320.75607   |   -320.857777
oxetane   |   -191.996671   |   -191.934934   |   -191.99682
oxirane   |   -152.940376   |   -152.889036   |   -152.940048
oxirene   |   -151.658212   |   -151.607843   |   -151.657658
oxoacetic_acid   |   -301.627511   |   -301.530989   |   -301.627732
o-xylene   |   -308.902277   |   -308.808366   |   -308.902152
p-aminobenzoic_acid   |   -473.571306   |   -473.427731   |   -473.571348
p-chloroaniline   |   -744.796601   |   -744.692909   |   -744.796183
p-cresol   |   -344.746981   |   -344.641441   |   -344.746707
p-cyanonitrobenzene   |   -526.126109   |   -525.971535   |   -526.125911
p-dichlorobenzene   |   -1148.676885   |   -1148.571546   |   -1148.676472
p-difluorobenzene   |   -428.595468   |   -428.454657   |   -428.595041
pent-3-ynenitrile   |   -246.739022   |   -246.662552   |   -246.739609
penta-1-4-diyn-3-one   |   -265.326159   |   -265.242065   |   -265.326539
penta-2-4-diynal   |   -265.333532   |   -265.249286   |   -265.334565
pentafluorobenzene   |   -725.262309   |   -725.01354   |   -725.261812
pentafluorochloroethane   |   -1032.728438   |   -1032.501535   |   -1032.728083
pentalene   |   -306.468637   |   -306.379497   |   -306.467832
pentanal   |   -270.142523   |   -270.056067   |   -270.142723
pentanamide   |   -325.232493   |   -325.129307   |   -325.232842
pentanamine   |   -251.469357   |   -251.389026   |   -251.469487
pentane   |   -196.419237   |   -196.354002   |   -196.419331
pentanedinitrile   |   -301.852653   |   -301.762837   |   -301.853023
pentanenitrile   |   -249.138603   |   -249.061077   |   -249.138867
pentazine   |   -310.657505   |   -310.573574   |   -310.657854
pentyl_acetate   |   -423.169996   |   -423.033234   |   -423.169913
pentylbenzene   |   -426.053934   |   -425.924222   |   -426.053873
pentyne   |   -194.020077   |   -193.956295   |   -194.020196
perfluorobutadiene   |   -748.356613   |   -748.089065   |   -748.357052
perfluorobutane   |   -1146.409722   |   -1146.000622   |   -1146.408592
perfluorooctane   |   -2093.809675   |   -2093.075708   |   -2093.8073
perfluoropentane   |   -1383.259703   |   -1382.769327   |   -1383.258236
perfluoropropane   |   -909.559907   |   -909.232159   |   -909.559181
p-formylphenol   |   -418.47625   |   -418.349328   |   -418.476226
phenazine   |   -568.206849   |   -568.046769   |   -568.20636
phenol   |   -305.69543   |   -305.601885   |   -305.695103
phenylacetylene   |   -306.502775   |   -306.410159   |   -306.50278
phenylalanine   |   -551.656883   |   -551.490691   |   -551.656668
phenyl_formate   |   -418.47951   |   -418.3494   |   -418.479107
phenylhydrazine   |   -340.870848   |   -340.769211   |   -340.87048
phenylsulfonylbenzene   |   -1007.738584   |   -1007.48739   |   -1007.738271
phosgene   |   -1031.821525   |   -1031.746105   |   -1031.821582
phthalazine   |   -415.470139   |   -415.352407   |   -415.469825
piperazin-1-amine   |   -321.312075   |   -321.21608   |   -321.312403
piperazine   |   -266.290355   |   -266.209855   |   -266.290737
piperidine   |   -250.297793   |   -250.221296   |   -250.297937
p-methoxyaniline   |   -399.786015   |   -399.662525   |   -399.785586
p-methoxybenzaldehyde   |   -457.512286   |   -457.371437   |   -457.512254
p-nitroaniline   |   -489.426553   |   -489.280346   |   -489.426242
proline   |   -398.947489   |   -398.825181   |   -398.947647
prop-1-ynylbenzene   |   -345.563305   |   -345.458398   |   -345.563538
prop-2-enenitrileoxide   |   -244.632717   |   -244.555196   |   -244.634525
prop-2-yne-1-1-diol   |   -265.702855   |   -265.617068   |   -265.702839
prop-2-ynethioic_acid   |   -587.189069   |   -587.108986   |   -587.189247
prop-2-ynoyl_chloride   |   -648.575831   |   -648.496631   |   -648.576111
prop-2-ynoyl_fluoride   |   -288.549553   |   -288.451367   |   -288.550072
propa-1-2-dien-1-ol   |   -190.80525   |   -190.743213   |   -190.805813
propa-1-2-diene-1-3-diol   |   -265.701697   |   -265.616123   |   -265.702502
propanal   |   -192.04102   |   -191.978614   |   -192.041308
propanamide   |   -247.131043   |   -247.051863   |   -247.131412
propane   |   -118.317544   |   -118.276329   |   -118.31765
propane-1-2-3-triamine   |   -283.46861   |   -283.382365   |   -283.469027
propane-1-2-3-trithiol   |   -1310.962228   |   -1310.868061   |   -1310.961987
propanedial   |   -265.756844   |   -265.672745   |   -265.757007
propanenitrile   |   -171.036322   |   -170.982829   |   -171.036675
propanoic_acid   |   -266.974339   |   -266.887532   |   -266.974414
propargylamine   |   -170.963909   |   -170.908991   |   -170.963952
propenalol   |   -265.758022   |   -265.673683   |   -265.758477
propene   |   -117.126445   |   -117.086693   |   -117.126419
propiolic_acid   |   -264.551599   |   -264.46578   |   -264.551495
propiolonitrile   |   -168.618733   |   -168.566584   |   -168.619323
propylbenzene   |   -347.952322   |   -347.846562   |   -347.952245
propyl_butanoate   |   -423.170224   |   -423.033539   |   -423.170146
propylcyclopentane   |   -312.397255   |   -312.300643   |   -312.39739
propylene_glycol   |   -268.10507   |   -268.018924   |   -268.105095
propylene_oxide   |   -191.99848   |   -191.935066   |   -191.99812
propyl_nitrite   |   -321.888058   |   -321.786139   |   -321.888096
propyl_propanoate   |   -384.119586   |   -383.994912   |   -384.119567
propyne   |   -115.918116   |   -115.878253   |   -115.918041
propynyl_propiolate   |   -379.281566   |   -379.15938   |   -379.281569
p-toluidine   |   -324.908254   |   -324.810139   |   -324.907925
p-xylene   |   -308.903104   |   -308.809041   |   -308.902891
pyrazine   |   -262.791323   |   -262.715936   |   -262.791376
pyrazine-2-carboxylic_acid   |   -450.496499   |   -450.363166   |   -450.496611
pyrazino2-3-bpyrazine   |   -447.496671   |   -447.372883   |   -447.496794
pyridazine   |   -262.75838   |   -262.682993   |   -262.758385
pyridine   |   -246.797391   |   -246.724775   |   -246.797309
pyridine-2-4-diol   |   -396.613464   |   -396.492796   |   -396.613277
pyridine-2-4-dithiol   |   -1041.90209   |   -1041.791095   |   -1041.901803
pyridine-3-carbaldehyde   |   -359.574279   |   -359.468203   |   -359.57435
pyridine-3-carbonitrile   |   -338.564126   |   -338.466791   |   -338.564007
pyridine-4-carbaldehyde   |   -359.572009   |   -359.465972   |   -359.572238
pyridine-4-carbonitrile   |   -338.561529   |   -338.464262   |   -338.561568
pyrimidin-2-amine   |   -317.881863   |   -317.788988   |   -317.882282
pyrimidine-2-carbonitrile   |   -354.560873   |   -354.460328   |   -354.561067
pyrrole   |   -208.902645   |   -208.838609   |   -208.902268
pyrrolidin-2-one   |   -285.007726   |   -284.919797   |   -285.007608
pyrrolidine   |   -211.239026   |   -211.174101   |   -211.239004
pyrrolidine-1-carbonitrile   |   -302.999306   |   -302.908306   |   -302.999546
pyrrolo-1-2-oxadithiazole   |   -1077.659643   |   -1077.526781   |   -1077.658276
quadricyclane   |   -269.724012   |   -269.645425   |   -269.723763
quinazoline   |   -415.512452   |   -415.394415   |   -415.512205
quinoline   |   -399.507214   |   -399.392456   |   -399.506962
quinolizin-4-one   |   -474.392283   |   -474.251888   |   -474.392627
quinoxaline   |   -415.503253   |   -415.385363   |   -415.502995
quinuclidine   |   -327.210825   |   -327.114313   |   -327.210976
R-S-2-3-dichlorobutane   |   -1075.255522   |   -1075.170898   |   -1075.255352
S-2-pyridinyl_ethanethioate   |   -796.183001   |   -796.043547   |   -796.182709
sarcosine   |   -322.005566   |   -321.902419   |   -322.005053
sec-butylbenzene   |   -387.000168   |   -386.882963   |   -387.000292
serine   |   -396.916994   |   -396.792676   |   -396.916928
S-ethyl_ethanethioate   |   -628.650858   |   -628.556054   |   -628.650717
S-hydroperoxy_hexa-2-4-diynethioate   |   -851.622461   |   -851.454378   |   -851.624062
S-methyl-3-furancarbothioate   |   -778.1206   |   -777.981559   |   -778.120346
S-methyl_benzenecarbothioate   |   -780.189305   |   -780.053444   |   -780.188859
S-methylsulfinylbenzene   |   -742.254189   |   -742.108831   |   -742.25373
S-methyl_thioformate   |   -550.539187   |   -550.467665   |   -550.538935
S-nitrosocysteine   |   -848.259761   |   -848.102678   |   -848.261249
spiro4-4nona-1-3-6-8-tetraene   |   -345.528732   |   -345.428138   |   -345.528412
spiropentane   |   -193.99876   |   -193.936798   |   -193.999061
styrene   |   -307.712004   |   -307.619563   |   -307.711828
succinic_acid   |   -454.678593   |   -454.534732   |   -454.678938
succinonitrile   |   -262.799097   |   -262.72132   |   -262.799529
sulfanyl-2-hydroxyacetate   |   -700.317145   |   -700.197144   |   -700.317443
sulfanylacetyl_chloride   |   -1009.490437   |   -1009.404096   |   -1009.490382
sulfanylacetylenol   |   -549.295212   |   -549.223504   |   -549.296647
sulfanylmethylthiocyanate   |   -927.069274   |   -926.988112   |   -927.069034
syn-tricyclo4-2-0-02-5octane   |   -309.945832   |   -309.855572   |   -309.94599
t-butylmethylsulfone   |   -743.733903   |   -743.554936   |   -743.733882
terephthalonitrile   |   -414.33067   |   -414.211459   |   -414.330541
tertbutylbenzene   |   -386.995893   |   -386.878949   |   -386.995923
tertbutylcyclobutane   |   -312.36417   |   -312.267474   |   -312.364367
tertbutylhydroperoxide   |   -307.056901   |   -306.958522   |   -307.056903
tetrachloroethylene   |   -1913.807913   |   -1913.705735   |   -1913.807007
tetrachloromethane   |   -1875.937255   |   -1875.850271   |   -1875.936989
tetracyanoethylene   |   -445.089461   |   -444.963332   |   -445.089904
tetracyanomethane   |   -407.197892   |   -407.083511   |   -407.198591
tetracyclo-undecane   |   -425.999771   |   -425.877134   |   -425.999118
tetrafluorocyclobutadiene   |   -549.271979   |   -549.079218   |   -549.27208
tetrafluoroethylene   |   -473.651006   |   -473.477536   |   -473.651808
tetrafluoromethane   |   -435.857852   |   -435.693214   |   -435.857999
tetrahydro-2H-pyran   |   -270.136195   |   -270.051075   |   -270.135981
tetrahydro-2H-thiopyran   |   -592.803504   |   -592.723363   |   -592.803636
tetrahydro-2H-thiopyran-2-one   |   -666.536774   |   -666.434703   |   -666.536964
tetrahydro-2-methylthiophene   |   -592.802298   |   -592.722461   |   -592.802157
tetrahydro-3-methylthiophene   |   -592.800093   |   -592.7202   |   -592.799947
tetrahydrofuran   |   -231.079376   |   -231.005887   |   -231.079249
tetrahydropyran-2-one   |   -343.88945   |   -343.781303   |   -343.889379
tetrahydrothiophene   |   -553.750269   |   -553.682089   |   -553.750155
tetramethylbutane   |   -313.554087   |   -313.454421   |   -313.554143
tetranitromethane   |   -854.350872   |   -854.093789   |   -854.35133
tetraspiro2-0-0-0-2-1-1-1undecane   |   -424.662378   |   -424.532463   |   -424.663139
theophylline   |   -637.567627   |   -637.375751   |   -637.567793
thiadiazolidine-4-thione   |   -982.087893   |   -981.99386   |   -982.088569
thiazole   |   -567.403586   |   -567.331526   |   -567.403726
thiazolidine-1-1-dioxide   |   -719.514248   |   -719.339388   |   -719.512977
thietane   |   -514.671901   |   -514.615398   |   -514.672043
thiirane   |   -475.62256   |   -475.577454   |   -475.623067
thioacetaldehyde   |   -475.627094   |   -475.583039   |   -475.627435
thioacetone   |   -514.68551   |   -514.629404   |   -514.685494
thiobenzamide   |   -721.29593   |   -721.183349   |   -721.296076
thiocyanatoacetic_acid   |   -717.213598   |   -717.092723   |   -717.212723
thiocyanatomethylsulfanylacetylene   |   -1002.760893   |   -1002.653337   |   -1002.760405
thioformaldehyde   |   -436.565805   |   -436.534001   |   -436.56635
thiolane-1-1-dioxide   |   -703.513211   |   -703.348217   |   -703.512516
thiolane-1-oxide   |   -628.607292   |   -628.496407   |   -628.60683
thiophene   |   -551.39843   |   -551.328393   |   -551.398075
thiophene-1-oxide   |   -626.221745   |   -626.108766   |   -626.220767
thiophosgene   |   -1354.443383   |   -1354.3738   |   -1354.443428
thiosemicarbazide   |   -601.757458   |   -601.677377   |   -601.758247
thiourea   |   -546.736222   |   -546.672111   |   -546.736903
threonine   |   -435.971364   |   -435.835308   |   -435.971165
thymine   |   -451.71227   |   -451.573625   |   -451.712305
toluene   |   -269.850837   |   -269.768836   |   -269.850588
trans-1-2-dimethylcyclobutane   |   -234.269727   |   -234.196325   |   -234.270039
trans-1-3-dimethylcyclobutane   |   -234.268013   |   -234.194675   |   -234.268245
trans-2-3-4-hexatriene   |   -231.869292   |   -231.79434   |   -231.869734
trans-2-3-dimethylnorborane   |   -350.268829   |   -350.164331   |   -350.268232
trans-2-butenal   |   -229.908552   |   -229.835252   |   -229.908789
trans-decalin   |   -389.344715   |   -389.229299   |   -389.344814
trans-dithiocyanatoethene   |   -1056.679774   |   -1056.558104   |   -1056.678772
trichloroacetaldehyde   |   -1529.780425   |   -1529.678429   |   -1529.780641
trichloroethylene   |   -1454.88116   |   -1454.798321   |   -1454.88075
trichlorofluoromethane   |   -1515.911118   |   -1515.805379   |   -1515.910869
