Name   |   Ref (HF/aDZ + (C/CBS - C/aDZ)) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_C (A.U.)
hexafluorobenzene   |   -824.618894   |   -823.859768   |   -824.620391
hexafluoroethane   |   -673.073574   |   -672.462965   |   -673.07256
hexahydropyrimidin-2-one   |   -340.324211   |   -339.971247   |   -340.323158
hexamethylbenzene   |   -465.447954   |   -464.946176   |   -465.445631
hexanal   |   -309.426825   |   -309.094906   |   -309.427082
hexanamide   |   -364.557694   |   -364.168126   |   -364.556611
hexane   |   -235.659471   |   -235.389619   |   -235.659053
hexanoic_acid   |   -384.409592   |   -384.005604   |   -384.409438
hexatriyne   |   -228.42502   |   -228.196579   |   -228.42362
histidine   |   -546.169978   |   -545.617034   |   -546.17009
hydrogen_cyanide   |   -92.977866   |   -92.888055   |   -92.977741
hydroperoxyacetylene   |   -226.666623   |   -226.444917   |   -226.66492
hydroquinone   |   -380.857597   |   -380.471738   |   -380.857338
hydroxyacetaldehyde   |   -228.035711   |   -227.806591   |   -228.036144
hydroxyacetylene   |   -151.843608   |   -151.690667   |   -151.842511
hydroxymethyldisulfanylmethanol   |   -1024.393091   |   -1024.038397   |   -1024.393353
hydroxymethylenemalononitrile   |   -336.722511   |   -336.398338   |   -336.722933
hydroxymethylimine   |   -169.116244   |   -168.945035   |   -169.11539
hydroxymethylperoxide   |   -264.970892   |   -264.707007   |   -264.970113
hydroxysulfanylethyne   |   -549.414559   |   -549.206036   |   -549.414702
imidazol-1-yloxymethanethioic_O-acid   |   -810.383591   |   -809.920289   |   -810.384919
iminomethylenemalononitrile   |   -315.666138   |   -315.364939   |   -315.668677
indane   |   -347.049303   |   -346.682765   |   -347.049203
inositol   |   -684.171405   |   -683.479845   |   -684.172231
isatin   |   -510.612474   |   -510.109095   |   -510.612807
isobutane   |   -157.49831   |   -157.315898   |   -157.49794
isobutyl_acetate   |   -384.397525   |   -383.99459   |   -384.39728
isobutylbenzene   |   -387.297672   |   -386.882464   |   -387.297406
isobutyl_formate   |   -345.302224   |   -344.943601   |   -345.302211
isocyanatoisocyanatomethylsulfanylmethane   |   -810.459024   |   -809.998881   |   -810.46174
isocyanatomethanethiol   |   -604.612507   |   -604.351047   |   -604.614353
isocyanatosulfanylethene   |   -642.477225   |   -642.178814   |   -642.47951
isocyanic_acid   |   -167.95299   |   -167.791235   |   -167.954058
isoflurane   |   -1147.133905   |   -1146.423459   |   -1147.134074
isoleucine   |   -439.490213   |   -439.03043   |   -439.489593
isopentyl_acetate   |   -423.476671   |   -423.030205   |   -423.476568
isopentyl_formate   |   -384.381416   |   -383.97925   |   -384.381488
isopropenylbenzene   |   -347.023403   |   -346.658761   |   -347.02327
isopropyl_acetate   |   -345.318299   |   -344.959103   |   -345.31852
isopropylbenzene   |   -348.216733   |   -347.844934   |   -348.216785
isopropylcyclopropane   |   -234.453946   |   -234.190708   |   -234.453417
isopropyl_formate   |   -306.223144   |   -305.908223   |   -306.223528
isopropyl_nitrate   |   -397.005988   |   -396.609587   |   -397.005965
isopropyl_nitrite   |   -322.116367   |   -321.791212   |   -322.115776
isoquinoline   |   -399.797677   |   -399.390821   |   -399.797492
isothiazole   |   -567.55435   |   -567.322866   |   -567.554216
isothiocyanatoacetonitrile   |   -621.469004   |   -621.194694   |   -621.469729
isothiocyanatomethanol   |   -604.598446   |   -604.335378   |   -604.598849
isoxazole   |   -244.865349   |   -244.620941   |   -244.865467
ketene   |   -151.897906   |   -151.748453   |   -151.896953
leucine   |   -439.495302   |   -439.035099   |   -439.494856
lysine   |   -494.589158   |   -494.071349   |   -494.58862
maleic_anydride   |   -377.645121   |   -377.281578   |   -377.645935
m-cresol   |   -345.000254   |   -344.642938   |   -345.000094
m-dichlorobenzene   |   -1148.95668   |   -1148.571435   |   -1148.95679
m-difluorobenzene   |   -428.871312   |   -428.456163   |   -428.871772
mercapto_Z-3-mercaptoacrylate   |   -1061.091007   |   -1060.715202   |   -1061.090761
mesitylene   |   -348.22225   |   -347.850125   |   -348.221736
methacrylamide   |   -285.196251   |   -284.90181   |   -285.195912
methane   |   -40.2503   |   -40.19963   |   -40.2498
methanediol   |   -190.139195   |   -189.944957   |   -190.13868
methanedithioicacid   |   -834.232603   |   -834.077083   |   -834.231716
methanesulfonyl_chloride   |   -1046.640169   |   -1046.312533   |   -1046.642081
methanethiol   |   -437.83791   |   -437.730317   |   -437.837877
methanimidamide   |   -149.267291   |   -149.110393   |   -149.26642
methanimine   |   -94.146125   |   -94.047398   |   -94.145712
methanol   |   -115.183899   |   -115.061544   |   -115.184026
methionine   |   -797.999499   |   -797.525576   |   -797.999463
methoxyacetonitrile   |   -246.074538   |   -245.825974   |   -246.0745
methoxyethane   |   -193.340507   |   -193.130939   |   -193.340511
methoxyflurane   |   -1309.249475   |   -1308.725349   |   -1309.249636
methoxyiminomethanone   |   -281.876836   |   -281.601631   |   -281.880082
methyl-2-2-dimethylpropanoate   |   -384.389206   |   -383.987639   |   -384.389074
methyl-2-chloroacetate   |   -726.132724   |   -725.789048   |   -726.133059
methyl-2-cyanoacetate   |   -358.962802   |   -358.607911   |   -358.963324
methyl-3-furancarboxylate   |   -455.78509   |   -455.332018   |   -455.785451
methyl_4-amino-1-2-5-oxadiazole-3-carboxylate   |   -542.837235   |   -542.303984   |   -542.837907
methyl-4-methoxybenzoate   |   -571.878758   |   -571.302481   |   -571.879361
methyl-4-nitrobenzoate   |   -661.556337   |   -660.906474   |   -661.555986
methyl_acetate   |   -267.145046   |   -266.87297   |   -267.145238
methylamine   |   -95.338875   |   -95.23077   |   -95.338875
methyl_azide   |   -203.101227   |   -202.897737   |   -203.101581
methyl_benzoate   |   -457.866867   |   -457.404668   |   -457.867301
methylbenzoquinone   |   -418.746535   |   -418.329754   |   -418.746524
methylcarbamodithioic_acid   |   -928.431008   |   -928.173927   |   -928.430802
methylcrotonate   |   -344.11795   |   -343.765924   |   -344.11843
methylcyclohexane   |   -273.578847   |   -273.2722   |   -273.578161
methylcyclohexanoate   |   -461.387263   |   -460.904214   |   -461.386819
methylcyclopentane   |   -234.487682   |   -234.224116   |   -234.487281
methyl_cyclopropanecarboxylate   |   -344.10413   |   -343.750817   |   -344.104366
methylcyclopropylketone   |   -269.149828   |   -268.867257   |   -269.14998
methyldisulfanylethane   |   -913.598002   |   -913.342222   |   -913.598534
methylenecyclobutane   |   -194.176857   |   -193.964343   |   -194.17742
methylenecyclopropane   |   -155.074   |   -154.904963   |   -155.074032
methylester-2-propenoicacid   |   -305.028845   |   -304.720868   |   -305.029319
methylethylsulfone   |   -665.820835   |   -665.476514   |   -665.821813
methylethylsulfoxide   |   -590.890016   |   -590.620381   |   -590.889778
methyl_formate   |   -228.049341   |   -227.821752   |   -228.049582
methyl_hexanoate   |   -423.475432   |   -423.028697   |   -423.475537
methylhydrazine   |   -150.398445   |   -150.233252   |   -150.399372
methyl_hydroperoxide   |   -190.023076   |   -189.830833   |   -190.022506
methyl_hypochlorite   |   -574.10633   |   -573.913702   |   -574.105356
methyliminomethylenemalononitrile   |   -354.746895   |   -354.402223   |   -354.748387
methylketene   |   -190.978986   |   -190.785571   |   -190.978334
methyl-N-cyanocarbamodithioate   |   -1020.225647   |   -1019.88541   |   -1020.227182
methyl_nitrate   |   -318.831403   |   -318.522329   |   -318.831868
methylnitrite   |   -243.942523   |   -243.704573   |   -243.942646
methyl-N-methylcarbamate   |   -322.250583   |   -321.921263   |   -322.250359
methyl_octanoate   |   -501.640222   |   -501.10632   |   -501.640316
methyl_pentanoate   |   -384.393009   |   -383.989856   |   -384.393129
methylperoxyacetylene   |   -265.738561   |   -265.474063   |   -265.737804
methyl_peroxycyanate   |   -281.809527   |   -281.535785   |   -281.8083
methylphenylsulfone   |   -817.453079   |   -816.962883   |   -817.453461
methyl_propanoate   |   -306.228221   |   -305.912325   |   -306.228394
methylsulfanylbenzene   |   -667.635079   |   -667.292412   |   -667.634673
methylsulfanyliminomethanethione   |   -927.22582   |   -926.977277   |   -927.227492
methylsulfanyl_thiocyanate   |   -927.241966   |   -926.991641   |   -927.242347
methylsulfonylmethylbenzene   |   -856.538489   |   -856.005007   |   -856.539309
methylthiirane   |   -514.81006   |   -514.620383   |   -514.808407
methylthioethane   |   -516.000486   |   -515.80432   |   -516.000239
methyltrifluoroacetate   |   -564.002537   |   -563.473215   |   -564.002953
methylurea   |   -263.329718   |   -263.057643   |   -263.329095
m-nitrophenol   |   -509.606755   |   -509.10488   |   -509.606115
morpholine   |   -286.343189   |   -286.03921   |   -286.342419
m-xylene   |   -309.138442   |   -308.809451   |   -309.138085
N-1E-1-propen-1-ylacetamide   |   -324.277403   |   -323.938801   |   -324.277256
N2-formylglycinamide   |   -376.190451   |   -375.812352   |   -376.189953
N3-N3-difluoro-3-4-pyridinediamine   |   -554.92955   |   -554.392955   |   -554.928076
N-4-pyridinylacetamide   |   -454.034742   |   -453.57431   |   -454.034791
N-acetylacetamide   |   -360.165388   |   -359.801245   |   -360.165066
naphthalen-1-amine   |   -438.886705   |   -438.43444   |   -438.886338
naphthalen-1-ol   |   -458.73097   |   -458.264173   |   -458.730299
naphthalen-2-amine   |   -438.889307   |   -438.437023   |   -438.888499
naphthalen-2-ol   |   -458.733895   |   -458.267125   |   -458.733343
naphthalene   |   -383.789674   |   -383.394334   |   -383.788924
N-azido-2-3-dihydro-1-2-thiazole   |   -677.648311   |   -677.306485   |   -677.648262
N-butyl-1-butanamine   |   -368.912058   |   -368.498033   |   -368.912458
N-chlorocysteine   |   -1178.784908   |   -1178.3292   |   -1178.784542
N-chloro-N-cyanomethylformamide   |   -758.961205   |   -758.594043   |   -758.96051
N-chloro-N-cyano-N--methylimidoformamide   |   -739.077054   |   -738.7238   |   -739.077031
N-chlorosuccinimide   |   -817.94698   |   -817.518965   |   -817.948565
N-cyanoimidoformamide   |   -241.070375   |   -240.830717   |   -241.071055
N-disulfanylacetamide   |   -1003.390458   |   -1003.060329   |   -1003.392008
N-ethylaniline   |   -364.22542   |   -363.839092   |   -364.22512
N--ethynoxymethanimidamide   |   -299.874517   |   -299.574095   |   -299.873919
N-ethynylacetylenamine   |   -207.741021   |   -207.528981   |   -207.741912
N-ethynylcarbamoyl_chloride   |   -703.866761   |   -703.551335   |   -703.867494
N-fluoroglycine   |   -382.024742   |   -381.654027   |   -382.025599
N-formyloxyimidoformamide   |   -336.998416   |   -336.66549   |   -336.999668
N-hydroxy-2-propynamide   |   -319.756303   |   -319.441403   |   -319.757493
N-hydroxy-3-pyridinecarboximidic_acid   |   -489.83066   |   -489.34243   |   -489.831951
N-hydroxyformamide   |   -244.008539   |   -243.766053   |   -244.008392
N-hydroxyheptan-2-imine   |   -403.551304   |   -403.118617   |   -403.550498
N-hydroxy-N-methylacetamide   |   -322.179446   |   -321.850245   |   -322.178912
nitrobenzene   |   -434.663793   |   -434.233337   |   -434.663134
nitroethane   |   -283.030315   |   -282.746879   |   -283.029648
nitromethane   |   -243.943922   |   -243.704489   |   -243.942988
N-methyl-2-propanimine   |   -211.397884   |   -211.166848   |   -211.397732
N-methylacetamide   |   -247.300927   |   -247.042322   |   -247.30078
N-methylacetamidine   |   -227.427992   |   -227.183368   |   -227.427357
N-methylaniline   |   -325.140391   |   -324.797637   |   -325.139989
N-methylethanesulfinamide   |   -645.976896   |   -645.650831   |   -645.977516
N--methylformic_hydrazide   |   -263.260677   |   -262.989913   |   -263.262095
N-methylmethanesulfinamide   |   -606.886148   |   -606.603713   |   -606.886793
N-methylmethanesulfonamide   |   -681.825298   |   -681.467452   |   -681.827162
N-methylmethanimine   |   -133.223131   |   -133.080428   |   -133.223019
N-methyl-N-2-2-2-trifluoroethylaniline   |   -700.172859   |   -699.486205   |   -700.171081
N-methylpyrimidine-2-carboxamide   |   -470.040215   |   -469.567696   |   -470.041049
N-methylpyrimidine-5-sulfinamide   |   -829.618713   |   -829.123817   |   -829.620242
N-methylpyrimidine-5-sulfonamide   |   -904.556972   |   -903.986667   |   -904.559322
N-methylsulfinamoylmethanamine   |   -661.97732   |   -661.638173   |   -661.978896
N-N-4-trimethylbenzamide   |   -516.168247   |   -515.634517   |   -516.16771
N-N-dichloroalanine   |   -1240.137837   |   -1239.667246   |   -1240.132704
N-N-dichloro-beta-alanine   |   -1240.146321   |   -1239.675198   |   -1240.141611
N-N-difluoro-2-propen-1-amine   |   -370.071268   |   -369.713855   |   -370.070739
N-N-difluorobut-2-yn-1-amine   |   -407.943724   |   -407.548259   |   -407.943627
N-N-difluoroethenamine   |   -330.982779   |   -330.669169   |   -330.982049
N-N-dimethylaniline   |   -364.206441   |   -363.821016   |   -364.204789
N-N-dimethylformamide   |   -247.281583   |   -247.023993   |   -247.28076
N-N--dimethylsulfamide   |   -736.914969   |   -736.500569   |   -736.918422
N-N-dimethylthioformamide   |   -569.911995   |   -569.668413   |   -569.910951
N-N--dimethylurea   |   -302.404235   |   -302.08889   |   -302.403759
N-N-dimethylurea   |   -302.400013   |   -302.084663   |   -302.398566
N-N-N--trimethylethanimidamide   |   -305.553099   |   -305.222886   |   -305.552104
non-1-ene   |   -351.712435   |   -351.319576   |   -351.712422
nonan-1-ol   |   -427.849373   |   -427.377138   |   -427.849302
nonane   |   -352.909894   |   -352.509219   |   -352.909548
norborane   |   -272.389645   |   -272.088438   |   -272.389033
norbornadiene   |   -269.96932   |   -269.682847   |   -269.96936
norcarane   |   -272.364888   |   -272.063923   |   -272.364286
N-oxocysteine   |   -793.498783   |   -793.054177   |   -793.496677
N-oxomethylene-beta-alanyl_chloride   |   -817.965909   |   -817.539466   |   -817.967412
n-pentanoic_acid   |   -345.327141   |   -344.966753   |   -345.327004
N-phenylpropan-2-imine   |   -402.126092   |   -401.705391   |   -402.126824
n-propyl_acetate   |   -345.315289   |   -344.955611   |   -345.315493
n-propyl_formate   |   -306.219914   |   -305.904589   |   -306.220284
N-pyrazin-2-ylmethanesulfinamide   |   -829.634371   |   -829.13806   |   -829.635318
N-pyrazin-2-ylmethanesulfonamide   |   -904.564206   |   -903.993347   |   -904.565451
N-sulfanylguanidine   |   -601.94356   |   -601.67315   |   -601.944372
o-cresol   |   -345.000001   |   -344.642693   |   -344.999511
octahydropentalene   |   -311.479803   |   -311.135772   |   -311.479221
octan-2-one   |   -387.602794   |   -387.183186   |   -387.602882
octanal   |   -387.591634   |   -387.172529   |   -387.591862
octanamine   |   -368.919585   |   -368.505435   |   -368.919066
octane   |   -313.82075   |   -313.463855   |   -313.820326
octene   |   -312.630048   |   -312.28077   |   -312.63003
octyne   |   -311.416048   |   -311.072797   |   -311.416061
o-dichlorobenzene   |   -1148.952222   |   -1148.566557   |   -1148.951998
o-difluorobenzene   |   -428.864943   |   -428.449721   |   -428.865108
O-ethynylhydroxylamine   |   -206.868868   |   -206.66061   |   -206.86923
o-toluidine   |   -325.153433   |   -324.810578   |   -325.153057
oxadiazolidin-5-one   |   -336.979695   |   -336.645041   |   -336.98062
oxadithiolane   |   -948.242458   |   -947.966703   |   -948.241864
oxalamide   |   -337.121123   |   -336.786107   |   -337.119891
oxalic_acid   |   -376.801748   |   -376.438552   |   -376.801614
oxamic_acid   |   -356.957057   |   -356.608499   |   -356.956477
oxathiazin-4-one   |   -717.41285   |   -717.041997   |   -717.414625
oxazole   |   -244.910619   |   -244.665712   |   -244.910656
oxazolidin-2-one   |   -321.079001   |   -320.75607   |   -321.078889
oxetane   |   -192.138627   |   -191.934934   |   -192.138614
oxirane   |   -153.048515   |   -152.889036   |   -153.047626
oxirene   |   -151.760442   |   -151.607843   |   -151.758605
oxoacetic_acid   |   -301.821151   |   -301.530989   |   -301.821554
o-xylene   |   -309.137373   |   -308.808366   |   -309.136661
p-aminobenzoic_acid   |   -473.904428   |   -473.427731   |   -473.904098
p-chloroaniline   |   -745.064136   |   -744.692909   |   -745.063837
p-cresol   |   -344.998803   |   -344.641441   |   -344.998654
p-cyanonitrobenzene   |   -526.483651   |   -525.971535   |   -526.48325
p-dichlorobenzene   |   -1148.956969   |   -1148.571546   |   -1148.956968
p-difluorobenzene   |   -428.870027   |   -428.454657   |   -428.870291
pent-3-ynenitrile   |   -246.914627   |   -246.662552   |   -246.91544
penta-1-4-diyn-3-one   |   -265.501263   |   -265.242065   |   -265.5024
penta-2-4-diynal   |   -265.50912   |   -265.249286   |   -265.50936
pentafluorobenzene   |   -725.686831   |   -725.01354   |   -725.688056
pentafluorochloroethane   |   -1033.097163   |   -1032.501535   |   -1033.096229
pentalene   |   -306.696149   |   -306.379497   |   -306.694648
pentanal   |   -270.344375   |   -270.056067   |   -270.344665
pentanamide   |   -325.47528   |   -325.129307   |   -325.474224
pentanamine   |   -251.672395   |   -251.389026   |   -251.671893
pentane   |   -196.580315   |   -196.354002   |   -196.58
pentanedinitrile   |   -302.067722   |   -301.762837   |   -302.067638
pentanenitrile   |   -249.326774   |   -249.061077   |   -249.326407
pentazine   |   -310.873864   |   -310.573574   |   -310.87387
pentyl_acetate   |   -423.480131   |   -423.033234   |   -423.480306
pentylbenzene   |   -426.383762   |   -425.924222   |   -426.383711
pentyne   |   -194.168724   |   -193.956295   |   -194.168874
perfluorobutadiene   |   -748.773267   |   -748.089065   |   -748.774279
perfluorobutane   |   -1147.041247   |   -1146.000622   |   -1147.03848
perfluorooctane   |   -2094.974619   |   -2093.075708   |   -2094.965512
perfluoropentane   |   -1384.024645   |   -1382.769327   |   -1384.020452
perfluoropropane   |   -910.057935   |   -909.232159   |   -910.05652
p-formylphenol   |   -418.768343   |   -418.349328   |   -418.768837
phenazine   |   -568.619561   |   -568.046769   |   -568.617678
phenol   |   -305.916079   |   -305.601885   |   -305.915777
phenylacetylene   |   -306.724996   |   -306.410159   |   -306.725371
phenylalanine   |   -552.0539   |   -551.490691   |   -552.053754
phenyl_formate   |   -418.76755   |   -418.3494   |   -418.767639
phenylhydrazine   |   -341.125557   |   -340.769211   |   -341.126129
phenylsulfonylbenzene   |   -1008.166461   |   -1007.48739   |   -1008.165483
phosgene   |   -1032.002223   |   -1031.746105   |   -1032.001998
phthalazine   |   -415.771263   |   -415.352407   |   -415.769584
piperazin-1-amine   |   -321.562012   |   -321.21608   |   -321.561508
piperazine   |   -266.499687   |   -266.209855   |   -266.498396
piperidine   |   -250.498019   |   -250.221296   |   -250.49737
p-methoxyaniline   |   -400.076484   |   -399.662525   |   -400.076187
p-methoxybenzaldehyde   |   -457.833056   |   -457.371437   |   -457.833731
p-nitroaniline   |   -489.76795   |   -489.280346   |   -489.766692
proline   |   -399.235791   |   -398.825181   |   -399.235433
prop-1-ynylbenzene   |   -345.817137   |   -345.458398   |   -345.817861
prop-2-enenitrileoxide   |   -244.798014   |   -244.555196   |   -244.797081
prop-2-yne-1-1-diol   |   -265.884857   |   -265.617068   |   -265.884695
prop-2-ynethioic_acid   |   -587.351347   |   -587.108986   |   -587.351932
prop-2-ynoyl_chloride   |   -648.754189   |   -648.496631   |   -648.754759
prop-2-ynoyl_fluoride   |   -288.723525   |   -288.451367   |   -288.723929
propa-1-2-dien-1-ol   |   -190.939196   |   -190.743213   |   -190.938219
propa-1-2-diene-1-3-diol   |   -265.883769   |   -265.616123   |   -265.882486
propanal   |   -192.179538   |   -191.978614   |   -192.17991
propanamide   |   -247.310553   |   -247.051863   |   -247.309689
propane   |   -118.415228   |   -118.276329   |   -118.415111
propane-1-2-3-triamine   |   -283.692357   |   -283.382365   |   -283.691057
propane-1-2-3-trithiol   |   -1311.174599   |   -1310.868061   |   -1311.175155
propanedial   |   -265.93522   |   -265.672745   |   -265.936536
propanenitrile   |   -171.161121   |   -170.982829   |   -171.161074
propanoic_acid   |   -267.160302   |   -266.887532   |   -267.160288
propargylamine   |   -171.091031   |   -170.908991   |   -171.091388
propenalol   |   -265.939538   |   -265.673683   |   -265.939376
propene   |   -117.21783   |   -117.086693   |   -117.217911
propiolic_acid   |   -264.723854   |   -264.46578   |   -264.724001
propiolonitrile   |   -168.730449   |   -168.566584   |   -168.730015
propylbenzene   |   -348.21903   |   -347.846562   |   -348.218958
propyl_butanoate   |   -423.480577   |   -423.033539   |   -423.480828
propylcyclopentane   |   -312.650983   |   -312.300643   |   -312.650507
propylene_glycol   |   -268.301023   |   -268.018924   |   -268.301065
propylene_oxide   |   -192.138487   |   -191.935066   |   -192.137307
propyl_nitrite   |   -322.111466   |   -321.786139   |   -322.110676
propyl_propanoate   |   -384.398326   |   -383.994912   |   -384.398551
propyne   |   -116.003421   |   -115.878253   |   -116.003561
propynyl_propiolate   |   -379.533337   |   -379.15938   |   -379.534487
p-toluidine   |   -325.153017   |   -324.810139   |   -325.15264
p-xylene   |   -309.138095   |   -308.809041   |   -309.137763
pyrazine   |   -262.981778   |   -262.715936   |   -262.981298
pyrazine-2-carboxylic_acid   |   -450.806242   |   -450.363166   |   -450.806218
pyrazino2-3-bpyrazine   |   -447.816181   |   -447.372883   |   -447.815278
pyridazine   |   -262.948979   |   -262.682993   |   -262.947834
pyridine   |   -246.978788   |   -246.724775   |   -246.979112
pyridine-2-4-diol   |   -396.889984   |   -396.492796   |   -396.891084
pyridine-2-4-dithiol   |   -1042.156352   |   -1041.791095   |   -1042.15691
pyridine-3-carbaldehyde   |   -359.827041   |   -359.468203   |   -359.828265
pyridine-3-carbonitrile   |   -338.802691   |   -338.466791   |   -338.803527
pyridine-4-carbaldehyde   |   -359.824872   |   -359.465972   |   -359.825576
pyridine-4-carbonitrile   |   -338.800131   |   -338.464262   |   -338.800645
pyrimidin-2-amine   |   -318.112357   |   -317.788988   |   -318.111973
pyrimidine-2-carbonitrile   |   -354.808309   |   -354.460328   |   -354.809249
pyrrole   |   -209.057979   |   -208.838609   |   -209.058071
pyrrolidin-2-one   |   -285.215984   |   -284.919797   |   -285.215974
pyrrolidine   |   -211.407639   |   -211.174101   |   -211.407258
pyrrolidine-1-carbonitrile   |   -303.224361   |   -302.908306   |   -303.224192
pyrrolo-1-2-oxadithiazole   |   -1077.923989   |   -1077.526781   |   -1077.923971
quadricyclane   |   -269.93574   |   -269.645425   |   -269.933376
quinazoline   |   -415.813402   |   -415.394415   |   -415.813528
quinoline   |   -399.799489   |   -399.392456   |   -399.799502
quinolizin-4-one   |   -474.729135   |   -474.251888   |   -474.728505
quinoxaline   |   -415.804822   |   -415.385363   |   -415.803798
quinuclidine   |   -327.471324   |   -327.114313   |   -327.469411
R-S-2-3-dichlorobutane   |   -1075.496517   |   -1075.170898   |   -1075.495571
S-2-pyridinyl_ethanethioate   |   -796.503829   |   -796.043547   |   -796.504812
sarcosine   |   -322.232042   |   -321.902419   |   -322.233116
sec-butylbenzene   |   -387.297798   |   -386.882963   |   -387.29782
serine   |   -397.194353   |   -396.792676   |   -397.193945
S-ethyl_ethanethioate   |   -628.857778   |   -628.556054   |   -628.85822
S-hydroperoxy_hexa-2-4-diynethioate   |   -851.954902   |   -851.454378   |   -851.955178
S-methyl-3-furancarbothioate   |   -778.420756   |   -777.981559   |   -778.421127
S-methyl_benzenecarbothioate   |   -780.501823   |   -780.053444   |   -780.501982
S-methylsulfinylbenzene   |   -742.524437   |   -742.108831   |   -742.524252
S-methyl_thioformate   |   -550.681468   |   -550.467665   |   -550.681782
S-nitrosocysteine   |   -848.603812   |   -848.102678   |   -848.600913
spiro4-4nona-1-3-6-8-tetraene   |   -345.785547   |   -345.428138   |   -345.787495
spiropentane   |   -194.150361   |   -193.936798   |   -194.150569
styrene   |   -307.940982   |   -307.619563   |   -307.940817
succinic_acid   |   -454.985105   |   -454.534732   |   -454.984749
succinonitrile   |   -262.982451   |   -262.72132   |   -262.982636
sulfanyl-2-hydroxyacetate   |   -700.552181   |   -700.197144   |   -700.552844
sulfanylacetyl_chloride   |   -1009.688864   |   -1009.404096   |   -1009.689232
sulfanylacetylenol   |   -549.432438   |   -549.223504   |   -549.431969
sulfanylmethylthiocyanate   |   -927.235248   |   -926.988112   |   -927.235283
syn-tricyclo4-2-0-02-5octane   |   -310.195111   |   -309.855572   |   -310.192561
t-butylmethylsulfone   |   -743.984629   |   -743.554936   |   -743.984329
terephthalonitrile   |   -414.617809   |   -414.211459   |   -414.618145
tertbutylbenzene   |   -387.293103   |   -386.878949   |   -387.293144
tertbutylcyclobutane   |   -312.616247   |   -312.267474   |   -312.615987
tertbutylhydroperoxide   |   -307.281435   |   -306.958522   |   -307.281128
tetrachloroethylene   |   -1914.081237   |   -1913.705735   |   -1914.080755
tetrachloromethane   |   -1876.187459   |   -1875.850271   |   -1876.187533
tetracyanoethylene   |   -445.379774   |   -444.963332   |   -445.381008
tetracyanomethane   |   -407.462884   |   -407.083511   |   -407.46677
tetracyclo-undecane   |   -426.338346   |   -425.877134   |   -426.336662
tetrafluorocyclobutadiene   |   -549.58634   |   -549.079218   |   -549.583916
tetrafluoroethylene   |   -473.909864   |   -473.477536   |   -473.909813
tetrafluoromethane   |   -436.088088   |   -435.693214   |   -436.088467
tetrahydro-2H-pyran   |   -270.341957   |   -270.051075   |   -270.341603
tetrahydro-2H-thiopyran   |   -593.000044   |   -592.723363   |   -593.000135
tetrahydro-2H-thiopyran-2-one   |   -666.773585   |   -666.434703   |   -666.774449
tetrahydro-2-methylthiophene   |   -592.998868   |   -592.722461   |   -592.998943
tetrahydro-3-methylthiophene   |   -592.996675   |   -592.7202   |   -592.996578
tetrahydrofuran   |   -231.253249   |   -231.005887   |   -231.253643
tetrahydropyran-2-one   |   -344.134364   |   -343.781303   |   -344.13474
tetrahydrothiophene   |   -553.915471   |   -553.682089   |   -553.91557
tetramethylbutane   |   -313.808017   |   -313.454421   |   -313.807566
tetranitromethane   |   -854.891227   |   -854.093789   |   -854.887726
tetraspiro2-0-0-0-2-1-1-1undecane   |   -424.986126   |   -424.532463   |   -424.988081
theophylline   |   -638.01167   |   -637.375751   |   -638.010397
thiadiazolidine-4-thione   |   -982.30102   |   -981.99386   |   -982.303286
thiazole   |   -567.562862   |   -567.331526   |   -567.562194
thiazolidine-1-1-dioxide   |   -719.73408   |   -719.339388   |   -719.737208
thietane   |   -514.805136   |   -514.615398   |   -514.804748
thiirane   |   -475.723614   |   -475.577454   |   -475.721866
thioacetaldehyde   |   -475.725965   |   -475.583039   |   -475.725564
thioacetone   |   -514.816371   |   -514.629404   |   -514.815932
thiobenzamide   |   -721.573955   |   -721.183349   |   -721.574146
thiocyanatoacetic_acid   |   -717.460825   |   -717.092723   |   -717.460596
thiocyanatomethylsulfanylacetylene   |   -1002.97401   |   -1002.653337   |   -1002.974159
thioformaldehyde   |   -436.632388   |   -436.534001   |   -436.632066
thiolane-1-1-dioxide   |   -703.729579   |   -703.348217   |   -703.730312
thiolane-1-oxide   |   -628.803224   |   -628.496407   |   -628.802683
thiophene   |   -551.548333   |   -551.328393   |   -551.546514
thiophene-1-oxide   |   -626.401762   |   -626.108766   |   -626.400839
thiophosgene   |   -1354.616412   |   -1354.3738   |   -1354.616054
thiosemicarbazide   |   -601.948943   |   -601.677377   |   -601.95048
thiourea   |   -546.886522   |   -546.672111   |   -546.887039
threonine   |   -436.280231   |   -435.835308   |   -436.280028
thymine   |   -452.024492   |   -451.573625   |   -452.024375
toluene   |   -270.054646   |   -269.768836   |   -270.054406
trans-1-2-dimethylcyclobutane   |   -234.459351   |   -234.196325   |   -234.459038
trans-1-3-dimethylcyclobutane   |   -234.457854   |   -234.194675   |   -234.457444
trans-2-3-4-hexatriene   |   -232.043036   |   -231.79434   |   -232.042237
trans-2-3-dimethylnorborane   |   -350.550872   |   -350.164331   |   -350.549525
trans-2-butenal   |   -230.07221   |   -229.835252   |   -230.072811
trans-decalin   |   -389.658874   |   -389.229299   |   -389.65793
trans-dithiocyanatoethene   |   -1056.923974   |   -1056.558104   |   -1056.922997
trichloroacetaldehyde   |   -1530.049007   |   -1529.678429   |   -1530.049387
