Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)
hexahydropyrimidin-2-one   |   -341.532943   |   -341.0751   |   -341.532333
hexamethylbenzene   |   -467.325722   |   -466.682145   |   -467.322851
hexanal   |   -310.597977   |   -310.167604   |   -310.598412
hexanamide   |   -365.924066   |   -365.419312   |   -365.923312
hexane   |   -236.646202   |   -236.299335   |   -236.645967
hexanoic_acid   |   -385.800511   |   -385.273873   |   -385.800508
hexatriyne   |   -229.26159   |   -228.959345   |   -229.261351
histidine   |   -548.07787   |   -547.361448   |   -548.077783
hydrogen_cyanide   |   -93.299629   |   -93.180883   |   -93.299512
hydroperoxyacetylene   |   -227.40287   |   -227.106045   |   -227.401942
hydroquinone   |   -382.179279   |   -381.676364   |   -382.178618
hydroxyacetaldehyde   |   -228.782043   |   -228.479629   |   -228.782838
hydroxyacetylene   |   -152.350256   |   -152.14572   |   -152.349815
hydroxymethyldisulfanylmethanol   |   -1025.492261   |   -1025.022139   |   -1025.49182
hydroxymethylenemalononitrile   |   -337.854179   |   -337.429226   |   -337.854956
hydroxymethylimine   |   -169.680548   |   -169.455205   |   -169.679988
hydroxymethylperoxide   |   -265.812426   |   -265.461608   |   -265.811714
hydroxysulfanylethyne   |   -550.091569   |   -549.806553   |   -550.092175
imidazol-1-yloxymethanethioic_O-acid   |   -811.93776   |   -811.330258   |   -811.939271
iminomethylenemalononitrile   |   -316.747139   |   -316.354145   |   -316.750053
indane   |   -348.391703   |   -347.923346   |   -348.391532
inositol   |   -686.442058   |   -685.543693   |   -686.442528
isatin   |   -512.365857   |   -511.711043   |   -512.365384
isobutane   |   -158.164128   |   -157.928687   |   -158.163928
isobutyl_acetate   |   -385.789432   |   -385.261983   |   -385.789163
isobutylbenzene   |   -388.831665   |   -388.299276   |   -388.831283
isobutyl_formate   |   -346.535665   |   -346.064647   |   -346.53576
isocyanatoisocyanatomethylsulfanylmethane   |   -812.003005   |   -811.392443   |   -812.005532
isocyanatomethanethiol   |   -605.471802   |   -605.124575   |   -605.473851
isocyanatosulfanylethene   |   -643.475094   |   -643.073832   |   -643.477234
isocyanic_acid   |   -168.495481   |   -168.279218   |   -168.496611
isoflurane   |   -1149.161176   |   -1148.187554   |   -1149.160531
isoleucine   |   -441.08839   |   -440.491381   |   -441.0877
isopentyl_acetate   |   -425.029986   |   -424.447214   |   -425.029937
isopentyl_formate   |   -385.77627   |   -385.249942   |   -385.776535
isopropenylbenzene   |   -348.364639   |   -347.895437   |   -348.364187
isopropyl_acetate   |   -346.549235   |   -346.077595   |   -346.549366
isopropylbenzene   |   -349.587512   |   -349.110188   |   -349.587576
isopropylcyclopropane   |   -235.418524   |   -235.080037   |   -235.418188
isopropyl_formate   |   -307.2955   |   -306.880264   |   -307.295945
isopropyl_nitrate   |   -398.365375   |   -397.842587   |   -398.364538
isopropyl_nitrite   |   -323.237071   |   -322.81025   |   -323.236639
isoquinoline   |   -401.280654   |   -400.759033   |   -401.280074
isothiazole   |   -568.35072   |   -568.043814   |   -568.35065
isothiocyanatoacetonitrile   |   -622.413933   |   -622.054054   |   -622.415476
isothiocyanatomethanol   |   -605.461822   |   -605.114557   |   -605.463024
isoxazole   |   -245.71207   |   -245.393036   |   -245.711715
ketene   |   -152.402948   |   -152.203157   |   -152.402496
leucine   |   -441.090945   |   -440.493207   |   -441.090582
lysine   |   -496.372909   |   -495.702221   |   -496.372417
maleic_anydride   |   -378.850627   |   -378.368536   |   -378.850891
m-cresol   |   -346.263737   |   -345.800808   |   -346.263275
m-dichlorobenzene   |   -1150.162222   |   -1149.671662   |   -1150.161898
m-difluorobenzene   |   -430.210986   |   -429.654846   |   -430.210994
mercapto_Z-3-mercaptoacrylate   |   -1062.29831   |   -1061.795526   |   -1062.298286
mesitylene   |   -349.593025   |   -349.114824   |   -349.59239
methacrylamide   |   -286.214374   |   -285.830184   |   -286.214256
methane   |   -40.435402   |   -40.367431   |   -40.434809
methanediol   |   -190.75708   |   -190.49961   |   -190.756718
methanedithioicacid   |   -834.706489   |   -834.499673   |   -834.705968
methanesulfonyl_chloride   |   -1047.654672   |   -1047.172457   |   -1047.655127
methanethiol   |   -438.175351   |   -438.032207   |   -438.175332
methanimidamide   |   -149.806388   |   -149.60291   |   -149.805544
methanimine   |   -94.49022   |   -94.361848   |   -94.48994
methanol   |   -115.583969   |   -115.421619   |   -115.58414
methionine   |   -799.592284   |   -798.97267   |   -799.59213
methoxyacetonitrile   |   -246.928754   |   -246.601767   |   -246.928853
methoxyethane   |   -194.058649   |   -193.782965   |   -194.058496
methoxyflurane   |   -1310.74627   |   -1310.050932   |   -1310.746033
methoxyiminomethanone   |   -282.798319   |   -282.431751   |   -282.800732
methyl-2-2-dimethylpropanoate   |   -385.787881   |   -385.262382   |   -385.787864
methyl-2-chloroacetate   |   -727.197723   |   -726.748107   |   -727.197819
methyl-2-cyanoacetate   |   -360.168589   |   -359.700424   |   -360.169169
methyl-3-furancarboxylate   |   -457.322431   |   -456.724933   |   -457.322849
methyl_4-amino-1-2-5-oxadiazole-3-carboxylate   |   -544.648555   |   -543.950458   |   -544.648169
methyl-4-methoxybenzoate   |   -573.869147   |   -573.11395   |   -573.869571
methyl-4-nitrobenzoate   |   -663.801533   |   -662.950298   |   -663.80103
methyl_acetate   |   -268.052924   |   -267.691952   |   -268.05303
methylamine   |   -95.71367   |   -95.573245   |   -95.713805
methyl_azide   |   -203.834978   |   -203.568318   |   -203.8348
methyl_benzoate   |   -459.476853   |   -458.873337   |   -459.477179
methylbenzoquinone   |   -420.186822   |   -419.644255   |   -420.186513
methylcarbamodithioic_acid   |   -929.260387   |   -928.92371   |   -929.260485
methylcrotonate   |   -345.31702   |   -344.853435   |   -345.317498
methylcyclohexane   |   -274.703345   |   -274.312417   |   -274.702816
methylcyclohexanoate   |   -463.079344   |   -462.452801   |   -463.078834
methylcyclopentane   |   -235.449556   |   -235.113289   |   -235.449326
methyl_cyclopropanecarboxylate   |   -345.310423   |   -344.845943   |   -345.310447
methylcyclopropylketone   |   -270.138068   |   -269.770368   |   -270.138116
methyldisulfanylethane   |   -914.419132   |   -914.080946   |   -914.418971
methylenecyclobutane   |   -194.944982   |   -194.672079   |   -194.945618
methylenecyclopropane   |   -155.682441   |   -155.463225   |   -155.682834
methylester-2-propenoicacid   |   -306.06752   |   -305.660292   |   -306.068
methylethylsulfone   |   -666.9875   |   -666.484772   |   -666.987836
methylethylsulfoxide   |   -591.801607   |   -591.427437   |   -591.801003
methyl_formate   |   -228.799154   |   -228.494805   |   -228.79941
methyl_hexanoate   |   -425.025872   |   -424.442416   |   -425.025871
methylhydrazine   |   -150.96524   |   -150.75194   |   -150.96579
methyl_hydroperoxide   |   -190.64746   |   -190.391384   |   -190.646779
methyl_hypochlorite   |   -574.668603   |   -574.416301   |   -574.666362
methyliminomethylenemalononitrile   |   -355.987901   |   -355.537904   |   -355.989948
methylketene   |   -191.644448   |   -191.388141   |   -191.643988
methyl-N-cyanocarbamodithioate   |   -1021.364107   |   -1020.916474   |   -1021.365494
methyl_nitrate   |   -319.868999   |   -319.45665   |   -319.868207
methylnitrite   |   -244.741781   |   -244.426116   |   -244.741909
methyl-N-methylcarbamate   |   -323.350377   |   -322.914645   |   -323.350197
methyl_octanoate   |   -503.512441   |   -502.817808   |   -503.512399
methyl_pentanoate   |   -385.782577   |   -385.254693   |   -385.782604
methylperoxyacetylene   |   -266.63528   |   -266.282116   |   -266.635164
methyl_peroxycyanate   |   -282.735231   |   -282.370397   |   -282.734147
methylphenylsulfone   |   -819.164046   |   -818.474361   |   -819.163681
methyl_propanoate   |   -307.29631   |   -306.879656   |   -307.296443
methylsulfanylbenzene   |   -668.844346   |   -668.398474   |   -668.84331
methylsulfanyliminomethanethione   |   -928.036666   |   -927.702421   |   -928.038864
methylsulfanyl_thiocyanate   |   -928.044322   |   -927.709827   |   -928.04371
methylsulfonylmethylbenzene   |   -858.410233   |   -857.666045   |   -858.410127
methylthiirane   |   -515.449677   |   -515.203111   |   -515.448514
methylthioethane   |   -516.662649   |   -516.404852   |   -516.662072
methyltrifluoroacetate   |   -565.602475   |   -564.875816   |   -565.602367
methylurea   |   -264.245393   |   -263.888771   |   -264.245065
m-nitrophenol   |   -511.341914   |   -510.686406   |   -511.340896
morpholine   |   -287.387972   |   -286.99487   |   -287.387148
m-xylene   |   -310.345552   |   -309.922556   |   -310.34504
N-1E-1-propen-1-ylacetamide   |   -325.454395   |   -325.012249   |   -325.454095
N2-formylglycinamide   |   -377.456521   |   -376.960397   |   -377.456204
N3-N3-difluoro-3-4-pyridinediamine   |   -556.698172   |   -555.989947   |   -556.697478
N-4-pyridinylacetamide   |   -455.652124   |   -455.055491   |   -455.652063
N-acetylacetamide   |   -361.399278   |   -360.920117   |   -361.398681
naphthalen-1-amine   |   -440.538889   |   -439.958796   |   -440.537834
naphthalen-1-ol   |   -460.407132   |   -459.804956   |   -460.405883
naphthalen-2-amine   |   -440.539404   |   -439.959184   |   -440.538072
naphthalen-2-ol   |   -460.407941   |   -459.805795   |   -460.406916
naphthalene   |   -385.242718   |   -384.735577   |   -385.241554
N-azido-2-3-dihydro-1-2-thiazole   |   -678.825111   |   -678.377656   |   -678.824736
N-butyl-1-butanamine   |   -370.410361   |   -369.878994   |   -370.410509
N-chlorocysteine   |   -1180.209249   |   -1179.616138   |   -1180.208308
N-chloro-N-cyanomethylformamide   |   -760.149866   |   -759.670549   |   -760.149188
N-chloro-N-cyano-N--methylimidoformamide   |   -740.24086   |   -739.78184   |   -740.24004
N-chlorosuccinimide   |   -819.3205   |   -818.761878   |   -819.321237
N-cyanoimidoformamide   |   -241.906327   |   -241.594283   |   -241.906593
N-disulfanylacetamide   |   -1004.435199   |   -1003.994176   |   -1004.436058
N-ethylaniline   |   -365.624927   |   -365.127538   |   -365.624185
N--ethynoxymethanimidamide   |   -300.901339   |   -300.506078   |   -300.900911
N-ethynylacetylenamine   |   -208.488613   |   -208.208645   |   -208.490139
N-ethynylcarbamoyl_chloride   |   -704.862337   |   -704.449828   |   -704.863458
N-fluoroglycine   |   -383.198097   |   -382.704328   |   -383.198158
N-formyloxyimidoformamide   |   -338.108546   |   -337.669602   |   -338.109597
N-hydroxy-2-propynamide   |   -320.80988   |   -320.394319   |   -320.810824
N-hydroxy-3-pyridinecarboximidic_acid   |   -491.508419   |   -490.874575   |   -491.50914
N-hydroxyformamide   |   -244.795107   |   -244.474379   |   -244.794548
N-hydroxyheptan-2-imine   |   -405.087369   |   -404.52956   |   -405.08626
N-hydroxy-N-methylacetamide   |   -323.284275   |   -322.85243   |   -323.28371
nitrobenzene   |   -436.1764   |   -435.615978   |   -436.175437
nitroethane   |   -284.00007   |   -283.627636   |   -283.999384
nitromethane   |   -244.753547   |   -244.436892   |   -244.752594
N-methyl-2-propanimine   |   -212.226635   |   -211.927869   |   -212.226214
N-methylacetamide   |   -248.185484   |   -247.846561   |   -248.185354
N-methylacetamidine   |   -228.289156   |   -227.972454   |   -228.288331
N-methylaniline   |   -326.378872   |   -325.937037   |   -326.378065
N-methylethanesulfinamide   |   -647.089597   |   -646.639   |   -647.089597
N--methylformic_hydrazide   |   -264.177132   |   -263.822447   |   -264.178342
N-methylmethanesulfinamide   |   -607.837858   |   -607.442126   |   -607.8374
N-methylmethanesulfonamide   |   -683.031473   |   -682.502778   |   -683.031649
N-methylmethanimine   |   -133.727831   |   -133.542195   |   -133.727451
N-methyl-N-2-2-2-trifluoroethylaniline   |   -702.427636   |   -701.510454   |   -702.425428
N-methylpyrimidine-2-carboxamide   |   -471.688177   |   -471.076369   |   -471.689011
N-methylpyrimidine-5-sulfinamide   |   -831.33337   |   -830.666349   |   -831.334082
N-methylpyrimidine-5-sulfonamide   |   -906.526369   |   -905.726538   |   -906.527366
N-methylsulfinamoylmethanamine   |   -663.130442   |   -662.657113   |   -663.130874
N-N-4-trimethylbenzamide   |   -518.08764   |   -517.396774   |   -518.087404
N-N-dichloroalanine   |   -1241.574104   |   -1240.966595   |   -1241.569441
N-N-dichloro-beta-alanine   |   -1241.577895   |   -1240.969669   |   -1241.573312
N-N-difluoro-2-propen-1-amine   |   -371.202962   |   -370.723514   |   -371.202553
N-N-difluorobut-2-yn-1-amine   |   -409.211103   |   -408.680996   |   -409.211457
N-N-difluoroethenamine   |   -331.955875   |   -331.531817   |   -331.955998
N-N-dimethylaniline   |   -365.61177   |   -365.114507   |   -365.610156
N-N-dimethylformamide   |   -248.169933   |   -247.831349   |   -248.169356
N-N--dimethylsulfamide   |   -738.319357   |   -737.713574   |   -738.321377
N-N-dimethylthioformamide   |   -570.742533   |   -570.425229   |   -570.74213
N-N--dimethylurea   |   -303.479388   |   -303.066751   |   -303.479064
N-N-dimethylurea   |   -303.479977   |   -303.067384   |   -303.47912
N-N-N--trimethylethanimidamide   |   -306.743767   |   -306.316423   |   -306.742633
non-1-ene   |   -353.149559   |   -352.644972   |   -353.149597
nonan-1-ol   |   -429.533882   |   -428.925839   |   -429.533814
nonane   |   -354.377691   |   -353.863772   |   -354.377374
norborane   |   -273.492951   |   -273.110861   |   -273.491626
norbornadiene   |   -271.02207   |   -270.656816   |   -271.021362
norcarane   |   -273.464283   |   -273.08033   |   -273.463678
N-oxocysteine   |   -794.956083   |   -794.371431   |   -794.954231
N-oxomethylene-beta-alanyl_chloride   |   -819.337827   |   -818.781147   |   -819.339638
n-pentanoic_acid   |   -346.557215   |   -346.086164   |   -346.557243
N-phenylpropan-2-imine   |   -403.659472   |   -403.118221   |   -403.659812
n-propyl_acetate   |   -346.543174   |   -346.070718   |   -346.543337
n-propyl_formate   |   -307.28947   |   -306.873499   |   -307.28993
N-pyrazin-2-ylmethanesulfinamide   |   -831.3539   |   -830.684421   |   -831.354056
N-pyrazin-2-ylmethanesulfonamide   |   -906.538939   |   -905.739708   |   -906.539231
N-sulfanylguanidine   |   -602.836048   |   -602.480477   |   -602.837181
o-cresol   |   -346.265224   |   -345.802515   |   -346.264426
octahydropentalene   |   -312.742425   |   -312.306066   |   -312.741871
octan-2-one   |   -389.095666   |   -388.55331   |   -389.095672
octanal   |   -389.084544   |   -388.542979   |   -389.084917
octanamine   |   -370.418947   |   -369.888452   |   -370.418507
octane   |   -315.131062   |   -314.673353   |   -315.130884
octene   |   -313.906261   |   -313.457257   |   -313.906305
octyne   |   -312.667607   |   -312.224588   |   -312.667715
o-dichlorobenzene   |   -1150.160412   |   -1149.668954   |   -1150.159665
o-difluorobenzene   |   -430.20511   |   -429.648787   |   -430.204935
O-ethynylhydroxylamine   |   -207.569542   |   -207.293915   |   -207.570176
o-toluidine   |   -326.395879   |   -325.955029   |   -326.395195
oxadiazolidin-5-one   |   -338.09448   |   -337.657388   |   -338.094449
oxadithiolane   |   -949.104017   |   -948.734439   |   -949.102494
oxalamide   |   -338.230484   |   -337.79027   |   -338.229744
oxalic_acid   |   -377.964121   |   -377.479894   |   -377.963682
oxamic_acid   |   -358.092179   |   -357.630525   |   -358.091863
oxathiazin-4-one   |   -718.637306   |   -718.139549   |   -718.638695
oxazole   |   -245.750061   |   -245.429429   |   -245.750461
oxazolidin-2-one   |   -322.151051   |   -321.726286   |   -322.150812
oxetane   |   -192.829317   |   -192.563887   |   -192.829453
oxirane   |   -153.584943   |   -153.374124   |   -153.583726
oxirene   |   -152.278272   |   -152.075305   |   -152.275882
oxoacetic_acid   |   -302.760077   |   -302.373393   |   -302.760701
o-xylene   |   -310.346549   |   -309.923631   |   -310.345712
p-aminobenzoic_acid   |   -475.549604   |   -474.929333   |   -475.549317
p-chloroaniline   |   -746.302771   |   -745.827852   |   -746.302054
p-cresol   |   -346.263135   |   -345.800233   |   -346.262712
p-cyanonitrobenzene   |   -528.300087   |   -527.633396   |   -528.299487
p-dichlorobenzene   |   -1150.16217   |   -1149.671408   |   -1150.161756
p-difluorobenzene   |   -430.209985   |   -429.653804   |   -430.209822
pent-3-ynenitrile   |   -247.818807   |   -247.490263   |   -247.820208
penta-1-4-diyn-3-one   |   -266.412195   |   -266.068903   |   -266.413712
penta-2-4-diynal   |   -266.421795   |   -266.077714   |   -266.423067
pentafluorobenzene   |   -727.718693   |   -726.796634   |   -727.719422
pentafluorochloroethane   |   -1034.750808   |   -1033.928277   |   -1034.749519
pentalene   |   -307.850366   |   -307.444574   |   -307.84806
pentanal   |   -271.354678   |   -270.979914   |   -271.355168
pentanamide   |   -326.68077   |   -326.231611   |   -326.680063
pentanamine   |   -252.689098   |   -252.325399   |   -252.688727
pentane   |   -197.404568   |   -197.113019   |   -197.404346
pentanedinitrile   |   -303.163383   |   -302.768682   |   -303.163669
pentanenitrile   |   -250.286291   |   -249.943068   |   -250.286188
pentazine   |   -311.92409   |   -311.539869   |   -311.924445
pentyl_acetate   |   -425.029609   |   -424.445951   |   -425.029702
pentylbenzene   |   -428.072415   |   -427.483163   |   -428.072303
pentyne   |   -194.93773   |   -194.661519   |   -194.937999
perfluorobutadiene   |   -750.764746   |   -749.812995   |   -750.766196
perfluorobutane   |   -1150.002232   |   -1148.552507   |   -1149.998335
perfluorooctane   |   -2100.415213   |   -2097.782335   |   -2100.403731
perfluoropentane   |   -1387.60546   |   -1385.859767   |   -1387.599801
perfluoropropane   |   -912.399272   |   -911.245749   |   -912.397132
p-formylphenol   |   -420.218547   |   -419.67261   |   -420.219017
phenazine   |   -570.709647   |   -569.976775   |   -570.707275
phenol   |   -307.016199   |   -306.60846   |   -307.01557
phenylacetylene   |   -307.876406   |   -307.468953   |   -307.876786
phenylalanine   |   -554.0275   |   -553.2981   |   -554.02714
phenyl_formate   |   -420.219725   |   -419.671464   |   -420.21941
phenylhydrazine   |   -342.39483   |   -341.936847   |   -342.395034
phenylsulfonylbenzene   |   -1010.585581   |   -1009.655315   |   -1010.584289
phosgene   |   -1032.699697   |   -1032.368158   |   -1032.699528
phthalazine   |   -417.288912   |   -416.752324   |   -417.286919
piperazin-1-amine   |   -322.780301   |   -322.338374   |   -322.780125
piperazine   |   -267.521862   |   -267.15153   |   -267.520953
piperidine   |   -251.489444   |   -251.136223   |   -251.488938
p-methoxyaniline   |   -401.535235   |   -400.997785   |   -401.534508
p-methoxybenzaldehyde   |   -459.444215   |   -458.841747   |   -459.444858
p-nitroaniline   |   -491.474995   |   -490.841184   |   -491.473426
proline   |   -400.639185   |   -400.106267   |   -400.638985
prop-1-ynylbenzene   |   -347.12849   |   -346.664845   |   -347.129448
prop-2-enenitrileoxide   |   -245.654805   |   -245.334466   |   -245.65568
prop-2-yne-1-1-diol   |   -266.77071   |   -266.417134   |   -266.770532
prop-2-ynethioic_acid   |   -588.153953   |   -587.831509   |   -588.154716
prop-2-ynoyl_chloride   |   -649.559303   |   -649.222545   |   -649.560153
prop-2-ynoyl_fluoride   |   -289.598118   |   -289.227774   |   -289.599041
propa-1-2-dien-1-ol   |   -191.60215   |   -191.34413   |   -191.601736
propa-1-2-diene-1-3-diol   |   -266.768549   |   -266.415328   |   -266.76807
propanal   |   -192.868505   |   -192.605175   |   -192.869165
propanamide   |   -248.194368   |   -247.856499   |   -248.193874
propane   |   -118.917997   |   -118.737883   |   -118.917986
propane-1-2-3-triamine   |   -284.777227   |   -284.38099   |   -284.776344
propane-1-2-3-trithiol   |   -1312.156943   |   -1311.756238   |   -1312.157258
propanedial   |   -266.812088   |   -266.465513   |   -266.813566
propanenitrile   |   -171.799221   |   -171.567437   |   -171.799528
propanoic_acid   |   -268.069531   |   -267.709953   |   -268.069591
propargylamine   |   -171.731247   |   -171.494289   |   -171.731647
propenalol   |   -266.825213   |   -266.475019   |   -266.825506
propene   |   -117.6899   |   -117.519012   |   -117.689956
propiolic_acid   |   -265.584828   |   -265.240935   |   -265.584871
propiolonitrile   |   -169.323661   |   -169.107648   |   -169.323818
propylbenzene   |   -349.58579   |   -349.107562   |   -349.585641
propyl_butanoate   |   -425.02955   |   -424.445828   |   -425.029724
propylcyclopentane   |   -313.936044   |   -313.489092   |   -313.935703
propylene_glycol   |   -269.239627   |   -268.871382   |   -269.239694
propylene_oxide   |   -192.835534   |   -192.5687   |   -192.833995
propyl_nitrite   |   -323.231316   |   -322.80407   |   -323.230564
propyl_propanoate   |   -385.786579   |   -385.258491   |   -385.786785
propyne   |   -116.451262   |   -116.286231   |   -116.451327
propynyl_propiolate   |   -380.822297   |   -380.326154   |   -380.82345
p-toluidine   |   -326.393657   |   -325.952664   |   -326.392951
p-xylene   |   -310.345501   |   -309.922383   |   -310.344955
pyrazine   |   -263.924217   |   -263.582987   |   -263.923789
pyrazine-2-carboxylic_acid   |   -452.318749   |   -451.742341   |   -452.318838
pyrazino2-3-bpyrazine   |   -449.392292   |   -448.825207   |   -449.391513
pyridazine   |   -263.895127   |   -263.553753   |   -263.893986
pyridine   |   -247.888723   |   -247.562094   |   -247.888965
pyridine-2-4-diol   |   -398.237127   |   -397.71927   |   -398.238039
pyridine-2-4-dithiol   |   -1043.393652   |   -1042.9174   |   -1043.393923
pyridine-3-carbaldehyde   |   -361.086316   |   -360.621403   |   -361.087612
pyridine-3-carbonitrile   |   -340.012882   |   -339.579646   |   -340.013598
pyridine-4-carbaldehyde   |   -361.086919   |   -360.621982   |   -361.087852
pyridine-4-carbonitrile   |   -340.012918   |   -339.579782   |   -340.013471
pyrimidin-2-amine   |   -319.243178   |   -318.826934   |   -319.243213
pyrimidine-2-carbonitrile   |   -356.049109   |   -355.600582   |   -356.050242
pyrrole   |   -209.844634   |   -209.561227   |   -209.844348
pyrrolidin-2-one   |   -286.232898   |   -285.848783   |   -286.232771
pyrrolidine   |   -212.237212   |   -211.938749   |   -212.236809
pyrrolidine-1-carbonitrile   |   -304.353362   |   -303.946307   |   -304.353433
pyrrolo-1-2-oxadithiazole   |   -1079.24154   |   -1078.711471   |   -1079.240156
quadricyclane   |   -270.99088   |   -270.621979   |   -270.988268
quinazoline   |   -417.323805   |   -416.786782   |   -417.323685
quinoline   |   -401.282518   |   -400.760727   |   -401.282279
quinolizin-4-one   |   -476.436692   |   -475.81905   |   -476.436406
quinoxaline   |   -417.319603   |   -416.782254   |   -417.318321
quinuclidine   |   -328.767022   |   -328.3135   |   -328.765261
R-S-2-3-dichlorobutane   |   -1076.478311   |   -1076.068069   |   -1076.477196
S-2-pyridinyl_ethanethioate   |   -798.096388   |   -797.496652   |   -798.097079
sarcosine   |   -323.334163   |   -322.901394   |   -323.334725
sec-butylbenzene   |   -388.831964   |   -388.299923   |   -388.832109
serine   |   -398.519344   |   -397.993349   |   -398.51887
S-ethyl_ethanethioate   |   -629.874253   |   -629.477725   |   -629.874554
S-hydroperoxy_hexa-2-4-diynethioate   |   -853.650424   |   -852.981817   |   -853.652301
S-methyl-3-furancarbothioate   |   -779.907808   |   -779.32957   |   -779.907925
S-methyl_benzenecarbothioate   |   -782.062347   |   -781.478107   |   -782.06206
S-methylsulfinylbenzene   |   -743.98084   |   -743.419877   |   -743.980197
S-methyl_thioformate   |   -551.376845   |   -551.091521   |   -551.376908
S-nitrosocysteine   |   -850.269666   |   -849.611449   |   -850.268255
spiro4-4nona-1-3-6-8-tetraene   |   -347.101868   |   -346.643866   |   -347.103497
spiropentane   |   -194.926031   |   -194.650507   |   -194.926541
styrene   |   -309.116732   |   -308.702871   |   -309.11639
succinic_acid   |   -456.462668   |   -455.868434   |   -456.462657
succinonitrile   |   -263.917928   |   -263.57902   |   -263.918545
sulfanyl-2-hydroxyacetate   |   -701.680675   |   -701.205636   |   -701.681635
sulfanylacetyl_chloride   |   -1010.539278   |   -1010.168169   |   -1010.539591
sulfanylacetylenol   |   -550.09813   |   -549.817489   |   -550.099097
sulfanylmethylthiocyanate   |   -928.036523   |   -927.708224   |   -928.036317
syn-tricyclo4-2-0-02-5octane   |   -311.43259   |   -311.002791   |   -311.430198
t-butylmethylsulfone   |   -745.482578   |   -744.873919   |   -745.482258
terephthalonitrile   |   -416.101715   |   -415.576155   |   -416.101923
tertbutylbenzene   |   -388.83336   |   -388.302262   |   -388.833431
tertbutylcyclobutane   |   -313.911205   |   -313.465736   |   -313.911142
tertbutylhydroperoxide   |   -308.393727   |   -307.972435   |   -308.393422
tetrachloroethylene   |   -1915.048138   |   -1914.570457   |   -1915.046749
tetrachloromethane   |   -1877.017063   |   -1876.592891   |   -1877.016871
tetracyanoethylene   |   -446.910073   |   -446.367502   |   -446.91175
tetracyanomethane   |   -408.853926   |   -408.360172   |   -408.858511
tetracyclo-undecane   |   -428.046779   |   -427.46293   |   -428.044442
tetrafluorocyclobutadiene   |   -551.105842   |   -550.405958   |   -551.103518
tetrafluoroethylene   |   -475.146327   |   -474.540528   |   -475.147077
tetrafluoromethane   |   -437.192979   |   -436.633467   |   -437.193505
tetrahydro-2H-pyran   |   -271.355989   |   -270.979987   |   -271.355421
tetrahydro-2H-thiopyran   |   -593.960493   |   -593.603672   |   -593.960717
tetrahydro-2H-thiopyran-2-one   |   -667.925028   |   -667.484074   |   -667.926081
tetrahydro-2-methylthiophene   |   -593.96108   |   -593.604836   |   -593.961014
tetrahydro-3-methylthiophene   |   -593.959924   |   -593.603557   |   -593.959682
tetrahydrofuran   |   -232.105353   |   -231.784502   |   -232.10562
tetrahydropyran-2-one   |   -345.337517   |   -344.876308   |   -345.337821
tetrahydrothiophene   |   -554.713797   |   -554.412235   |   -554.713782
tetramethylbutane   |   -315.140822   |   -314.68756   |   -315.140427
tetranitromethane   |   -857.649079   |   -856.594558   |   -857.646036
tetraspiro2-0-0-0-2-1-1-1undecane   |   -426.662412   |   -426.078834   |   -426.665128
theophylline   |   -640.222353   |   -639.394558   |   -640.221246
thiadiazolidine-4-thione   |   -983.299953   |   -982.89876   |   -983.302895
thiazole   |   -568.352958   |   -568.049561   |   -568.352429
thiazolidine-1-1-dioxide   |   -721.074711   |   -720.505159   |   -721.076568
thietane   |   -515.440444   |   -515.194203   |   -515.440198
thiirane   |   -476.200697   |   -476.009431   |   -476.199456
thioacetaldehyde   |   -476.19728   |   -476.010299   |   -476.19722
thioacetone   |   -515.450115   |   -515.207043   |   -515.449661
thiobenzamide   |   -722.945827   |   -722.442639   |   -722.946163
thiocyanatoacetic_acid   |   -718.674497   |   -718.18552   |   -718.673393
thiocyanatomethylsulfanylacetylene   |   -1004.051542   |   -1003.623313   |   -1004.051203
thioformaldehyde   |   -436.943402   |   -436.813211   |   -436.943625
thiolane-1-1-dioxide   |   -705.031905   |   -704.485549   |   -705.031943
thiolane-1-oxide   |   -629.850897   |   -629.433195   |   -629.849894
thiophene   |   -552.306734   |   -552.016757   |   -552.30456
thiophene-1-oxide   |   -627.399695   |   -626.99372   |   -627.397794
thiophosgene   |   -1355.261374   |   -1354.949179   |   -1355.261061
thiosemicarbazide   |   -602.836583   |   -602.484936   |   -602.838909
thiourea   |   -547.581372   |   -547.30285   |   -547.58257
threonine   |   -437.768915   |   -437.187936   |   -437.768513
thymine   |   -453.561239   |   -452.971727   |   -453.561157
toluene   |   -271.09806   |   -270.73025   |   -271.097572
trans-1-2-dimethylcyclobutane   |   -235.422002   |   -235.085574   |   -235.422001
trans-1-3-dimethylcyclobutane   |   -235.420299   |   -235.083783   |   -235.420122
trans-2-3-4-hexatriene   |   -232.945376   |   -232.621728   |   -232.945019
trans-2-3-dimethylnorborane   |   -351.984309   |   -351.493269   |   -351.982364
trans-2-butenal   |   -230.892382   |   -230.582124   |   -230.89322
trans-decalin   |   -391.246475   |   -390.701485   |   -391.245631
trans-dithiocyanatoethene   |   -1058.167365   |   -1057.679825   |   -1058.165386
trichloroacetaldehyde   |   -1531.065915   |   -1530.593341   |   -1531.066511
trichloroethylene   |   -1455.899802   |   -1455.51351   |   -1455.899027
trichlorofluoromethane   |   -1517.053492   |   -1516.596486   |   -1517.052774
