Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)
Grambow2020_wb97xd3_006849_reverse_mol2   |   -340.231615   |   -339.781643   |   -340.231114
Grambow2020_wb97xd3_006850_reverse_mol1   |   -340.175155   |   -339.726314   |   -340.173612
Grambow2020_wb97xd3_006852_reverse_mol2   |   -324.178421   |   -323.746694   |   -324.17926
Grambow2020_wb97xd3_006853_forward_mol1   |   -324.097305   |   -323.667833   |   -324.097032
Grambow2020_wb97xd3_006853_forward_mol2   |   -324.236661   |   -323.800585   |   -324.236313
Grambow2020_wb97xd3_006853_reverse_mol2   |   -324.115814   |   -323.682195   |   -324.116914
Grambow2020_wb97xd3_006855_reverse_mol1   |   -324.099486   |   -323.667345   |   -324.097686
Grambow2020_wb97xd3_006857_forward_mol1   |   -324.104949   |   -323.671694   |   -324.103331
Grambow2020_wb97xd3_006858_forward_mol1   |   -324.036009   |   -323.601196   |   -324.033928
Grambow2020_wb97xd3_006859_forward_mol1   |   -324.125056   |   -323.694204   |   -324.124627
Grambow2020_wb97xd3_006859_reverse_mol2   |   -324.128162   |   -323.698669   |   -324.127517
Grambow2020_wb97xd3_006861_reverse_mol1   |   -324.089509   |   -323.653483   |   -324.088725
Grambow2020_wb97xd3_006863_reverse_mol2   |   -325.390311   |   -324.948822   |   -325.388262
Grambow2020_wb97xd3_006864_forward_mol1   |   -325.265681   |   -324.823804   |   -325.265915
Grambow2020_wb97xd3_006864_reverse_mol2   |   -325.361037   |   -324.917373   |   -325.361112
Grambow2020_wb97xd3_006865_reverse_mol1   |   -325.298013   |   -324.856145   |   -325.29763
Grambow2020_wb97xd3_006866_forward_mol2   |   -325.405351   |   -324.964869   |   -325.406564
Grambow2020_wb97xd3_006867_reverse_mol2   |   -325.30036   |   -324.856756   |   -325.301235
Grambow2020_wb97xd3_006868_forward_mol1   |   -325.282475   |   -324.84281   |   -325.278992
Grambow2020_wb97xd3_006868_reverse_mol2   |   -325.327338   |   -324.885337   |   -325.324165
Grambow2020_wb97xd3_006869_reverse_mol1   |   -325.269522   |   -324.828794   |   -325.271401
Grambow2020_wb97xd3_006869_reverse_mol2   |   -325.285264   |   -324.842169   |   -325.28606
Grambow2020_wb97xd3_006870_forward_mol1   |   -325.259332   |   -324.820543   |   -325.253227
Grambow2020_wb97xd3_006875_reverse_mol2   |   -325.291837   |   -324.852276   |   -325.290993
Grambow2020_wb97xd3_006876_reverse_mol2   |   -325.392111   |   -324.952413   |   -325.393725
Grambow2020_wb97xd3_006877_forward_mol1   |   -325.296671   |   -324.858805   |   -325.29616
Grambow2020_wb97xd3_006877_reverse_mol2   |   -325.322821   |   -324.883839   |   -325.323558
Grambow2020_wb97xd3_006878_reverse_mol1   |   -345.194284   |   -344.733856   |   -345.194959
Grambow2020_wb97xd3_006879_forward_mol1   |   -345.175495   |   -344.71177   |   -345.174369
Grambow2020_wb97xd3_006879_forward_mol2   |   -345.301666   |   -344.838109   |   -345.301231
Grambow2020_wb97xd3_006880_forward_mol1   |   -345.146397   |   -344.686821   |   -345.146977
Grambow2020_wb97xd3_006882_reverse_mol2   |   -345.307924   |   -344.84523   |   -345.308009
Grambow2020_wb97xd3_006883_reverse_mol2   |   -345.261982   |   -344.797081   |   -345.261118
Grambow2020_wb97xd3_006886_forward_mol1   |   -345.122055   |   -344.664431   |   -345.119789
Grambow2020_wb97xd3_006886_reverse_mol2   |   -345.140269   |   -344.680214   |   -345.13896
Grambow2020_wb97xd3_006888_forward_mol1   |   -309.256173   |   -308.835365   |   -309.253053
Grambow2020_wb97xd3_006888_forward_mol2   |   -309.372806   |   -308.94776   |   -309.37185
Grambow2020_wb97xd3_006891_forward_mol1   |   -309.235392   |   -308.815706   |   -309.235236
Grambow2020_wb97xd3_006892_reverse_mol2   |   -309.272646   |   -308.848775   |   -309.27063
Grambow2020_wb97xd3_006893_forward_mol1   |   -309.177267   |   -308.754091   |   -309.176552
Grambow2020_wb97xd3_006894_reverse_mol1   |   -309.227045   |   -308.804071   |   -309.226336
Grambow2020_wb97xd3_006896_reverse_mol1   |   -309.264522   |   -308.84328   |   -309.261726
Grambow2020_wb97xd3_006897_forward_mol1   |   -309.232728   |   -308.80836   |   -309.231411
Grambow2020_wb97xd3_006902_forward_mol1   |   -309.261366   |   -308.838392   |   -309.261733
Grambow2020_wb97xd3_006902_reverse_mol2   |   -309.345681   |   -308.921452   |   -309.345877
Grambow2020_wb97xd3_006904_forward_mol1   |   -309.183749   |   -308.760774   |   -309.18381
Grambow2020_wb97xd3_006906_reverse_mol2   |   -309.371013   |   -308.950337   |   -309.371449
Grambow2020_wb97xd3_006907_reverse_mol1   |   -309.171319   |   -308.74768   |   -309.168194
Grambow2020_wb97xd3_006910_reverse_mol1   |   -309.219902   |   -308.797777   |   -309.218521
Grambow2020_wb97xd3_006912_reverse_mol2   |   -309.372428   |   -308.950372   |   -309.372769
Grambow2020_wb97xd3_006914_reverse_mol2   |   -320.295711   |   -319.867134   |   -320.296126
Grambow2020_wb97xd3_006915_reverse_mol1   |   -320.287284   |   -319.860035   |   -320.287625
Grambow2020_wb97xd3_006916_reverse_mol1   |   -320.297153   |   -319.871335   |   -320.295987
Grambow2020_wb97xd3_006917_reverse_mol1   |   -320.270232   |   -319.845051   |   -320.268859
Grambow2020_wb97xd3_006917_reverse_mol2   |   -320.28426   |   -319.855507   |   -320.284488
Grambow2020_wb97xd3_006918_reverse_mol1   |   -320.284618   |   -319.857603   |   -320.282499
Grambow2020_wb97xd3_006918_reverse_mol2   |   -320.418059   |   -319.989878   |   -320.417288
Grambow2020_wb97xd3_006919_forward_mol1   |   -320.303355   |   -319.873812   |   -320.30084
Grambow2020_wb97xd3_006919_forward_mol2   |   -320.42422   |   -319.993921   |   -320.424322
Grambow2020_wb97xd3_006920_forward_mol1   |   -320.309013   |   -319.879684   |   -320.306272
Grambow2020_wb97xd3_006923_reverse_mol1   |   -320.295708   |   -319.86862   |   -320.293929
Grambow2020_wb97xd3_006923_reverse_mol2   |   -320.326338   |   -319.899913   |   -320.325236
Grambow2020_wb97xd3_006924_reverse_mol2   |   -320.368639   |   -319.939637   |   -320.369193
Grambow2020_wb97xd3_006925_reverse_mol1   |   -320.289934   |   -319.861756   |   -320.289255
Grambow2020_wb97xd3_006926_reverse_mol1   |   -320.288857   |   -319.862471   |   -320.288106
Grambow2020_wb97xd3_006927_reverse_mol2   |   -320.282288   |   -319.852644   |   -320.280773
Grambow2020_wb97xd3_006929_forward_mol1   |   -320.305094   |   -319.878775   |   -320.303866
Grambow2020_wb97xd3_006929_reverse_mol2   |   -320.314779   |   -319.89007   |   -320.314155
Grambow2020_wb97xd3_006930_reverse_mol2   |   -320.339513   |   -319.914036   |   -320.338418
Grambow2020_wb97xd3_006931_reverse_mol1   |   -320.309523   |   -319.879535   |   -320.306893
Grambow2020_wb97xd3_006932_reverse_mol1   |   -320.323798   |   -319.896912   |   -320.322608
Grambow2020_wb97xd3_006933_reverse_mol1   |   -320.35957   |   -319.930118   |   -320.358614
Grambow2020_wb97xd3_006935_reverse_mol2   |   -320.218299   |   -319.79083   |   -320.218408
Grambow2020_wb97xd3_006937_forward_mol1   |   -324.072613   |   -323.639843   |   -324.071968
Grambow2020_wb97xd3_006938_forward_mol1   |   -324.04608   |   -323.615172   |   -324.044571
Grambow2020_wb97xd3_006938_reverse_mol2   |   -324.157229   |   -323.722501   |   -324.157565
Grambow2020_wb97xd3_006939_forward_mol1   |   -324.078669   |   -323.646186   |   -324.077154
Grambow2020_wb97xd3_006939_forward_mol2   |   -324.200317   |   -323.765803   |   -324.200499
Grambow2020_wb97xd3_006940_forward_mol1   |   -324.108563   |   -323.677855   |   -324.109427
Grambow2020_wb97xd3_006941_forward_mol1   |   -324.102088   |   -323.669391   |   -324.101518
Grambow2020_wb97xd3_006942_forward_mol1   |   -324.055828   |   -323.625992   |   -324.054594
Grambow2020_wb97xd3_006943_forward_mol1   |   -324.059724   |   -323.62726   |   -324.060967
Grambow2020_wb97xd3_006944_reverse_mol1   |   -323.999674   |   -323.570554   |   -323.998575
Grambow2020_wb97xd3_006944_reverse_mol2   |   -324.162029   |   -323.7279   |   -324.163375
Grambow2020_wb97xd3_006945_forward_mol1   |   -324.071635   |   -323.642671   |   -324.072231
Grambow2020_wb97xd3_006947_reverse_mol2   |   -324.154777   |   -323.717176   |   -324.155451
Grambow2020_wb97xd3_006949_reverse_mol2   |   -324.16202   |   -323.725063   |   -324.163733
Grambow2020_wb97xd3_006950_reverse_mol2   |   -324.134267   |   -323.700963   |   -324.133514
Grambow2020_wb97xd3_006953_forward_mol1   |   -304.23753   |   -303.832885   |   -304.237518
Grambow2020_wb97xd3_006954_forward_mol1   |   -304.179219   |   -303.770917   |   -304.18033
Grambow2020_wb97xd3_006954_forward_mol2   |   -304.340589   |   -303.9339   |   -304.341705
Grambow2020_wb97xd3_006955_reverse_mol2   |   -304.275213   |   -303.865931   |   -304.278507
Grambow2020_wb97xd3_006956_forward_mol1   |   -304.203423   |   -303.801295   |   -304.203218
Grambow2020_wb97xd3_006956_reverse_mol2   |   -304.279295   |   -303.876984   |   -304.279222
Grambow2020_wb97xd3_006957_forward_mol1   |   -304.214554   |   -303.81133   |   -304.213495
Grambow2020_wb97xd3_006957_reverse_mol2   |   -304.298974   |   -303.894292   |   -304.298478
Grambow2020_wb97xd3_006958_forward_mol1   |   -304.164367   |   -303.758902   |   -304.160792
Grambow2020_wb97xd3_006959_forward_mol1   |   -304.216532   |   -303.812391   |   -304.209386
Grambow2020_wb97xd3_006961_reverse_mol1   |   -304.18964   |   -303.785478   |   -304.189828
Grambow2020_wb97xd3_006961_reverse_mol2   |   -304.259455   |   -303.856091   |   -304.258088
Grambow2020_wb97xd3_006962_reverse_mol1   |   -304.179082   |   -303.776302   |   -304.176147
Grambow2020_wb97xd3_006963_reverse_mol1   |   -304.190108   |   -303.784083   |   -304.186947
Grambow2020_wb97xd3_006964_reverse_mol1   |   -304.270959   |   -303.863323   |   -304.270369
Grambow2020_wb97xd3_006965_reverse_mol2   |   -304.279077   |   -303.868908   |   -304.279579
Grambow2020_wb97xd3_006966_forward_mol1   |   -304.180636   |   -303.778111   |   -304.177991
Grambow2020_wb97xd3_006967_reverse_mol1   |   -325.295008   |   -324.85673   |   -325.29672
Grambow2020_wb97xd3_006967_reverse_mol2   |   -325.356033   |   -324.913479   |   -325.357608
Grambow2020_wb97xd3_006968_reverse_mol2   |   -325.384797   |   -324.943603   |   -325.386666
Grambow2020_wb97xd3_006969_reverse_mol1   |   -325.231918   |   -324.796336   |   -325.230526
Grambow2020_wb97xd3_006969_reverse_mol2   |   -325.271816   |   -324.837312   |   -325.269228
Grambow2020_wb97xd3_006970_forward_mol2   |   -325.448423   |   -325.01087   |   -325.448308
Grambow2020_wb97xd3_006971_forward_mol1   |   -325.304607   |   -324.866078   |   -325.300444
Grambow2020_wb97xd3_006971_reverse_mol2   |   -325.400834   |   -324.96093   |   -325.401985
Grambow2020_wb97xd3_006973_forward_mol1   |   -325.270554   |   -324.834107   |   -325.267899
Grambow2020_wb97xd3_006974_reverse_mol2   |   -325.411871   |   -324.97336   |   -325.412341
Grambow2020_wb97xd3_006975_forward_mol1   |   -325.296294   |   -324.858361   |   -325.29558
Grambow2020_wb97xd3_006976_forward_mol1   |   -325.304589   |   -324.867495   |   -325.304362
Grambow2020_wb97xd3_006978_reverse_mol1   |   -325.323619   |   -324.884972   |   -325.324736
Grambow2020_wb97xd3_006980_reverse_mol1   |   -335.111263   |   -334.681714   |   -335.109581
Grambow2020_wb97xd3_006981_forward_mol2   |   -335.239995   |   -334.808664   |   -335.238762
Grambow2020_wb97xd3_006982_reverse_mol1   |   -335.087527   |   -334.655441   |   -335.083664
Grambow2020_wb97xd3_006983_forward_mol1   |   -335.098289   |   -334.6681   |   -335.097795
Grambow2020_wb97xd3_006984_reverse_mol1   |   -335.082351   |   -334.651662   |   -335.077974
Grambow2020_wb97xd3_006985_reverse_mol1   |   -335.124988   |   -334.693604   |   -335.123476
Grambow2020_wb97xd3_006985_reverse_mol2   |   -335.145044   |   -334.712418   |   -335.145998
Grambow2020_wb97xd3_006986_reverse_mol2   |   -335.174936   |   -334.744162   |   -335.172205
Grambow2020_wb97xd3_006987_forward_mol1   |   -335.107423   |   -334.676056   |   -335.104749
Grambow2020_wb97xd3_006989_forward_mol1   |   -335.06327   |   -334.63448   |   -335.055242
Grambow2020_wb97xd3_006991_reverse_mol1   |   -335.056236   |   -334.625427   |   -335.053507
Grambow2020_wb97xd3_006992_forward_mol1   |   -335.08916   |   -334.658345   |   -335.087894
Grambow2020_wb97xd3_006993_reverse_mol1   |   -335.104667   |   -334.67725   |   -335.101106
Grambow2020_wb97xd3_006995_reverse_mol1   |   -335.077442   |   -334.645802   |   -335.076739
Grambow2020_wb97xd3_006996_forward_mol1   |   -335.097201   |   -334.668928   |   -335.094626
Grambow2020_wb97xd3_006998_forward_mol1   |   -335.118325   |   -334.68898   |   -335.117149
Grambow2020_wb97xd3_006999_reverse_mol2   |   -341.402838   |   -340.945633   |   -341.403409
Grambow2020_wb97xd3_007000_reverse_mol2   |   -341.386486   |   -340.930104   |   -341.387452
Grambow2020_wb97xd3_007001_forward_mol2   |   -341.491885   |   -341.038664   |   -341.492276
Grambow2020_wb97xd3_007003_forward_mol1   |   -341.338229   |   -340.884136   |   -341.336548
Grambow2020_wb97xd3_007003_reverse_mol2   |   -341.470186   |   -341.014016   |   -341.469316
Grambow2020_wb97xd3_007004_forward_mol1   |   -341.36822   |   -340.914817   |   -341.368096
Grambow2020_wb97xd3_007004_reverse_mol2   |   -341.436898   |   -340.979733   |   -341.437735
Grambow2020_wb97xd3_007005_forward_mol1   |   -341.320948   |   -340.868269   |   -341.318721
Grambow2020_wb97xd3_007005_reverse_mol2   |   -341.440902   |   -340.987104   |   -341.441511
Grambow2020_wb97xd3_007006_reverse_mol1   |   -341.370685   |   -340.917955   |   -341.371527
Grambow2020_wb97xd3_007007_reverse_mol2   |   -324.175621   |   -323.742834   |   -324.174147
Grambow2020_wb97xd3_007008_forward_mol1   |   -324.052031   |   -323.620838   |   -324.04917
Grambow2020_wb97xd3_007008_forward_mol2   |   -324.256449   |   -323.8245   |   -324.256172
Grambow2020_wb97xd3_007008_reverse_mol2   |   -324.200933   |   -323.763791   |   -324.199938
Grambow2020_wb97xd3_007009_forward_mol1   |   -324.174835   |   -323.742039   |   -324.172494
Grambow2020_wb97xd3_007010_reverse_mol2   |   -324.200436   |   -323.775031   |   -324.199398
Grambow2020_wb97xd3_007011_forward_mol1   |   -324.153188   |   -323.721052   |   -324.150421
Grambow2020_wb97xd3_007011_reverse_mol2   |   -324.200778   |   -323.769864   |   -324.200998
Grambow2020_wb97xd3_007012_forward_mol1   |   -324.164738   |   -323.733422   |   -324.163565
Grambow2020_wb97xd3_007012_reverse_mol2   |   -324.203233   |   -323.775544   |   -324.203615
Grambow2020_wb97xd3_007013_reverse_mol2   |   -324.225967   |   -323.793713   |   -324.225882
Grambow2020_wb97xd3_007014_forward_mol1   |   -324.156497   |   -323.723974   |   -324.154548
Grambow2020_wb97xd3_007015_forward_mol1   |   -324.12539   |   -323.696835   |   -324.123937
Grambow2020_wb97xd3_007016_forward_mol1   |   -324.052013   |   -323.621738   |   -324.049824
Grambow2020_wb97xd3_007018_reverse_mol2   |   -324.198606   |   -323.766464   |   -324.20008
Grambow2020_wb97xd3_007020_reverse_mol2   |   -324.193498   |   -323.766257   |   -324.192184
Grambow2020_wb97xd3_007021_forward_mol1   |   -324.062238   |   -323.631003   |   -324.061498
Grambow2020_wb97xd3_007021_reverse_mol2   |   -324.189793   |   -323.755174   |   -324.190206
Grambow2020_wb97xd3_007024_reverse_mol2   |   -324.175753   |   -323.746338   |   -324.174917
Grambow2020_wb97xd3_007025_reverse_mol2   |   -324.227909   |   -323.796048   |   -324.227673
Grambow2020_wb97xd3_007026_forward_mol1   |   -324.127714   |   -323.698353   |   -324.124588
Grambow2020_wb97xd3_007027_reverse_mol1   |   -309.169786   |   -308.750908   |   -309.167613
Grambow2020_wb97xd3_007029_forward_mol1   |   -309.17123   |   -308.749819   |   -309.1682
Grambow2020_wb97xd3_007029_forward_mol2   |   -309.343098   |   -308.920143   |   -309.342342
Grambow2020_wb97xd3_007030_reverse_mol1   |   -309.202383   |   -308.78193   |   -309.198769
Grambow2020_wb97xd3_007032_forward_mol1   |   -309.216262   |   -308.796658   |   -309.212734
Grambow2020_wb97xd3_007033_forward_mol1   |   -309.175022   |   -308.755499   |   -309.172205
Grambow2020_wb97xd3_007034_forward_mol1   |   -309.190579   |   -308.76997   |   -309.190323
Grambow2020_wb97xd3_007036_forward_mol1   |   -309.203175   |   -308.7794   |   -309.199592
Grambow2020_wb97xd3_007037_reverse_mol2   |   -309.239592   |   -308.812367   |   -309.237088
Grambow2020_wb97xd3_007040_reverse_mol2   |   -309.269027   |   -308.848977   |   -309.268561
Grambow2020_wb97xd3_007041_reverse_mol2   |   -309.2296   |   -308.812324   |   -309.227753
Grambow2020_wb97xd3_007043_reverse_mol1   |   -309.198936   |   -308.779004   |   -309.193295
Grambow2020_wb97xd3_007043_reverse_mol2   |   -309.20838   |   -308.789022   |   -309.205012
Grambow2020_wb97xd3_007045_forward_mol1   |   -309.227525   |   -308.804381   |   -309.225275
Grambow2020_wb97xd3_007046_forward_mol2   |   -346.49027   |   -346.019259   |   -346.48967
Grambow2020_wb97xd3_007048_reverse_mol2   |   -346.48616   |   -346.013209   |   -346.484336
Grambow2020_wb97xd3_007049_reverse_mol2   |   -346.502474   |   -346.032529   |   -346.502766
Grambow2020_wb97xd3_007050_reverse_mol2   |   -346.386489   |   -345.916014   |   -346.384251
Grambow2020_wb97xd3_007052_reverse_mol2   |   -346.460756   |   -345.989346   |   -346.460375
Grambow2020_wb97xd3_007054_forward_mol1   |   -346.344871   |   -345.874418   |   -346.342784
Grambow2020_wb97xd3_007055_reverse_mol2   |   -346.400055   |   -345.924523   |   -346.399816
Grambow2020_wb97xd3_007056_reverse_mol2   |   -346.414877   |   -345.93956   |   -346.413696
Grambow2020_wb97xd3_007057_forward_mol1   |   -346.34255   |   -345.870743   |   -346.340088
Grambow2020_wb97xd3_007057_reverse_mol2   |   -346.463683   |   -345.992439   |   -346.463057
Grambow2020_wb97xd3_007058_reverse_mol2   |   -346.525651   |   -346.055969   |   -346.525403
Grambow2020_wb97xd3_007061_reverse_mol2   |   -346.363151   |   -345.894346   |   -346.361617
Grambow2020_wb97xd3_007062_forward_mol2   |   -360.14638   |   -359.674148   |   -360.143796
Grambow2020_wb97xd3_007064_reverse_mol1   |   -359.973795   |   -359.502639   |   -359.969351
Grambow2020_wb97xd3_007066_reverse_mol1   |   -360.013497   |   -359.545433   |   -360.008647
Grambow2020_wb97xd3_007069_forward_mol1   |   -359.948344   |   -359.479493   |   -359.945815
Grambow2020_wb97xd3_007071_reverse_mol2   |   -360.132552   |   -359.659943   |   -360.131825
Grambow2020_wb97xd3_007072_reverse_mol2   |   -360.12682   |   -359.654524   |   -360.124373
Grambow2020_wb97xd3_007073_reverse_mol1   |   -359.926459   |   -359.456175   |   -359.92188
Grambow2020_wb97xd3_007073_reverse_mol2   |   -359.985641   |   -359.514332   |   -359.981436
Grambow2020_wb97xd3_007074_forward_mol1   |   -359.980166   |   -359.510995   |   -359.976434
Grambow2020_wb97xd3_007078_reverse_mol2   |   -360.007272   |   -359.539046   |   -360.002406
Grambow2020_wb97xd3_007082_forward_mol1   |   -360.035138   |   -359.566587   |   -360.031813
Grambow2020_wb97xd3_007082_reverse_mol2   |   -360.039662   |   -359.573266   |   -360.03762
Grambow2020_wb97xd3_007083_forward_mol1   |   -360.024082   |   -359.556028   |   -360.023931
Grambow2020_wb97xd3_007084_reverse_mol2   |   -359.967666   |   -359.496079   |   -359.962523
Grambow2020_wb97xd3_007086_forward_mol1   |   -346.406467   |   -345.936428   |   -346.404477
Grambow2020_wb97xd3_007087_forward_mol1   |   -346.386904   |   -345.91763   |   -346.385635
Grambow2020_wb97xd3_007087_forward_mol2   |   -346.519771   |   -346.050804   |   -346.519461
Grambow2020_wb97xd3_007088_reverse_mol1   |   -346.371141   |   -345.901482   |   -346.370291
Grambow2020_wb97xd3_007088_reverse_mol2   |   -346.459259   |   -345.983406   |   -346.456592
Grambow2020_wb97xd3_007089_forward_mol1   |   -346.378917   |   -345.910383   |   -346.377413
Grambow2020_wb97xd3_007089_reverse_mol2   |   -346.409471   |   -345.940927   |   -346.406934
Grambow2020_wb97xd3_007090_reverse_mol1   |   -346.422919   |   -345.952401   |   -346.422145
Grambow2020_wb97xd3_007093_reverse_mol2   |   -346.372213   |   -345.903269   |   -346.370187
Grambow2020_wb97xd3_007095_forward_mol1   |   -346.388395   |   -345.918364   |   -346.385158
Grambow2020_wb97xd3_007095_reverse_mol2   |   -346.526794   |   -346.057298   |   -346.526479
Grambow2020_wb97xd3_007097_forward_mol1   |   -346.453943   |   -345.984689   |   -346.452259
Grambow2020_wb97xd3_007098_forward_mol1   |   -346.366335   |   -345.896925   |   -346.365369
Grambow2020_wb97xd3_007100_forward_mol1   |   -346.371005   |   -345.900136   |   -346.370542
Grambow2020_wb97xd3_007101_forward_mol2   |   -346.51579   |   -346.043142   |   -346.515549
Grambow2020_wb97xd3_007101_reverse_mol2   |   -346.381303   |   -345.907672   |   -346.378708
Grambow2020_wb97xd3_007102_forward_mol1   |   -346.379982   |   -345.907621   |   -346.380239
Grambow2020_wb97xd3_007102_reverse_mol2   |   -346.450329   |   -345.97887   |   -346.449352
Grambow2020_wb97xd3_007103_reverse_mol2   |   -346.522658   |   -346.049605   |   -346.522593
Grambow2020_wb97xd3_007104_forward_mol1   |   -346.31106   |   -345.841558   |   -346.310612
Grambow2020_wb97xd3_007105_forward_mol1   |   -346.383263   |   -345.91327   |   -346.382313
Grambow2020_wb97xd3_007110_reverse_mol1   |   -346.323643   |   -345.850963   |   -346.323136
Grambow2020_wb97xd3_007110_reverse_mol2   |   -346.477012   |   -346.000314   |   -346.475546
Grambow2020_wb97xd3_007111_reverse_mol1   |   -346.342046   |   -345.868409   |   -346.341874
Grambow2020_wb97xd3_007111_reverse_mol2   |   -346.479086   |   -346.004587   |   -346.479128
Grambow2020_wb97xd3_007112_reverse_mol1   |   -346.382059   |   -345.912413   |   -346.380538
Grambow2020_wb97xd3_007113_reverse_mol1   |   -346.380871   |   -345.910562   |   -346.38015
Grambow2020_wb97xd3_007114_forward_mol1   |   -346.400561   |   -345.93229   |   -346.40046
Grambow2020_wb97xd3_007114_reverse_mol2   |   -346.500246   |   -346.030484   |   -346.500205
Grambow2020_wb97xd3_007115_forward_mol1   |   -346.337247   |   -345.865213   |   -346.334667
Grambow2020_wb97xd3_007116_forward_mol1   |   -324.092525   |   -323.664013   |   -324.089614
Grambow2020_wb97xd3_007116_forward_mol2   |   -324.218075   |   -323.785201   |   -324.217214
Grambow2020_wb97xd3_007118_forward_mol1   |   -324.027782   |   -323.597271   |   -324.025237
Grambow2020_wb97xd3_007118_reverse_mol2   |   -324.071339   |   -323.640518   |   -324.07151
Grambow2020_wb97xd3_007119_reverse_mol2   |   -324.21839   |   -323.786443   |   -324.21831
Grambow2020_wb97xd3_007124_forward_mol1   |   -324.048661   |   -323.617431   |   -324.047077
Grambow2020_wb97xd3_007125_reverse_mol2   |   -324.110606   |   -323.683246   |   -324.108956
Grambow2020_wb97xd3_007127_reverse_mol2   |   -324.145867   |   -323.714156   |   -324.145883
Grambow2020_wb97xd3_007129_reverse_mol2   |   -324.105109   |   -323.677611   |   -324.102855
Grambow2020_wb97xd3_007130_forward_mol1   |   -324.082139   |   -323.653385   |   -324.083225
Grambow2020_wb97xd3_007131_forward_mol1   |   -324.048798   |   -323.620513   |   -324.042819
Grambow2020_wb97xd3_007131_reverse_mol2   |   -324.190696   |   -323.759027   |   -324.18924
Grambow2020_wb97xd3_007135_forward_mol1   |   -324.099352   |   -323.66565   |   -324.096309
Grambow2020_wb97xd3_007139_forward_mol1   |   -324.022539   |   -323.593058   |   -324.021121
Grambow2020_wb97xd3_007140_forward_mol1   |   -324.064587   |   -323.634654   |   -324.062469
Grambow2020_wb97xd3_007141_forward_mol1   |   -324.017427   |   -323.58713   |   -324.017002
Grambow2020_wb97xd3_007142_forward_mol2   |   -345.286022   |   -344.824677   |   -345.286375
Grambow2020_wb97xd3_007142_reverse_mol1   |   -345.170865   |   -344.713703   |   -345.169044
Grambow2020_wb97xd3_007143_reverse_mol2   |   -345.267114   |   -344.802167   |   -345.266937
Grambow2020_wb97xd3_007147_reverse_mol2   |   -345.231535   |   -344.767347   |   -345.232349
Grambow2020_wb97xd3_007148_forward_mol1   |   -345.196926   |   -344.733702   |   -345.19583
Grambow2020_wb97xd3_007148_reverse_mol2   |   -345.276508   |   -344.811864   |   -345.275883
Grambow2020_wb97xd3_007149_reverse_mol1   |   -345.168862   |   -344.704522   |   -345.167499
Grambow2020_wb97xd3_007150_reverse_mol2   |   -345.262742   |   -344.799701   |   -345.262894
Grambow2020_wb97xd3_007151_reverse_mol2   |   -345.261273   |   -344.7959   |   -345.260843
Grambow2020_wb97xd3_007153_reverse_mol1   |   -345.142136   |   -344.683198   |   -345.140611
Grambow2020_wb97xd3_007154_forward_mol1   |   -345.167801   |   -344.704805   |   -345.165925
Grambow2020_wb97xd3_007155_forward_mol1   |   -345.20071   |   -344.73718   |   -345.199287
Grambow2020_wb97xd3_007157_reverse_mol2   |   -345.298663   |   -344.839931   |   -345.297227
Grambow2020_wb97xd3_007158_forward_mol1   |   -345.173494   |   -344.71438   |   -345.172218
Grambow2020_wb97xd3_007161_reverse_mol1   |   -304.180405   |   -303.776252   |   -304.175934
Grambow2020_wb97xd3_007162_forward_mol2   |   -304.322314   |   -303.91436   |   -304.323417
Grambow2020_wb97xd3_007162_reverse_mol2   |   -304.225407   |   -303.819267   |   -304.224824
Grambow2020_wb97xd3_007166_reverse_mol2   |   -304.347454   |   -303.942872   |   -304.347639
Grambow2020_wb97xd3_007167_forward_mol1   |   -304.207346   |   -303.801946   |   -304.20498
Grambow2020_wb97xd3_007167_reverse_mol2   |   -304.282066   |   -303.875596   |   -304.281587
Grambow2020_wb97xd3_007170_reverse_mol2   |   -304.218554   |   -303.805854   |   -304.218886
Grambow2020_wb97xd3_007171_forward_mol1   |   -304.248918   |   -303.841805   |   -304.249301
Grambow2020_wb97xd3_007172_reverse_mol1   |   -304.162717   |   -303.753912   |   -304.163081
Grambow2020_wb97xd3_007172_reverse_mol2   |   -304.294394   |   -303.886123   |   -304.294017
Grambow2020_wb97xd3_007173_forward_mol1   |   -304.195956   |   -303.787065   |   -304.197933
Grambow2020_wb97xd3_007173_reverse_mol2   |   -304.216769   |   -303.804274   |   -304.216774
Grambow2020_wb97xd3_007174_reverse_mol2   |   -304.264178   |   -303.856431   |   -304.263221
Grambow2020_wb97xd3_007175_forward_mol1   |   -304.17185   |   -303.763582   |   -304.172881
Grambow2020_wb97xd3_007177_reverse_mol2   |   -304.285986   |   -303.878969   |   -304.286379
Grambow2020_wb97xd3_007179_reverse_mol2   |   -288.248471   |   -287.858057   |   -288.247789
Grambow2020_wb97xd3_007180_forward_mol1   |   -288.219129   |   -287.827194   |   -288.217798
Grambow2020_wb97xd3_007180_forward_mol2   |   -288.341083   |   -287.945473   |   -288.340914
Grambow2020_wb97xd3_007180_reverse_mol2   |   -288.256781   |   -287.863855   |   -288.256854
Grambow2020_wb97xd3_007181_reverse_mol2   |   -288.204521   |   -287.814471   |   -288.205872
Grambow2020_wb97xd3_007182_forward_mol1   |   -288.166117   |   -287.775288   |   -288.163552
