Name   |   Ref (HF/aDZ + (C/CBS - C/aDZ)) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_C (A.U.)
Grambow2020_wb97xd3_008164_forward_mol1   |   -306.79428900   |   -306.47075300   |   -306.78943400
Grambow2020_wb97xd3_008165_forward_mol1   |   -306.83085600   |   -306.50862900   |   -306.82893900
Grambow2020_wb97xd3_008165_reverse_mol2   |   -306.95672600   |   -306.63565300   |   -306.95658600
Grambow2020_wb97xd3_008166_forward_mol1   |   -306.87196000   |   -306.54932700   |   -306.86819400
Grambow2020_wb97xd3_008166_reverse_mol2   |   -306.89667000   |   -306.57558400   |   -306.89347200
Grambow2020_wb97xd3_008167_reverse_mol1   |   -306.82445400   |   -306.50022800   |   -306.82125900
Grambow2020_wb97xd3_008167_reverse_mol2   |   -306.99264000   |   -306.67238900   |   -306.99125000
Grambow2020_wb97xd3_008170_forward_mol2   |   -306.98774000   |   -306.66435400   |   -306.98570200
Grambow2020_wb97xd3_008170_reverse_mol2   |   -306.90584000   |   -306.58671300   |   -306.90453300
Grambow2020_wb97xd3_008171_forward_mol1   |   -306.82048200   |   -306.50022000   |   -306.81742600
Grambow2020_wb97xd3_008171_reverse_mol2   |   -306.98719900   |   -306.66685700   |   -306.98623400
Grambow2020_wb97xd3_008172_reverse_mol1   |   -306.86516400   |   -306.54278000   |   -306.86320500
Grambow2020_wb97xd3_008173_forward_mol1   |   -306.74109500   |   -306.42312400   |   -306.73859100
Grambow2020_wb97xd3_008174_forward_mol1   |   -306.80257800   |   -306.48421600   |   -306.80153600
Grambow2020_wb97xd3_008175_forward_mol1   |   -306.79339200   |   -306.47203800   |   -306.79156100
Grambow2020_wb97xd3_008176_forward_mol1   |   -306.87387600   |   -306.55233300   |   -306.87097700
Grambow2020_wb97xd3_008178_reverse_mol1   |   -306.86380300   |   -306.54351100   |   -306.86002600
Grambow2020_wb97xd3_008179_reverse_mol1   |   -306.84552400   |   -306.52308200   |   -306.84229100
Grambow2020_wb97xd3_008180_forward_mol1   |   -306.87909500   |   -306.55682000   |   -306.87458400
Grambow2020_wb97xd3_008181_forward_mol1   |   -306.82343500   |   -306.50299800   |   -306.81963600
Grambow2020_wb97xd3_008182_forward_mol1   |   -321.69162800   |   -321.36871700   |   -321.69033100
Grambow2020_wb97xd3_008182_forward_mol2   |   -321.84375600   |   -321.52094400   |   -321.84461600
Grambow2020_wb97xd3_008182_reverse_mol2   |   -321.76001100   |   -321.43990100   |   -321.75856400
Grambow2020_wb97xd3_008183_reverse_mol2   |   -321.81589800   |   -321.49494500   |   -321.81441800
Grambow2020_wb97xd3_008184_forward_mol1   |   -321.72908400   |   -321.40565300   |   -321.72950600
Grambow2020_wb97xd3_008184_reverse_mol2   |   -321.83366400   |   -321.51152500   |   -321.83483600
Grambow2020_wb97xd3_008185_forward_mol1   |   -321.67136400   |   -321.34981100   |   -321.67187800
Grambow2020_wb97xd3_008185_reverse_mol2   |   -321.80464300   |   -321.48192700   |   -321.80386400
Grambow2020_wb97xd3_008188_reverse_mol2   |   -321.85687200   |   -321.53404800   |   -321.85671700
Grambow2020_wb97xd3_008190_forward_mol1   |   -321.67006100   |   -321.34511200   |   -321.66763600
Grambow2020_wb97xd3_008190_reverse_mol2   |   -321.80660500   |   -321.48192400   |   -321.80856100
Grambow2020_wb97xd3_008191_reverse_mol2   |   -321.71463900   |   -321.39136000   |   -321.71519100
Grambow2020_wb97xd3_008192_reverse_mol1   |   -321.74161300   |   -321.42039200   |   -321.74087600
Grambow2020_wb97xd3_008192_reverse_mol2   |   -321.77918000   |   -321.46033000   |   -321.77933200
Grambow2020_wb97xd3_008193_reverse_mol2   |   -321.81410200   |   -321.49292500   |   -321.81318500
Grambow2020_wb97xd3_008194_reverse_mol1   |   -321.66886600   |   -321.34695000   |   -321.66573800
Grambow2020_wb97xd3_008194_reverse_mol2   |   -321.72361000   |   -321.40215800   |   -321.72043300
Grambow2020_wb97xd3_008197_forward_mol1   |   -321.70022400   |   -321.37923800   |   -321.69901700
Grambow2020_wb97xd3_008198_forward_mol2   |   -344.04760900   |   -343.69209100   |   -344.04788300
Grambow2020_wb97xd3_008199_reverse_mol2   |   -344.05238600   |   -343.69721100   |   -344.05174400
Grambow2020_wb97xd3_008200_reverse_mol2   |   -344.04518000   |   -343.68987100   |   -344.04442400
Grambow2020_wb97xd3_008203_reverse_mol2   |   -344.00496400   |   -343.65246600   |   -344.00597900
Grambow2020_wb97xd3_008206_forward_mol2   |   -307.02707100   |   -306.70543800   |   -307.02637400
Grambow2020_wb97xd3_008207_reverse_mol1   |   -306.91370800   |   -306.59203100   |   -306.91261800
Grambow2020_wb97xd3_008207_reverse_mol2   |   -307.04216600   |   -306.72081000   |   -307.04188100
Grambow2020_wb97xd3_008208_reverse_mol2   |   -306.87023900   |   -306.55129900   |   -306.86813100
Grambow2020_wb97xd3_008210_reverse_mol2   |   -306.91347600   |   -306.59673600   |   -306.91251500
Grambow2020_wb97xd3_008211_reverse_mol1   |   -306.83603300   |   -306.51373200   |   -306.83444000
Grambow2020_wb97xd3_008212_forward_mol1   |   -306.88346100   |   -306.56320000   |   -306.88099600
Grambow2020_wb97xd3_008213_reverse_mol2   |   -307.03125600   |   -306.71471400   |   -307.03187800
Grambow2020_wb97xd3_008214_forward_mol1   |   -306.91011300   |   -306.58910400   |   -306.90766100
Grambow2020_wb97xd3_008217_reverse_mol1   |   -306.89324400   |   -306.57425500   |   -306.89025400
Grambow2020_wb97xd3_008220_reverse_mol2   |   -306.91526800   |   -306.59553900   |   -306.91428900
Grambow2020_wb97xd3_008221_reverse_mol2   |   -306.92206000   |   -306.60190800   |   -306.92075700
Grambow2020_wb97xd3_008224_forward_mol1   |   -306.84175700   |   -306.52169500   |   -306.84100400
Grambow2020_wb97xd3_008226_forward_mol1   |   -352.61516900   |   -352.28109900   |   -352.61697800
Grambow2020_wb97xd3_008227_reverse_mol1   |   -352.59316300   |   -352.25772100   |   -352.59339900
Grambow2020_wb97xd3_008228_forward_mol1   |   -352.58944900   |   -352.25504800   |   -352.58658800
Grambow2020_wb97xd3_008228_forward_mol2   |   -352.69505500   |   -352.36026100   |   -352.69393100
Grambow2020_wb97xd3_008229_forward_mol1   |   -325.33429900   |   -324.98898700   |   -325.33177200
Grambow2020_wb97xd3_008230_forward_mol1   |   -325.27090900   |   -324.92542500   |   -325.26797900
Grambow2020_wb97xd3_008230_forward_mol2   |   -325.46910300   |   -325.12294100   |   -325.46886400
Grambow2020_wb97xd3_008230_reverse_mol2   |   -325.38859400   |   -325.04281600   |   -325.38933200
Grambow2020_wb97xd3_008231_reverse_mol1   |   -325.27701500   |   -324.93315800   |   -325.27915700
Grambow2020_wb97xd3_008231_reverse_mol2   |   -325.37582600   |   -325.03419500   |   -325.37514900
Grambow2020_wb97xd3_008233_reverse_mol2   |   -325.44193400   |   -325.09366800   |   -325.44186800
Grambow2020_wb97xd3_008235_reverse_mol1   |   -325.31020200   |   -324.96482200   |   -325.30769600
Grambow2020_wb97xd3_008237_forward_mol1   |   -325.30783100   |   -324.96387800   |   -325.30798400
Grambow2020_wb97xd3_008238_reverse_mol1   |   -325.23500900   |   -324.89047700   |   -325.22965300
Grambow2020_wb97xd3_008239_reverse_mol2   |   -325.44301400   |   -325.09977800   |   -325.44346600
Grambow2020_wb97xd3_008245_forward_mol2   |   -323.03011700   |   -322.69669100   |   -323.03226700
Grambow2020_wb97xd3_008248_reverse_mol2   |   -322.97529300   |   -322.63913100   |   -322.97724000
Grambow2020_wb97xd3_008254_forward_mol1   |   -322.76745300   |   -322.43452600   |   -322.76676700
Grambow2020_wb97xd3_008256_reverse_mol2   |   -323.05329900   |   -322.72280000   |   -323.05329200
Grambow2020_wb97xd3_008261_reverse_mol2   |   -323.01905000   |   -322.68869900   |   -323.01792300
Grambow2020_wb97xd3_008262_reverse_mol1   |   -322.85472800   |   -322.52157700   |   -322.85648100
Grambow2020_wb97xd3_008262_reverse_mol2   |   -323.07928900   |   -322.74694900   |   -323.07947100
Grambow2020_wb97xd3_008263_forward_mol1   |   -322.86251500   |   -322.53018500   |   -322.86201500
Grambow2020_wb97xd3_008265_forward_mol1   |   -360.05811800   |   -359.68934700   |   -360.05541700
Grambow2020_wb97xd3_008265_reverse_mol2   |   -360.14377500   |   -359.77576400   |   -360.14366000
Grambow2020_wb97xd3_008267_forward_mol1   |   -360.04011600   |   -359.67452900   |   -360.03817900
Grambow2020_wb97xd3_008267_forward_mol2   |   -360.16863300   |   -359.80174400   |   -360.16803400
Grambow2020_wb97xd3_008269_reverse_mol1   |   -359.96809400   |   -359.60782900   |   -359.96765300
Grambow2020_wb97xd3_008270_forward_mol1   |   -360.00372900   |   -359.63710200   |   -360.00447600
Grambow2020_wb97xd3_008270_reverse_mol2   |   -360.13794100   |   -359.77308400   |   -360.13894300
Grambow2020_wb97xd3_008271_reverse_mol2   |   -360.13421700   |   -359.76706500   |   -360.13413000
Grambow2020_wb97xd3_008272_reverse_mol2   |   -360.11486000   |   -359.75150100   |   -360.11435600
Grambow2020_wb97xd3_008274_forward_mol1   |   -359.98763500   |   -359.62184900   |   -359.98739300
Grambow2020_wb97xd3_008277_reverse_mol1   |   -360.00500700   |   -359.63793400   |   -360.00501100
Grambow2020_wb97xd3_008278_reverse_mol2   |   -360.14178600   |   -359.77764400   |   -360.14293900
Grambow2020_wb97xd3_008279_reverse_mol2   |   -360.14748700   |   -359.78275200   |   -360.14837800
Grambow2020_wb97xd3_008282_reverse_mol2   |   -360.13010300   |   -359.76412700   |   -360.12918000
Grambow2020_wb97xd3_008283_forward_mol1   |   -359.98147500   |   -359.61404800   |   -359.98028600
Grambow2020_wb97xd3_008286_forward_mol1   |   -359.91315500   |   -359.54858900   |   -359.90982800
Grambow2020_wb97xd3_008287_forward_mol1   |   -309.16040600   |   -308.82607700   |   -309.15790800
Grambow2020_wb97xd3_008287_forward_mol2   |   -309.39258300   |   -309.05764400   |   -309.39184800
Grambow2020_wb97xd3_008287_reverse_mol2   |   -309.33108700   |   -308.99701300   |   -309.33129500
Grambow2020_wb97xd3_008288_reverse_mol1   |   -309.25973300   |   -308.92688600   |   -309.25869800
Grambow2020_wb97xd3_008289_forward_mol1   |   -309.27687700   |   -308.94280900   |   -309.27434800
Grambow2020_wb97xd3_008289_reverse_mol2   |   -309.30682700   |   -308.97432200   |   -309.30418300
Grambow2020_wb97xd3_008291_forward_mol1   |   -309.16636700   |   -308.83216900   |   -309.16589200
Grambow2020_wb97xd3_008291_reverse_mol2   |   -309.26433900   |   -308.92992900   |   -309.26448900
Grambow2020_wb97xd3_008293_forward_mol1   |   -309.15920400   |   -308.82360100   |   -309.15782900
Grambow2020_wb97xd3_008297_forward_mol1   |   -309.18412900   |   -308.84852700   |   -309.18390700
Grambow2020_wb97xd3_008299_forward_mol1   |   -309.13326300   |   -308.80063300   |   -309.13064400
Grambow2020_wb97xd3_008300_forward_mol1   |   -309.27893200   |   -308.94542600   |   -309.27649600
Grambow2020_wb97xd3_008300_reverse_mol2   |   -309.31045500   |   -308.97715900   |   -309.30838800
Grambow2020_wb97xd3_008303_forward_mol1   |   -338.95663300   |   -338.61100500   |   -338.95534200
Grambow2020_wb97xd3_008303_reverse_mol2   |   -339.07777700   |   -338.73191200   |   -339.07842100
Grambow2020_wb97xd3_008304_forward_mol1   |   -338.92028000   |   -338.57761500   |   -338.92193900
Grambow2020_wb97xd3_008305_forward_mol1   |   -339.00667100   |   -338.66005200   |   -339.00757400
Grambow2020_wb97xd3_008307_reverse_mol2   |   -338.95325000   |   -338.60724100   |   -338.95254000
Grambow2020_wb97xd3_008308_reverse_mol2   |   -338.89880400   |   -338.55855400   |   -338.89625200
Grambow2020_wb97xd3_008309_forward_mol1   |   -338.88814800   |   -338.54408200   |   -338.88616900
Grambow2020_wb97xd3_008311_reverse_mol1   |   -338.95563400   |   -338.60996500   |   -338.95502300
Grambow2020_wb97xd3_008311_reverse_mol2   |   -338.96392200   |   -338.61927900   |   -338.96286100
Grambow2020_wb97xd3_008313_reverse_mol2   |   -339.01609800   |   -338.67272000   |   -339.01450000
Grambow2020_wb97xd3_008314_forward_mol1   |   -339.01002100   |   -338.66381000   |   -339.01088200
Grambow2020_wb97xd3_008314_reverse_mol2   |   -339.08662600   |   -338.74180800   |   -339.08719800
Grambow2020_wb97xd3_008315_forward_mol1   |   -338.97418900   |   -338.63271900   |   -338.97331100
Grambow2020_wb97xd3_008316_forward_mol1   |   -358.80362500   |   -358.44256700   |   -358.80300600
Grambow2020_wb97xd3_008316_forward_mol2   |   -358.94967600   |   -358.58850600   |   -358.94964000
Grambow2020_wb97xd3_008321_reverse_mol2   |   -324.30181500   |   -323.96190700   |   -324.30187200
Grambow2020_wb97xd3_008322_forward_mol1   |   -324.12311500   |   -323.78336600   |   -324.12049900
Grambow2020_wb97xd3_008322_reverse_mol2   |   -324.25185000   |   -323.91291500   |   -324.25188500
Grambow2020_wb97xd3_008323_reverse_mol1   |   -324.06905700   |   -323.72852200   |   -324.06821400
Grambow2020_wb97xd3_008324_reverse_mol1   |   -324.05618100   |   -323.71483000   |   -324.05219600
Grambow2020_wb97xd3_008324_reverse_mol2   |   -324.27232700   |   -323.93263900   |   -324.27173700
Grambow2020_wb97xd3_008325_reverse_mol1   |   -324.12602800   |   -323.78797000   |   -324.12272300
Grambow2020_wb97xd3_008326_reverse_mol2   |   -324.14904600   |   -323.81385700   |   -324.14869400
Grambow2020_wb97xd3_008328_reverse_mol2   |   -324.26315700   |   -323.92547000   |   -324.26237500
Grambow2020_wb97xd3_008335_reverse_mol2   |   -324.27359000   |   -323.93488100   |   -324.27332500
Grambow2020_wb97xd3_008336_reverse_mol1   |   -324.01366700   |   -323.67428100   |   -324.01242900
Grambow2020_wb97xd3_008338_forward_mol1   |   -324.10195400   |   -323.76365100   |   -324.09970500
Grambow2020_wb97xd3_008340_reverse_mol2   |   -324.25844900   |   -323.91711300   |   -324.25817600
Grambow2020_wb97xd3_008341_forward_mol2   |   -305.77568500   |   -305.46210800   |   -305.77631600
Grambow2020_wb97xd3_008341_reverse_mol2   |   -305.74088200   |   -305.42386900   |   -305.73817900
Grambow2020_wb97xd3_008342_reverse_mol1   |   -305.66836300   |   -305.35645300   |   -305.66836900
Grambow2020_wb97xd3_008342_reverse_mol2   |   -305.75338100   |   -305.44352200   |   -305.75272100
Grambow2020_wb97xd3_008344_reverse_mol2   |   -305.74539300   |   -305.43014200   |   -305.74432400
Grambow2020_wb97xd3_008345_reverse_mol1   |   -305.63248000   |   -305.32118400   |   -305.63144000
Grambow2020_wb97xd3_008346_reverse_mol1   |   -305.63254500   |   -305.31823200   |   -305.63282700
Grambow2020_wb97xd3_008350_reverse_mol1   |   -305.67002600   |   -305.35799400   |   -305.66906600
Grambow2020_wb97xd3_008350_reverse_mol2   |   -305.71567600   |   -305.40633800   |   -305.71566100
Grambow2020_wb97xd3_008351_forward_mol1   |   -305.67596300   |   -305.36254900   |   -305.67416800
Grambow2020_wb97xd3_008351_reverse_mol2   |   -305.77828700   |   -305.46534600   |   -305.77671700
Grambow2020_wb97xd3_008352_forward_mol1   |   -305.62221100   |   -305.30981400   |   -305.62103800
Grambow2020_wb97xd3_008354_forward_mol2   |   -305.81600700   |   -305.50254700   |   -305.81696600
Grambow2020_wb97xd3_008355_reverse_mol1   |   -305.61093700   |   -305.30069200   |   -305.61017800
Grambow2020_wb97xd3_008356_forward_mol1   |   -305.65800000   |   -305.34567400   |   -305.65623200
Grambow2020_wb97xd3_008358_forward_mol1   |   -305.64012300   |   -305.32912900   |   -305.63810300
Grambow2020_wb97xd3_008358_reverse_mol2   |   -305.64811900   |   -305.33751700   |   -305.64614100
Grambow2020_wb97xd3_008359_forward_mol1   |   -305.63452600   |   -305.31992800   |   -305.63327400
Grambow2020_wb97xd3_008359_reverse_mol2   |   -305.82006100   |   -305.50706500   |   -305.81990300
Grambow2020_wb97xd3_008363_reverse_mol2   |   -360.08417100   |   -359.72067000   |   -360.08427500
Grambow2020_wb97xd3_008364_forward_mol1   |   -359.96946300   |   -359.60319600   |   -359.96998500
Grambow2020_wb97xd3_008364_reverse_mol2   |   -359.99710100   |   -359.63495400   |   -359.99693300
Grambow2020_wb97xd3_008365_reverse_mol2   |   -359.97161900   |   -359.60844500   |   -359.97313000
Grambow2020_wb97xd3_008366_forward_mol2   |   -360.08657100   |   -359.71971300   |   -360.08683700
Grambow2020_wb97xd3_008368_forward_mol1   |   -359.97289600   |   -359.60225600   |   -359.97094000
Grambow2020_wb97xd3_008370_forward_mol1   |   -359.93983000   |   -359.57429700   |   -359.93988500
Grambow2020_wb97xd3_008374_forward_mol1   |   -359.87814100   |   -359.51238500   |   -359.87437300
Grambow2020_wb97xd3_008375_forward_mol1   |   -359.92300900   |   -359.55606500   |   -359.92236500
Grambow2020_wb97xd3_008375_reverse_mol2   |   -360.04902500   |   -359.68459900   |   -360.05040000
Grambow2020_wb97xd3_008378_forward_mol1   |   -359.94092000   |   -359.57190900   |   -359.93873000
Grambow2020_wb97xd3_008379_forward_mol1   |   -270.90893800   |   -270.61551400   |   -270.90639800
Grambow2020_wb97xd3_008380_forward_mol1   |   -271.03435800   |   -270.74116200   |   -271.03207900
Grambow2020_wb97xd3_008381_forward_mol1   |   -271.00239200   |   -270.71094200   |   -270.99981600
Grambow2020_wb97xd3_008381_forward_mol2   |   -271.13686300   |   -270.84356000   |   -271.13652800
Grambow2020_wb97xd3_008382_reverse_mol1   |   -270.89550300   |   -270.60292100   |   -270.89163600
Grambow2020_wb97xd3_008382_reverse_mol2   |   -271.03326800   |   -270.74100000   |   -271.03153800
Grambow2020_wb97xd3_008384_reverse_mol2   |   -271.09902900   |   -270.80861400   |   -271.09726000
Grambow2020_wb97xd3_008385_reverse_mol1   |   -271.05055400   |   -270.75887100   |   -271.04953200
Grambow2020_wb97xd3_008385_reverse_mol2   |   -271.17389800   |   -270.87954700   |   -271.17341000
Grambow2020_wb97xd3_008386_reverse_mol1   |   -270.93201800   |   -270.63950900   |   -270.92821500
Grambow2020_wb97xd3_008386_reverse_mol2   |   -271.09805200   |   -270.80652300   |   -271.09584200
Grambow2020_wb97xd3_008387_reverse_mol2   |   -271.17071200   |   -270.87704900   |   -271.17032700
Grambow2020_wb97xd3_008388_reverse_mol2   |   -271.02588500   |   -270.73378200   |   -271.02345000
Grambow2020_wb97xd3_008390_forward_mol1   |   -271.00477800   |   -270.71314800   |   -271.00218900
Grambow2020_wb97xd3_008391_forward_mol2   |   -345.26829200   |   -344.91023300   |   -345.26850100
Grambow2020_wb97xd3_008392_forward_mol1   |   -345.07127600   |   -344.71306700   |   -345.07035700
Grambow2020_wb97xd3_008393_forward_mol1   |   -345.02521900   |   -344.66793900   |   -345.02399100
Grambow2020_wb97xd3_008395_forward_mol1   |   -309.13858900   |   -308.80401300   |   -309.13523000
Grambow2020_wb97xd3_008396_forward_mol1   |   -309.16406700   |   -308.83147200   |   -309.16338600
Grambow2020_wb97xd3_008396_forward_mol2   |   -309.38499800   |   -309.05082900   |   -309.38394100
Grambow2020_wb97xd3_008396_reverse_mol2   |   -309.33765100   |   -309.00346200   |   -309.33733700
Grambow2020_wb97xd3_008397_reverse_mol2   |   -309.27014900   |   -308.93752500   |   -309.26865900
Grambow2020_wb97xd3_008398_reverse_mol1   |   -309.25082100   |   -308.91761000   |   -309.24970600
Grambow2020_wb97xd3_008400_forward_mol1   |   -309.20505000   |   -308.87320000   |   -309.20423500
Grambow2020_wb97xd3_008401_forward_mol1   |   -309.20105800   |   -308.86916600   |   -309.19954200
Grambow2020_wb97xd3_008403_reverse_mol1   |   -309.24151700   |   -308.90863100   |   -309.23912400
Grambow2020_wb97xd3_008406_forward_mol1   |   -309.25353900   |   -308.92026800   |   -309.25263400
Grambow2020_wb97xd3_008406_reverse_mol2   |   -309.33517600   |   -309.00355900   |   -309.33399400
Grambow2020_wb97xd3_008407_reverse_mol2   |   -309.29203900   |   -308.96018200   |   -309.28944200
Grambow2020_wb97xd3_008408_forward_mol1   |   -308.10753200   |   -307.77893300   |   -308.10839600
Grambow2020_wb97xd3_008410_forward_mol1   |   -308.05032100   |   -307.72204200   |   -308.04845400
Grambow2020_wb97xd3_008410_forward_mol2   |   -308.24454900   |   -307.91649800   |   -308.24446100
Grambow2020_wb97xd3_008411_forward_mol1   |   -308.12194500   |   -307.79416700   |   -308.11978900
Grambow2020_wb97xd3_008411_reverse_mol2   |   -308.13990000   |   -307.81274700   |   -308.13740000
Grambow2020_wb97xd3_008415_forward_mol1   |   -308.02614300   |   -307.69969900   |   -308.02399200
Grambow2020_wb97xd3_008416_reverse_mol2   |   -308.20106700   |   -307.87312700   |   -308.20109500
Grambow2020_wb97xd3_008419_reverse_mol2   |   -308.18992300   |   -307.86226800   |   -308.19049800
Grambow2020_wb97xd3_008420_reverse_mol2   |   -308.24079000   |   -307.91584300   |   -308.24067600
Grambow2020_wb97xd3_008421_forward_mol1   |   -308.07249300   |   -307.74367200   |   -308.07039300
Grambow2020_wb97xd3_008422_reverse_mol1   |   -308.08189200   |   -307.75662100   |   -308.08141600
Grambow2020_wb97xd3_008422_reverse_mol2   |   -308.21653700   |   -307.89089800   |   -308.21700100
Grambow2020_wb97xd3_008423_forward_mol1   |   -307.99730400   |   -307.67119000   |   -307.99512400
Grambow2020_wb97xd3_008423_reverse_mol2   |   -308.13404800   |   -307.80934100   |   -308.13219600
Grambow2020_wb97xd3_008424_forward_mol1   |   -308.03838900   |   -307.71281300   |   -308.03763200
Grambow2020_wb97xd3_008424_reverse_mol2   |   -308.20544400   |   -307.87791800   |   -308.20525700
Grambow2020_wb97xd3_008427_reverse_mol2   |   -308.22440800   |   -307.89566600   |   -308.22238800
Grambow2020_wb97xd3_008428_forward_mol1   |   -308.05362800   |   -307.72666000   |   -308.05342600
Grambow2020_wb97xd3_008429_forward_mol2   |   -306.99984700   |   -306.67656900   |   -306.99822400
Grambow2020_wb97xd3_008430_reverse_mol2   |   -306.95547300   |   -306.63654400   |   -306.95387800
Grambow2020_wb97xd3_008431_forward_mol1   |   -306.79681600   |   -306.47668300   |   -306.79291700
Grambow2020_wb97xd3_008431_reverse_mol2   |   -306.88893400   |   -306.56941300   |   -306.88648800
Grambow2020_wb97xd3_008433_forward_mol1   |   -306.89436700   |   -306.57289000   |   -306.89102600
Grambow2020_wb97xd3_008434_reverse_mol1   |   -306.89647500   |   -306.57464600   |   -306.89308000
Grambow2020_wb97xd3_008435_reverse_mol1   |   -306.82492300   |   -306.50330600   |   -306.82286500
Grambow2020_wb97xd3_008436_forward_mol1   |   -306.89152600   |   -306.57122600   |   -306.89147400
Grambow2020_wb97xd3_008439_reverse_mol2   |   -306.91662600   |   -306.59604300   |   -306.91336200
Grambow2020_wb97xd3_008440_reverse_mol1   |   -306.90441800   |   -306.58233900   |   -306.90047300
Grambow2020_wb97xd3_008443_reverse_mol2   |   -307.01363600   |   -306.69200800   |   -307.01255400
Grambow2020_wb97xd3_008446_reverse_mol1   |   -306.82599600   |   -306.50547500   |   -306.82513100
Grambow2020_wb97xd3_008449_reverse_mol1   |   -306.85725700   |   -306.53592600   |   -306.85343700
Grambow2020_wb97xd3_008450_forward_mol1   |   -306.83954200   |   -306.51806700   |   -306.83681300
Grambow2020_wb97xd3_008452_reverse_mol1   |   -306.75506500   |   -306.43161500   |   -306.75165900
Grambow2020_wb97xd3_008452_reverse_mol2   |   -306.93767900   |   -306.61616600   |   -306.93612400
Grambow2020_wb97xd3_008453_forward_mol1   |   -306.83727700   |   -306.51525000   |   -306.83516200
Grambow2020_wb97xd3_008455_reverse_mol1   |   -306.80050900   |   -306.47953600   |   -306.79750700
Grambow2020_wb97xd3_008455_reverse_mol2   |   -306.84098600   |   -306.52011300   |   -306.83863200
Grambow2020_wb97xd3_008457_forward_mol1   |   -306.84925400   |   -306.52829500   |   -306.84548100
Grambow2020_wb97xd3_008460_reverse_mol1   |   -306.83906700   |   -306.51970400   |   -306.83703900
Grambow2020_wb97xd3_008463_forward_mol2   |   -339.09529000   |   -338.74645700   |   -339.09488800
Grambow2020_wb97xd3_008463_reverse_mol2   |   -339.02176300   |   -338.67417700   |   -339.02095200
Grambow2020_wb97xd3_008464_forward_mol1   |   -338.99489400   |   -338.64664600   |   -338.99325400
Grambow2020_wb97xd3_008464_reverse_mol2   |   -339.03014600   |   -338.68306300   |   -339.02806300
Grambow2020_wb97xd3_008466_forward_mol1   |   -338.87497600   |   -338.52754300   |   -338.87031100
Grambow2020_wb97xd3_008466_reverse_mol2   |   -339.03213000   |   -338.68732600   |   -339.03280100
Grambow2020_wb97xd3_008469_forward_mol1   |   -338.94691200   |   -338.59854000   |   -338.94673800
Grambow2020_wb97xd3_008472_reverse_mol2   |   -339.10147200   |   -338.75351400   |   -339.10094100
Grambow2020_wb97xd3_008473_forward_mol1   |   -338.95895500   |   -338.61013400   |   -338.95637200
Grambow2020_wb97xd3_008473_reverse_mol2   |   -338.99993400   |   -338.65302900   |   -338.99783600
Grambow2020_wb97xd3_008474_reverse_mol2   |   -339.01225100   |   -338.66526600   |   -339.01035600
Grambow2020_wb97xd3_008476_forward_mol1   |   -338.85252500   |   -338.50546900   |   -338.84983000
Grambow2020_wb97xd3_008478_reverse_mol1   |   -338.94757400   |   -338.59809300   |   -338.94489100
Grambow2020_wb97xd3_008479_forward_mol1   |   -338.91754300   |   -338.56893200   |   -338.91419400
Grambow2020_wb97xd3_008481_reverse_mol1   |   -338.87555800   |   -338.52728500   |   -338.87348200
Grambow2020_wb97xd3_008482_reverse_mol1   |   -381.00550400   |   -380.61920300   |   -381.00406200
Grambow2020_wb97xd3_008483_forward_mol2   |   -381.16905700   |   -380.78106000   |   -381.16913500
Grambow2020_wb97xd3_008483_reverse_mol2   |   -381.09479000   |   -380.70513000   |   -381.09291700
Grambow2020_wb97xd3_008484_reverse_mol1   |   -380.97703400   |   -380.59032500   |   -380.97483800
Grambow2020_wb97xd3_008485_forward_mol1   |   -381.01033900   |   -380.62435700   |   -381.01010400
Grambow2020_wb97xd3_008486_reverse_mol1   |   -381.05774700   |   -380.66844600   |   -381.05705700
Grambow2020_wb97xd3_008487_reverse_mol1   |   -381.05066100   |   -380.66060900   |   -381.04997300
Grambow2020_wb97xd3_008487_reverse_mol2   |   -381.15292200   |   -380.76595300   |   -381.15317400
Grambow2020_wb97xd3_008490_forward_mol1   |   -381.01264800   |   -380.62444100   |   -381.01290900
Grambow2020_wb97xd3_008490_reverse_mol2   |   -381.10456100   |   -380.71752600   |   -381.10279300
Grambow2020_wb97xd3_008491_reverse_mol1   |   -381.02105900   |   -380.63167800   |   -381.01875700
Grambow2020_wb97xd3_008491_reverse_mol2   |   -381.12275400   |   -380.73278600   |   -381.12206200
Grambow2020_wb97xd3_008492_forward_mol2   |   -308.18311900   |   -307.85393000   |   -308.18148100
Grambow2020_wb97xd3_008492_reverse_mol1   |   -308.06177800   |   -307.73438500   |   -308.05733400
Grambow2020_wb97xd3_008493_forward_mol1   |   -307.93600500   |   -307.61064400   |   -307.93375300
Grambow2020_wb97xd3_008493_reverse_mol2   |   -308.23307500   |   -307.90601300   |   -308.23267900
Grambow2020_wb97xd3_008494_forward_mol1   |   -308.04692500   |   -307.71927900   |   -308.04325600
Grambow2020_wb97xd3_008494_reverse_mol2   |   -308.09921400   |   -307.77319100   |   -308.09674900
Grambow2020_wb97xd3_008497_forward_mol1   |   -307.92741600   |   -307.59838300   |   -307.92352100
Grambow2020_wb97xd3_008497_reverse_mol2   |   -308.11987500   |   -307.79134200   |   -308.11911600
Grambow2020_wb97xd3_008499_forward_mol1   |   -307.94493800   |   -307.61661600   |   -307.94007100
Grambow2020_wb97xd3_008500_reverse_mol2   |   -308.19202900   |   -307.86351100   |   -308.19088900
