Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)
hexahydropyrimidin-2-one   |   -341.532943   |   -339.971247   |   -341.534817
hexamethylbenzene   |   -467.325722   |   -464.946176   |   -467.318458
hexanal   |   -310.597977   |   -309.094906   |   -310.597984
hexanamide   |   -365.924066   |   -364.168126   |   -365.92607
hexane   |   -236.646202   |   -235.389619   |   -236.64393
hexanoic_acid   |   -385.800511   |   -384.005604   |   -385.799576
hexatriyne   |   -229.26159   |   -228.196579   |   -229.246072
histidine   |   -548.07787   |   -545.617034   |   -548.071333
hydrogen_cyanide   |   -93.299629   |   -92.888055   |   -93.301032
hydroperoxyacetylene   |   -227.40287   |   -226.444917   |   -227.388454
hydroquinone   |   -382.179279   |   -380.471738   |   -382.175775
hydroxyacetaldehyde   |   -228.782043   |   -227.806591   |   -228.780869
hydroxyacetylene   |   -152.350256   |   -151.690667   |   -152.34693
hydroxymethyldisulfanylmethanol   |   -1025.492261   |   -1024.038397   |   -1025.494373
hydroxymethylenemalononitrile   |   -337.854179   |   -336.398338   |   -337.848727
hydroxymethylimine   |   -169.680548   |   -168.945035   |   -169.679467
hydroxymethylperoxide   |   -265.812426   |   -264.707007   |   -265.804085
hydroxysulfanylethyne   |   -550.091569   |   -549.206036   |   -550.094373
imidazol-1-yloxymethanethioic_O-acid   |   -811.93776   |   -809.920289   |   -811.939835
iminomethylenemalononitrile   |   -316.747139   |   -315.364939   |   -316.74079
indane   |   -348.391703   |   -346.682765   |   -348.389207
inositol   |   -686.442058   |   -683.479845   |   -686.437266
isatin   |   -512.365857   |   -510.109095   |   -512.362825
isobutane   |   -158.164128   |   -157.315898   |   -158.160699
isobutyl_acetate   |   -385.789432   |   -383.99459   |   -385.7856
isobutylbenzene   |   -388.831665   |   -386.882464   |   -388.82979
isobutyl_formate   |   -346.535665   |   -344.943601   |   -346.530184
isocyanatoisocyanatomethylsulfanylmethane   |   -812.003005   |   -809.998881   |   -811.989958
isocyanatomethanethiol   |   -605.471802   |   -604.351047   |   -605.463204
isocyanatosulfanylethene   |   -643.475094   |   -642.178814   |   -643.469598
isocyanic_acid   |   -168.495481   |   -167.791235   |   -168.489355
isoflurane   |   -1149.161176   |   -1146.423459   |   -1149.158021
isoleucine   |   -441.08839   |   -439.03043   |   -441.08725
isopentyl_acetate   |   -425.029986   |   -423.030205   |   -425.02835
isopentyl_formate   |   -385.77627   |   -383.97925   |   -385.772988
isopropenylbenzene   |   -348.364639   |   -346.658761   |   -348.362686
isopropyl_acetate   |   -346.549235   |   -344.959103   |   -346.548536
isopropylbenzene   |   -349.587512   |   -347.844934   |   -349.586136
isopropylcyclopropane   |   -235.418524   |   -234.190708   |   -235.410896
isopropyl_formate   |   -307.2955   |   -305.908223   |   -307.293265
isopropyl_nitrate   |   -398.365375   |   -396.609587   |   -398.363219
isopropyl_nitrite   |   -323.237071   |   -321.791212   |   -323.236914
isoquinoline   |   -401.280654   |   -399.390821   |   -401.275419
isothiazole   |   -568.35072   |   -567.322866   |   -568.341417
isothiocyanatoacetonitrile   |   -622.413933   |   -621.194694   |   -622.41313
isothiocyanatomethanol   |   -605.461822   |   -604.335378   |   -605.461416
isoxazole   |   -245.71207   |   -244.620941   |   -245.709575
ketene   |   -152.402948   |   -151.748453   |   -152.403332
leucine   |   -441.090945   |   -439.035099   |   -441.090094
lysine   |   -496.372909   |   -494.071349   |   -496.374805
maleic_anydride   |   -378.850627   |   -377.281578   |   -378.850517
m-cresol   |   -346.263737   |   -344.642938   |   -346.261178
m-dichlorobenzene   |   -1150.162222   |   -1148.571435   |   -1150.158008
m-difluorobenzene   |   -430.210986   |   -428.456163   |   -430.21675
mercapto_Z-3-mercaptoacrylate   |   -1062.29831   |   -1060.715202   |   -1062.29723
mesitylene   |   -349.593025   |   -347.850125   |   -349.586301
methacrylamide   |   -286.214374   |   -284.90181   |   -286.216064
methane   |   -40.435402   |   -40.19963   |   -40.432977
methanediol   |   -190.75708   |   -189.944957   |   -190.755895
methanedithioicacid   |   -834.706489   |   -834.077083   |   -834.701252
methanesulfonyl_chloride   |   -1047.654672   |   -1046.312533   |   -1047.651634
methanethiol   |   -438.175351   |   -437.730317   |   -438.17527
methanimidamide   |   -149.806388   |   -149.110393   |   -149.806028
methanimine   |   -94.49022   |   -94.047398   |   -94.487412
methanol   |   -115.583969   |   -115.061544   |   -115.582766
methionine   |   -799.592284   |   -797.525576   |   -799.592044
methoxyacetonitrile   |   -246.928754   |   -245.825974   |   -246.928455
methoxyethane   |   -194.058649   |   -193.130939   |   -194.057787
methoxyflurane   |   -1310.74627   |   -1308.725349   |   -1310.743784
methoxyiminomethanone   |   -282.798319   |   -281.601631   |   -282.797463
methyl-2-2-dimethylpropanoate   |   -385.787881   |   -383.987639   |   -385.784701
methyl-2-chloroacetate   |   -727.197723   |   -725.789048   |   -727.195508
methyl-2-cyanoacetate   |   -360.168589   |   -358.607911   |   -360.168338
methyl-3-furancarboxylate   |   -457.322431   |   -455.332018   |   -457.324583
methyl_4-amino-1-2-5-oxadiazole-3-carboxylate   |   -544.648555   |   -542.303984   |   -544.643094
methyl-4-methoxybenzoate   |   -573.869147   |   -571.302481   |   -573.870424
methyl-4-nitrobenzoate   |   -663.801533   |   -660.906474   |   -663.797277
methyl_acetate   |   -268.052924   |   -266.87297   |   -268.052753
methylamine   |   -95.71367   |   -95.23077   |   -95.712355
methyl_azide   |   -203.834978   |   -202.897737   |   -203.839173
methyl_benzoate   |   -459.476853   |   -457.404668   |   -459.475287
methylbenzoquinone   |   -420.186822   |   -418.329754   |   -420.183135
methylcarbamodithioic_acid   |   -929.260387   |   -928.173927   |   -929.260012
methylcrotonate   |   -345.31702   |   -343.765924   |   -345.316351
methylcyclohexane   |   -274.703345   |   -273.2722   |   -274.699368
methylcyclohexanoate   |   -463.079344   |   -460.904214   |   -463.078025
methylcyclopentane   |   -235.449556   |   -234.224116   |   -235.446745
methyl_cyclopropanecarboxylate   |   -345.310423   |   -343.750817   |   -345.307087
methylcyclopropylketone   |   -270.138068   |   -268.867257   |   -270.135977
methyldisulfanylethane   |   -914.419132   |   -913.342222   |   -914.421691
methylenecyclobutane   |   -194.944982   |   -193.964343   |   -194.948723
methylenecyclopropane   |   -155.682441   |   -154.904963   |   -155.678019
methylester-2-propenoicacid   |   -306.06752   |   -304.720868   |   -306.066844
methylethylsulfone   |   -666.9875   |   -665.476514   |   -666.990119
methylethylsulfoxide   |   -591.801607   |   -590.620381   |   -591.801922
methyl_formate   |   -228.799154   |   -227.821752   |   -228.797461
methyl_hexanoate   |   -425.025872   |   -423.028697   |   -425.026587
methylhydrazine   |   -150.96524   |   -150.233252   |   -150.968394
methyl_hydroperoxide   |   -190.64746   |   -189.830833   |   -190.639675
methyl_hypochlorite   |   -574.668603   |   -573.913702   |   -574.670759
methyliminomethylenemalononitrile   |   -355.987901   |   -354.402223   |   -355.979756
methylketene   |   -191.644448   |   -190.785571   |   -191.643626
methyl-N-cyanocarbamodithioate   |   -1021.364107   |   -1019.88541   |   -1021.358127
methyl_nitrate   |   -319.868999   |   -318.522329   |   -319.867266
methylnitrite   |   -244.741781   |   -243.704573   |   -244.743973
methyl-N-methylcarbamate   |   -323.350377   |   -321.921263   |   -323.349909
methyl_octanoate   |   -503.512441   |   -501.10632   |   -503.514832
methyl_pentanoate   |   -385.782577   |   -383.989856   |   -385.782644
methylperoxyacetylene   |   -266.63528   |   -265.474063   |   -266.623225
methyl_peroxycyanate   |   -282.735231   |   -281.535785   |   -282.719002
methylphenylsulfone   |   -819.164046   |   -816.962883   |   -819.16564
methyl_propanoate   |   -307.29631   |   -305.912325   |   -307.29584
methylsulfanylbenzene   |   -668.844346   |   -667.292412   |   -668.83973
methylsulfanyliminomethanethione   |   -928.036666   |   -926.977277   |   -928.039783
methylsulfanyl_thiocyanate   |   -928.044322   |   -926.991641   |   -928.042256
methylsulfonylmethylbenzene   |   -858.410233   |   -856.005007   |   -858.414047
methylthiirane   |   -515.449677   |   -514.620383   |   -515.447645
methylthioethane   |   -516.662649   |   -515.80432   |   -516.662608
methyltrifluoroacetate   |   -565.602475   |   -563.473215   |   -565.6038
methylurea   |   -264.245393   |   -263.057643   |   -264.247843
m-nitrophenol   |   -511.341914   |   -509.10488   |   -511.33754
morpholine   |   -287.387972   |   -286.03921   |   -287.388317
m-xylene   |   -310.345552   |   -308.809451   |   -310.3409
N-1E-1-propen-1-ylacetamide   |   -325.454395   |   -323.938801   |   -325.4537
N2-formylglycinamide   |   -377.456521   |   -375.812352   |   -377.456047
N3-N3-difluoro-3-4-pyridinediamine   |   -556.698172   |   -554.392955   |   -556.703345
N-4-pyridinylacetamide   |   -455.652124   |   -453.57431   |   -455.6539
N-acetylacetamide   |   -361.399278   |   -359.801245   |   -361.400809
naphthalen-1-amine   |   -440.538889   |   -438.43444   |   -440.532918
naphthalen-1-ol   |   -460.407132   |   -458.264173   |   -460.398442
naphthalen-2-amine   |   -440.539404   |   -438.437023   |   -440.532968
naphthalen-2-ol   |   -460.407941   |   -458.267125   |   -460.400145
naphthalene   |   -385.242718   |   -383.394334   |   -385.235167
N-azido-2-3-dihydro-1-2-thiazole   |   -678.825111   |   -677.306485   |   -678.826373
N-butyl-1-butanamine   |   -370.410361   |   -368.498033   |   -370.41222
N-chlorocysteine   |   -1180.209249   |   -1178.3292   |   -1180.204351
N-chloro-N-cyanomethylformamide   |   -760.149866   |   -758.594043   |   -760.147405
N-chloro-N-cyano-N--methylimidoformamide   |   -740.24086   |   -738.7238   |   -740.236436
N-chlorosuccinimide   |   -819.3205   |   -817.518965   |   -819.322315
N-cyanoimidoformamide   |   -241.906327   |   -240.830717   |   -241.898646
N-disulfanylacetamide   |   -1004.435199   |   -1003.060329   |   -1004.439693
N-ethylaniline   |   -365.624927   |   -363.839092   |   -365.622441
N--ethynoxymethanimidamide   |   -300.901339   |   -299.574095   |   -300.89601
N-ethynylacetylenamine   |   -208.488613   |   -207.528981   |   -208.483893
N-ethynylcarbamoyl_chloride   |   -704.862337   |   -703.551335   |   -704.85513
N-fluoroglycine   |   -383.198097   |   -381.654027   |   -383.192131
N-formyloxyimidoformamide   |   -338.108546   |   -336.66549   |   -338.103483
N-hydroxy-2-propynamide   |   -320.80988   |   -319.441403   |   -320.809318
N-hydroxy-3-pyridinecarboximidic_acid   |   -491.508419   |   -489.34243   |   -491.506237
N-hydroxyformamide   |   -244.795107   |   -243.766053   |   -244.78761
N-hydroxyheptan-2-imine   |   -405.087369   |   -403.118617   |   -405.085188
N-hydroxy-N-methylacetamide   |   -323.284275   |   -321.850245   |   -323.284258
nitrobenzene   |   -436.1764   |   -434.233337   |   -436.174549
nitroethane   |   -284.00007   |   -282.746879   |   -283.999697
nitromethane   |   -244.753547   |   -243.704489   |   -244.75331
N-methyl-2-propanimine   |   -212.226635   |   -211.166848   |   -212.231017
N-methylacetamide   |   -248.185484   |   -247.042322   |   -248.185085
N-methylacetamidine   |   -228.289156   |   -227.183368   |   -228.289102
N-methylaniline   |   -326.378872   |   -324.797637   |   -326.376873
N-methylethanesulfinamide   |   -647.089597   |   -645.650831   |   -647.084767
N--methylformic_hydrazide   |   -264.177132   |   -262.989913   |   -264.182569
N-methylmethanesulfinamide   |   -607.837858   |   -606.603713   |   -607.836568
N-methylmethanesulfonamide   |   -683.031473   |   -681.467452   |   -683.033439
N-methylmethanimine   |   -133.727831   |   -133.080428   |   -133.727911
N-methyl-N-2-2-2-trifluoroethylaniline   |   -702.427636   |   -699.486205   |   -702.428819
N-methylpyrimidine-2-carboxamide   |   -471.688177   |   -469.567696   |   -471.691913
N-methylpyrimidine-5-sulfinamide   |   -831.33337   |   -829.123817   |   -831.329368
N-methylpyrimidine-5-sulfonamide   |   -906.526369   |   -903.986667   |   -906.525897
N-methylsulfinamoylmethanamine   |   -663.130442   |   -661.638173   |   -663.125664
N-N-4-trimethylbenzamide   |   -518.08764   |   -515.634517   |   -518.085941
N-N-dichloroalanine   |   -1241.574104   |   -1239.667246   |   -1241.570653
N-N-dichloro-beta-alanine   |   -1241.577895   |   -1239.675198   |   -1241.574152
N-N-difluoro-2-propen-1-amine   |   -371.202962   |   -369.713855   |   -371.204611
N-N-difluorobut-2-yn-1-amine   |   -409.211103   |   -407.548259   |   -409.215671
N-N-difluoroethenamine   |   -331.955875   |   -330.669169   |   -331.959441
N-N-dimethylaniline   |   -365.61177   |   -363.821016   |   -365.610263
N-N-dimethylformamide   |   -248.169933   |   -247.023993   |   -248.167436
N-N--dimethylsulfamide   |   -738.319357   |   -736.500569   |   -738.318611
N-N-dimethylthioformamide   |   -570.742533   |   -569.668413   |   -570.741903
N-N--dimethylurea   |   -303.479388   |   -302.08889   |   -303.481558
N-N-dimethylurea   |   -303.479977   |   -302.084663   |   -303.48287
N-N-N--trimethylethanimidamide   |   -306.743767   |   -305.222886   |   -306.746662
non-1-ene   |   -353.149559   |   -351.319576   |   -353.150079
nonan-1-ol   |   -429.533882   |   -427.377138   |   -429.536568
nonane   |   -354.377691   |   -352.509219   |   -354.377965
norborane   |   -273.492951   |   -272.088438   |   -273.489987
norbornadiene   |   -271.02207   |   -269.682847   |   -271.026177
norcarane   |   -273.464283   |   -272.063923   |   -273.456792
N-oxocysteine   |   -794.956083   |   -793.054177   |   -794.961195
N-oxomethylene-beta-alanyl_chloride   |   -819.337827   |   -817.539466   |   -819.330576
n-pentanoic_acid   |   -346.557215   |   -344.966753   |   -346.555688
N-phenylpropan-2-imine   |   -403.659472   |   -401.705391   |   -403.661853
n-propyl_acetate   |   -346.543174   |   -344.955611   |   -346.541493
n-propyl_formate   |   -307.28947   |   -305.904589   |   -307.286426
N-pyrazin-2-ylmethanesulfinamide   |   -831.3539   |   -829.13806   |   -831.350343
N-pyrazin-2-ylmethanesulfonamide   |   -906.538939   |   -903.993347   |   -906.538554
N-sulfanylguanidine   |   -602.836048   |   -601.67315   |   -602.840999
o-cresol   |   -346.265224   |   -344.642693   |   -346.260397
octahydropentalene   |   -312.742425   |   -311.135772   |   -312.739971
octan-2-one   |   -389.095666   |   -387.183186   |   -389.099613
octanal   |   -389.084544   |   -387.172529   |   -389.085889
octanamine   |   -370.418947   |   -368.505435   |   -370.42028
octane   |   -315.131062   |   -313.463855   |   -315.129646
octene   |   -313.906261   |   -312.28077   |   -313.906044
octyne   |   -312.667607   |   -311.072797   |   -312.667764
o-dichlorobenzene   |   -1150.160412   |   -1148.566557   |   -1150.154848
o-difluorobenzene   |   -430.20511   |   -428.449721   |   -430.206166
O-ethynylhydroxylamine   |   -207.569542   |   -206.66061   |   -207.561216
o-toluidine   |   -326.395879   |   -324.810578   |   -326.393908
oxadiazolidin-5-one   |   -338.09448   |   -336.645041   |   -338.0829
oxadithiolane   |   -949.104017   |   -947.966703   |   -949.115758
oxalamide   |   -338.230484   |   -336.786107   |   -338.231634
oxalic_acid   |   -377.964121   |   -376.438552   |   -377.957641
oxamic_acid   |   -358.092179   |   -356.608499   |   -358.089441
oxathiazin-4-one   |   -718.637306   |   -717.041997   |   -718.643028
oxazole   |   -245.750061   |   -244.665712   |   -245.747789
oxazolidin-2-one   |   -322.151051   |   -320.75607   |   -322.149286
oxetane   |   -192.829317   |   -191.934934   |   -192.827818
oxirane   |   -153.584943   |   -152.889036   |   -153.579
oxirene   |   -152.278272   |   -151.607843   |   -152.279254
oxoacetic_acid   |   -302.760077   |   -301.530989   |   -302.755601
o-xylene   |   -310.346549   |   -308.808366   |   -310.341773
p-aminobenzoic_acid   |   -475.549604   |   -473.427731   |   -475.548014
p-chloroaniline   |   -746.302771   |   -744.692909   |   -746.300197
p-cresol   |   -346.263135   |   -344.641441   |   -346.259686
p-cyanonitrobenzene   |   -528.300087   |   -525.971535   |   -528.295064
p-dichlorobenzene   |   -1150.16217   |   -1148.571546   |   -1150.157205
p-difluorobenzene   |   -430.209985   |   -428.454657   |   -430.214726
pent-3-ynenitrile   |   -247.818807   |   -246.662552   |   -247.817533
penta-1-4-diyn-3-one   |   -266.412195   |   -265.242065   |   -266.408947
penta-2-4-diynal   |   -266.421795   |   -265.249286   |   -266.412152
pentafluorobenzene   |   -727.718693   |   -725.01354   |   -727.72187
pentafluorochloroethane   |   -1034.750808   |   -1032.501535   |   -1034.747948
pentalene   |   -307.850366   |   -306.379497   |   -307.837045
pentanal   |   -271.354678   |   -270.056067   |   -271.354236
pentanamide   |   -326.68077   |   -325.129307   |   -326.682387
pentanamine   |   -252.689098   |   -251.389026   |   -252.688866
pentane   |   -197.404568   |   -196.354002   |   -197.402563
pentanedinitrile   |   -303.163383   |   -301.762837   |   -303.165394
pentanenitrile   |   -250.286291   |   -249.061077   |   -250.286894
pentazine   |   -311.92409   |   -310.573574   |   -311.918667
pentyl_acetate   |   -425.029609   |   -423.033234   |   -425.029229
pentylbenzene   |   -428.072415   |   -425.924222   |   -428.072217
pentyne   |   -194.93773   |   -193.956295   |   -194.937029
perfluorobutadiene   |   -750.764746   |   -748.089065   |   -750.778335
perfluorobutane   |   -1150.002232   |   -1146.000622   |   -1150.003658
perfluorooctane   |   -2100.415213   |   -2093.075708   |   -2100.429609
perfluoropentane   |   -1387.60546   |   -1382.769327   |   -1387.608703
perfluoropropane   |   -912.399272   |   -909.232159   |   -912.398997
p-formylphenol   |   -420.218547   |   -418.349328   |   -420.215312
phenazine   |   -570.709647   |   -568.046769   |   -570.695769
phenol   |   -307.016199   |   -305.601885   |   -307.014257
phenylacetylene   |   -307.876406   |   -306.410159   |   -307.873534
phenylalanine   |   -554.0275   |   -551.490691   |   -554.02914
phenyl_formate   |   -420.219725   |   -418.3494   |   -420.218734
phenylhydrazine   |   -342.39483   |   -340.769211   |   -342.399554
phenylsulfonylbenzene   |   -1010.585581   |   -1007.48739   |   -1010.581452
phosgene   |   -1032.699697   |   -1031.746105   |   -1032.68703
phthalazine   |   -417.288912   |   -415.352407   |   -417.2848
piperazin-1-amine   |   -322.780301   |   -321.21608   |   -322.784967
piperazine   |   -267.521862   |   -266.209855   |   -267.521623
piperidine   |   -251.489444   |   -250.221296   |   -251.488949
p-methoxyaniline   |   -401.535235   |   -399.662525   |   -401.534664
p-methoxybenzaldehyde   |   -459.444215   |   -457.371437   |   -459.443009
p-nitroaniline   |   -491.474995   |   -489.280346   |   -491.474806
proline   |   -400.639185   |   -398.825181   |   -400.638835
prop-1-ynylbenzene   |   -347.12849   |   -345.458398   |   -347.125772
prop-2-enenitrileoxide   |   -245.654805   |   -244.555196   |   -245.660825
prop-2-yne-1-1-diol   |   -266.77071   |   -265.617068   |   -266.77164
prop-2-ynethioic_acid   |   -588.153953   |   -587.108986   |   -588.151884
prop-2-ynoyl_chloride   |   -649.559303   |   -648.496631   |   -649.553608
prop-2-ynoyl_fluoride   |   -289.598118   |   -288.451367   |   -289.597094
propa-1-2-dien-1-ol   |   -191.60215   |   -190.743213   |   -191.603356
propa-1-2-diene-1-3-diol   |   -266.768549   |   -265.616123   |   -266.769943
propanal   |   -192.868505   |   -191.978614   |   -192.86814
propanamide   |   -248.194368   |   -247.051863   |   -248.196012
propane   |   -118.917997   |   -118.276329   |   -118.915976
propane-1-2-3-triamine   |   -284.777227   |   -283.382365   |   -284.778014
propane-1-2-3-trithiol   |   -1312.156943   |   -1310.868061   |   -1312.157217
propanedial   |   -266.812088   |   -265.672745   |   -266.814601
propanenitrile   |   -171.799221   |   -170.982829   |   -171.800131
propanoic_acid   |   -268.069531   |   -266.887532   |   -268.067566
propargylamine   |   -171.731247   |   -170.908991   |   -171.731969
propenalol   |   -266.825213   |   -265.673683   |   -266.822905
propene   |   -117.6899   |   -117.086693   |   -117.689051
propiolic_acid   |   -265.584828   |   -264.46578   |   -265.581525
propiolonitrile   |   -169.323661   |   -168.566584   |   -169.316261
propylbenzene   |   -349.58579   |   -347.846562   |   -349.584181
propyl_butanoate   |   -425.02955   |   -423.033539   |   -425.027948
propylcyclopentane   |   -313.936044   |   -312.300643   |   -313.933373
propylene_glycol   |   -269.239627   |   -268.018924   |   -269.238179
propylene_oxide   |   -192.835534   |   -191.935066   |   -192.828758
propyl_nitrite   |   -323.231316   |   -321.786139   |   -323.229822
propyl_propanoate   |   -385.786579   |   -383.994912   |   -385.784799
propyne   |   -116.451262   |   -115.878253   |   -116.451157
propynyl_propiolate   |   -380.822297   |   -379.15938   |   -380.821181
p-toluidine   |   -326.393657   |   -324.810139   |   -326.391266
p-xylene   |   -310.345501   |   -308.809041   |   -310.340535
pyrazine   |   -263.924217   |   -262.715936   |   -263.919673
pyrazine-2-carboxylic_acid   |   -452.318749   |   -450.363166   |   -452.313125
pyrazino2-3-bpyrazine   |   -449.392292   |   -447.372883   |   -449.385701
pyridazine   |   -263.895127   |   -262.682993   |   -263.896343
pyridine   |   -247.888723   |   -246.724775   |   -247.889974
pyridine-2-4-diol   |   -398.237127   |   -396.492796   |   -398.241757
pyridine-2-4-dithiol   |   -1043.393652   |   -1041.791095   |   -1043.387423
pyridine-3-carbaldehyde   |   -361.086316   |   -359.468203   |   -361.086183
pyridine-3-carbonitrile   |   -340.012882   |   -338.466791   |   -340.013206
pyridine-4-carbaldehyde   |   -361.086919   |   -359.465972   |   -361.083935
pyridine-4-carbonitrile   |   -340.012918   |   -338.464262   |   -340.011265
pyrimidin-2-amine   |   -319.243178   |   -317.788988   |   -319.253261
pyrimidine-2-carbonitrile   |   -356.049109   |   -354.460328   |   -356.049805
pyrrole   |   -209.844634   |   -208.838609   |   -209.837267
pyrrolidin-2-one   |   -286.232898   |   -284.919797   |   -286.233284
pyrrolidine   |   -212.237212   |   -211.174101   |   -212.236909
pyrrolidine-1-carbonitrile   |   -304.353362   |   -302.908306   |   -304.352772
pyrrolo-1-2-oxadithiazole   |   -1079.24154   |   -1077.526781   |   -1079.241875
quadricyclane   |   -270.99088   |   -269.645425   |   -270.971896
quinazoline   |   -417.323805   |   -415.394415   |   -417.320217
quinoline   |   -401.282518   |   -399.392456   |   -401.278765
quinolizin-4-one   |   -476.436692   |   -474.251888   |   -476.430255
quinoxaline   |   -417.319603   |   -415.385363   |   -417.311496
quinuclidine   |   -328.767022   |   -327.114313   |   -328.768606
R-S-2-3-dichlorobutane   |   -1076.478311   |   -1075.170898   |   -1076.476581
S-2-pyridinyl_ethanethioate   |   -798.096388   |   -796.043547   |   -798.097723
sarcosine   |   -323.334163   |   -321.902419   |   -323.333189
sec-butylbenzene   |   -388.831964   |   -386.882963   |   -388.831108
serine   |   -398.519344   |   -396.792676   |   -398.519219
S-ethyl_ethanethioate   |   -629.874253   |   -628.556054   |   -629.877055
S-hydroperoxy_hexa-2-4-diynethioate   |   -853.650424   |   -851.454378   |   -853.640899
S-methyl-3-furancarbothioate   |   -779.907808   |   -777.981559   |   -779.909363
S-methyl_benzenecarbothioate   |   -782.062347   |   -780.053444   |   -782.061039
S-methylsulfinylbenzene   |   -743.98084   |   -742.108831   |   -743.978656
S-methyl_thioformate   |   -551.376845   |   -550.467665   |   -551.374814
S-nitrosocysteine   |   -850.269666   |   -848.102678   |   -850.276801
spiro4-4nona-1-3-6-8-tetraene   |   -347.101868   |   -345.428138   |   -347.102725
spiropentane   |   -194.926031   |   -193.936798   |   -194.914693
styrene   |   -309.116732   |   -307.619563   |   -309.113191
succinic_acid   |   -456.462668   |   -454.534732   |   -456.460053
succinonitrile   |   -263.917928   |   -262.72132   |   -263.919577
sulfanyl-2-hydroxyacetate   |   -701.680675   |   -700.197144   |   -701.683714
sulfanylacetyl_chloride   |   -1010.539278   |   -1009.404096   |   -1010.538492
sulfanylacetylenol   |   -550.09813   |   -549.223504   |   -550.096242
sulfanylmethylthiocyanate   |   -928.036523   |   -926.988112   |   -928.035319
syn-tricyclo4-2-0-02-5octane   |   -311.43259   |   -309.855572   |   -311.432527
t-butylmethylsulfone   |   -745.482578   |   -743.554936   |   -745.481082
terephthalonitrile   |   -416.101715   |   -414.211459   |   -416.096047
tertbutylbenzene   |   -388.83336   |   -386.878949   |   -388.833505
tertbutylcyclobutane   |   -313.911205   |   -312.267474   |   -313.908889
tertbutylhydroperoxide   |   -308.393727   |   -306.958522   |   -308.388831
tetrachloroethylene   |   -1915.048138   |   -1913.705735   |   -1915.03389
tetrachloromethane   |   -1877.017063   |   -1875.850271   |   -1877.002639
tetracyanoethylene   |   -446.910073   |   -444.963332   |   -446.88742
tetracyanomethane   |   -408.853926   |   -407.083511   |   -408.837502
tetracyclo-undecane   |   -428.046779   |   -425.877134   |   -428.033248
tetrafluorocyclobutadiene   |   -551.105842   |   -549.079218   |   -551.092091
tetrafluoroethylene   |   -475.146327   |   -473.477536   |   -475.15357
tetrafluoromethane   |   -437.192979   |   -435.693214   |   -437.197176
tetrahydro-2H-pyran   |   -271.355989   |   -270.051075   |   -271.356065
tetrahydro-2H-thiopyran   |   -593.960493   |   -592.723363   |   -593.960358
tetrahydro-2H-thiopyran-2-one   |   -667.925028   |   -666.434703   |   -667.927828
tetrahydro-2-methylthiophene   |   -593.96108   |   -592.722461   |   -593.96234
tetrahydro-3-methylthiophene   |   -593.959924   |   -592.7202   |   -593.961215
tetrahydrofuran   |   -232.105353   |   -231.005887   |   -232.103483
tetrahydropyran-2-one   |   -345.337517   |   -343.781303   |   -345.338684
tetrahydrothiophene   |   -554.713797   |   -553.682089   |   -554.716724
tetramethylbutane   |   -315.140822   |   -313.454421   |   -315.144022
tetranitromethane   |   -857.649079   |   -854.093789   |   -857.647734
tetraspiro2-0-0-0-2-1-1-1undecane   |   -426.662412   |   -424.532463   |   -426.630308
theophylline   |   -640.222353   |   -637.375751   |   -640.216194
thiadiazolidine-4-thione   |   -983.299953   |   -981.99386   |   -983.306275
thiazole   |   -568.352958   |   -567.331526   |   -568.347845
thiazolidine-1-1-dioxide   |   -721.074711   |   -719.339388   |   -721.072797
thietane   |   -515.440444   |   -514.615398   |   -515.443418
thiirane   |   -476.200697   |   -475.577454   |   -476.201097
thioacetaldehyde   |   -476.19728   |   -475.583039   |   -476.193484
thioacetone   |   -515.450115   |   -514.629404   |   -515.448147
thiobenzamide   |   -722.945827   |   -721.183349   |   -722.94639
thiocyanatoacetic_acid   |   -718.674497   |   -717.092723   |   -718.672078
thiocyanatomethylsulfanylacetylene   |   -1004.051542   |   -1002.653337   |   -1004.050427
thioformaldehyde   |   -436.943402   |   -436.534001   |   -436.938542
thiolane-1-1-dioxide   |   -705.031905   |   -703.348217   |   -705.030031
thiolane-1-oxide   |   -629.850897   |   -628.496407   |   -629.850013
thiophene   |   -552.306734   |   -551.328393   |   -552.299021
thiophene-1-oxide   |   -627.399695   |   -626.108766   |   -627.390085
thiophosgene   |   -1355.261374   |   -1354.3738   |   -1355.249414
thiosemicarbazide   |   -602.836583   |   -601.677377   |   -602.8514
thiourea   |   -547.581372   |   -546.672111   |   -547.588999
threonine   |   -437.768915   |   -435.835308   |   -437.768255
thymine   |   -453.561239   |   -451.573625   |   -453.562382
toluene   |   -271.09806   |   -269.768836   |   -271.095476
trans-1-2-dimethylcyclobutane   |   -235.422002   |   -234.196325   |   -235.419788
trans-1-3-dimethylcyclobutane   |   -235.420299   |   -234.194675   |   -235.417131
trans-2-3-4-hexatriene   |   -232.945376   |   -231.79434   |   -232.94448
trans-2-3-dimethylnorborane   |   -351.984309   |   -350.164331   |   -351.977494
trans-2-butenal   |   -230.892382   |   -229.835252   |   -230.891007
trans-decalin   |   -391.246475   |   -389.229299   |   -391.24017
trans-dithiocyanatoethene   |   -1058.167365   |   -1056.558104   |   -1058.151862
trichloroacetaldehyde   |   -1531.065915   |   -1529.678429   |   -1531.06263
trichloroethylene   |   -1455.899802   |   -1454.798321   |   -1455.888655
trichlorofluoromethane   |   -1517.053492   |   -1515.805379   |   -1517.043975
