Name   |   Ref (HF/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_HF (A.U.)
bse49_S-Cl_42_A   |   -565.970603   |   -565.898811   |   -565.970655
bse49_S-Cl_42_AB   |   -1025.510813   |   -1025.415264   |   -1025.51097
bse49_S-Cl_43_A   |   -605.013781   |   -604.929035   |   -605.013713
bse49_S-Cl_43_AB   |   -1064.554353   |   -1064.446028   |   -1064.554491
bse49_S-Cl_44_A   |   -644.053309   |   -643.955677   |   -644.053195
bse49_S-Cl_44_AB   |   -1103.58896   |   -1103.467005   |   -1103.589003
bse49_S-Cl_45_A   |   -645.186557   |   -645.089672   |   -645.187407
bse49_S-Cl_45_AB   |   -1104.731812   |   -1104.612057   |   -1104.73262
bse49_S-Cl_46_AB   |   -986.340841   |   -986.257485   |   -986.341502
bse49_S-Cl_47_A   |   -1193.237028   |   -1193.173042   |   -1193.236904
bse49_S-Cl_47_AB   |   -1652.765478   |   -1652.678737   |   -1652.765322
bse49_S-Cl_48_A   |   -887.413095   |   -887.340437   |   -887.414102
bse49_S-Cl_48_AB   |   -1346.942335   |   -1346.846995   |   -1346.942461
bse49_S-Cl_49_A   |   -908.445339   |   -908.371225   |   -908.445349
bse49_S-Cl_49_AB   |   -1367.982063   |   -1367.882608   |   -1367.98209
bse49_S-Cl_4_AB   |   -932.53016   |   -932.456166   |   -932.530422
bse49_S-Cl_50_AB   |   -1293.060728   |   -1292.985849   |   -1293.060928
bse49_S-Cl_51_A   |   -908.436742   |   -908.362949   |   -908.437128
bse49_S-Cl_51_AB   |   -1367.969801   |   -1367.872497   |   -1367.969586
bse49_S-Cl_52_A   |   -1231.078046   |   -1231.008493   |   -1231.078229
bse49_S-Cl_52_AB   |   -1690.613919   |   -1690.520645   |   -1690.613734
bse49_S-Cl_53_A   |   -1270.131226   |   -1270.047238   |   -1270.131363
bse49_S-Cl_53_AB   |   -1729.669437   |   -1729.56159   |   -1729.669307
bse49_S-Cl_54_A   |   -947.474261   |   -947.386664   |   -947.474549
bse49_S-Cl_54_AB   |   -1407.013391   |   -1406.901872   |   -1407.013639
bse49_S-Cl_55_A   |   -1059.368387   |   -1059.174459   |   -1059.368816
bse49_S-Cl_55_AB   |   -1518.903975   |   -1518.686248   |   -1518.904756
bse49_S-Cl_56_A   |   -984.476152   |   -984.318127   |   -984.476064
bse49_S-Cl_56_AB   |   -1444.011834   |   -1443.830446   |   -1444.012074
bse49_S-Cl_57_A   |   -491.03   |   -490.983479   |   -491.029453
bse49_S-Cl_57_AB   |   -950.570542   |   -950.499587   |   -950.570338
bse49_S-Cl_58_A   |   -530.075353   |   -530.015292   |   -530.074541
bse49_S-Cl_58_AB   |   -989.615113   |   -989.530915   |   -989.6147
bse49_S-Cl_59_A   |   -564.721857   |   -564.646008   |   -564.721836
bse49_S-Cl_59_AB   |   -1024.257045   |   -1024.156467   |   -1024.257224
bse49_S-Cl_5_A   |   -453.170541   |   -453.129278   |   -453.170791
bse49_S-Cl_5_AB   |   -912.704922   |   -912.639972   |   -912.704564
bse49_S-Cl_60_AB   |   -1025.41261   |   -1025.318186   |   -1025.412333
bse49_S-Cl_61_AB   |   -1064.469534   |   -1064.363839   |   -1064.469559
bse49_S-Cl_62_A   |   -704.077693   |   -703.959717   |   -704.077101
bse49_S-Cl_62_AB   |   -1163.619978   |   -1163.479035   |   -1163.620111
bse49_S-Cl_63_A   |   -665.025641   |   -664.91892   |   -665.025224
bse49_S-Cl_63_AB   |   -1124.567369   |   -1124.437147   |   -1124.567423
bse49_S-Cl_64_A   |   -665.044166   |   -664.940234   |   -665.043916
bse49_S-Cl_64_AB   |   -1124.584281   |   -1124.457006   |   -1124.584413
bse49_S-Cl_65_A   |   -625.991328   |   -625.898423   |   -625.991365
bse49_S-Cl_65_AB   |   -1085.532347   |   -1085.415566   |   -1085.532702
bse49_S-Cl_66_A   |   -699.73815   |   -699.613648   |   -699.738126
bse49_S-Cl_66_AB   |   -1159.274981   |   -1159.126141   |   -1159.275053
bse49_S-Cl_69_AB   |   -857.647933   |   -857.605175   |   -857.64842
bse49_S-Cl_6_A   |   -492.214054   |   -492.159983   |   -492.214306
bse49_S-Cl_6_AB   |   -951.748366   |   -951.671182   |   -951.748199
bse49_S-Cl_70_AB   |   -966.530163   |   -966.452711   |   -966.529805
bse49_S-Cl_71_AB   |   -1005.581953   |   -1005.491854   |   -1005.581448
bse49_S-Cl_72_A   |   -718.944261   |   -718.815572   |   -718.94407
bse49_S-Cl_72_AB   |   -1178.481369   |   -1178.328473   |   -1178.481325
bse49_S-Cl_73_AB   |   -1103.279307   |   -1103.164985   |   -1103.278987
bse49_S-Cl_74_AB   |   -1103.2818   |   -1103.16913   |   -1103.281954
bse49_S-Cl_75_AB   |   -1103.283119   |   -1103.169196   |   -1103.283535
bse49_S-Cl_77_AB   |   -1201.212312   |   -1201.063786   |   -1201.212302
bse49_S-Cl_78_AB   |   -1201.215937   |   -1201.068629   |   -1201.216254
bse49_S-Cl_79_AB   |   -1201.218803   |   -1201.071446   |   -1201.219194
bse49_S-Cl_7_AB   |   -1061.190308   |   -1061.08145   |   -1061.189985
bse49_S-Cl_80_AB   |   -1290.83761   |   -1290.667173   |   -1290.837078
bse49_S-Cl_81_AB   |   -1290.846662   |   -1290.676381   |   -1290.846681
bse49_S-Cl_82_AB   |   -1239.989194   |   -1239.837693   |   -1239.989499
bse49_S-Cl_83_AB   |   -971.569242   |   -971.481261   |   -971.569064
bse49_S-Cl_84_AB   |   -1126.33738   |   -1126.216231   |   -1126.337713
bse49_S-Cl_85_A   |   -670.302084   |   -670.202245   |   -670.302163
bse49_S-Cl_85_AB   |   -1129.842289   |   -1129.719238   |   -1129.842841
bse49_S-Cl_86_AB   |   -989.617968   |   -989.529973   |   -989.617543
bse49_S-Cl_87_AB   |   -1088.51082   |   -1088.388041   |   -1088.510457
bse49_S-Cl_88_AB   |   -1028.665962   |   -1028.564892   |   -1028.665816
bse49_S-Cl_89_AB   |   -1193.412035   |   -1193.244381   |   -1193.412085
bse49_S-Cl_8_A   |   -1355.026265   |   -1354.958346   |   -1355.026282
bse49_S-Cl_8_AB   |   -1814.565566   |   -1814.47319   |   -1814.565722
bse49_S-Cl_9_A   |   -2065.252201   |   -2065.148232   |   -2065.251252
bse49_S-Cl_9_AB   |   -2524.78604   |   -2524.658447   |   -2524.785519
bse49_S-F_10_A   |   -985.204456   |   -985.022273   |   -985.204095
bse49_S-F_10_AB   |   -1084.671978   |   -1084.446682   |   -1084.671612
bse49_S-F_11_A   |   -886.218237   |   -886.084477   |   -886.21774
bse49_S-F_11_AB   |   -985.686873   |   -985.51073   |   -985.686455
bse49_S-F_12_A   |   -787.233544   |   -787.146825   |   -787.23312
bse49_S-F_12_AB   |   -886.702944   |   -886.573734   |   -886.702553
bse49_S-F_13_AB   |   -787.722569   |   -787.639495   |   -787.722226
bse49_S-F_14_AB   |   -838.935129   |   -838.852943   |   -838.935036
bse49_S-F_15_AB   |   -917.055866   |   -916.94463   |   -917.055821
bse49_S-F_16_AB   |   -1454.507317   |   -1454.395337   |   -1454.507411
bse49_S-F_17_AB   |   -1913.428578   |   -1913.298537   |   -1913.428841
bse49_S-F_18_AB   |   -740.200715   |   -740.063017   |   -740.200601
bse49_S-F_19_AB   |   -943.735954   |   -943.538407   |   -943.735542
bse49_S-F_1_AB   |   -536.643008   |   -536.566602   |   -536.642939
bse49_S-F_20_AB   |   -1147.255136   |   -1146.996617   |   -1147.255008
bse49_S-F_21_AB   |   -614.74634   |   -614.646989   |   -614.746466
bse49_S-F_22_AB   |   -575.695014   |   -575.607239   |   -575.695214
bse49_S-F_23_AB   |   -653.796763   |   -653.686208   |   -653.796699
bse49_S-F_24_AB   |   -653.795464   |   -653.684427   |   -653.79546
bse49_S-F_29_AB   |   -1119.804101   |   -1119.579706   |   -1119.804245
bse49_S-F_2_AB   |   -895.152113   |   -895.066818   |   -895.152341
bse49_S-F_30_AB   |   -685.290618   |   -685.165996   |   -685.290694
bse49_S-F_31_AB   |   -724.330194   |   -724.191854   |   -724.330261
bse49_S-F_32_AB   |   -610.364339   |   -610.265603   |   -610.364261
bse49_S-F_33_AB   |   -1138.666423   |   -1138.421098   |   -1138.666469
bse49_S-F_34_AB   |   -709.282076   |   -709.144272   |   -709.282246
bse49_S-F_35_AB   |   -1069.312576   |   -1069.193571   |   -1069.312453
bse49_S-F_36_AB   |   -647.265246   |   -647.144895   |   -647.265814
bse49_S-F_37_AB   |   -686.308909   |   -686.174555   |   -686.309372
bse49_S-F_38_AB   |   -574.500491   |   -574.412092   |   -574.500434
bse49_S-F_39_AB   |   -573.282165   |   -573.192687   |   -573.282025
bse49_S-F_3_AB   |   -934.204215   |   -934.104543   |   -934.204281
bse49_S-F_40_AB   |   -589.336614   |   -589.245046   |   -589.336339
bse49_S-F_41_AB   |   -986.899796   |   -986.785527   |   -986.899214
bse49_S-F_42_AB   |   -665.453868   |   -665.33944   |   -665.453939
bse49_S-F_43_AB   |   -704.497472   |   -704.370247   |   -704.497439
bse49_S-F_44_AB   |   -743.531234   |   -743.389515   |   -743.531058
bse49_S-F_45_AB   |   -744.672624   |   -744.533448   |   -744.673572
bse49_S-F_46_AB   |   -626.267821   |   -626.159861   |   -626.268737
bse49_S-F_47_AB   |   -1292.709002   |   -1292.602047   |   -1292.70878
bse49_S-F_48_AB   |   -986.887564   |   -986.771716   |   -986.888182
bse49_S-F_49_AB   |   -1007.923443   |   -1007.805946   |   -1007.923323
bse49_S-F_4_AB   |   -572.478214   |   -572.383916   |   -572.478813
bse49_S-F_50_AB   |   -933.004288   |   -932.910692   |   -933.004468
bse49_S-F_51_AB   |   -1007.913395   |   -1007.797411   |   -1007.913356
bse49_S-F_52_AB   |   -1330.560249   |   -1330.44758   |   -1330.560079
bse49_S-F_53_AB   |   -1369.614168   |   -1369.486816   |   -1369.614156
bse49_S-F_54_AB   |   -1046.956592   |   -1046.825028   |   -1046.956604
bse49_S-F_55_AB   |   -1158.842515   |   -1158.605015   |   -1158.842856
bse49_S-F_56_AB   |   -1083.951427   |   -1083.750046   |   -1083.951457
bse49_S-F_57_AB   |   -590.512128   |   -590.421759   |   -590.512025
bse49_S-F_58_AB   |   -629.556353   |   -629.45283   |   -629.555868
bse49_S-F_59_AB   |   -664.203378   |   -664.081935   |   -664.203672
bse49_S-F_5_AB   |   -552.652636   |   -552.56768   |   -552.653099
bse49_S-F_60_AB   |   -665.353407   |   -665.239681   |   -665.353214
bse49_S-F_61_AB   |   -704.411788   |   -704.28655   |   -704.411666
bse49_S-F_62_A   |   -661.860392   |   -661.757921   |   -661.860769
bse49_S-F_62_AB   |   -761.341104   |   -761.19565   |   -761.341479
bse49_S-F_63_A   |   -778.968163   |   -778.824265   |   -778.967798
bse49_S-F_63_AB   |   -878.449293   |   -878.263027   |   -878.448751
bse49_S-F_64_AB   |   -803.561457   |   -803.400881   |   -803.561182
bse49_S-F_65_AB   |   -764.507819   |   -764.35809   |   -764.507637
bse49_S-F_66_AB   |   -764.527438   |   -764.380314   |   -764.527481
bse49_S-F_67_AB   |   -725.473149   |   -725.336912   |   -725.473332
bse49_S-F_68_AB   |   -799.222124   |   -799.052703   |   -799.222452
bse49_S-F_69_AB   |   -596.471779   |   -596.365154   |   -596.47165
bse49_S-F_6_AB   |   -591.695175   |   -591.597637   |   -591.695658
bse49_S-F_72_AB   |   -606.47124   |   -606.37214   |   -606.471687
bse49_S-F_73_AB   |   -645.523369   |   -645.411978   |   -645.523737
bse49_S-F_74_AB   |   -818.428593   |   -818.255154   |   -818.428802
bse49_S-F_75_AB   |   -743.222439   |   -743.088705   |   -743.222005
bse49_S-F_76_AB   |   -743.223464   |   -743.091147   |   -743.223314
bse49_S-F_77_AB   |   -743.226677   |   -743.093453   |   -743.226896
bse49_S-F_78_AB   |   -727.224199   |   -727.095013   |   -727.224208
bse49_S-F_79_AB   |   -841.156577   |   -840.988767   |   -841.156279
bse49_S-F_7_AB   |   -701.134146   |   -701.00486   |   -701.133677
bse49_S-F_81_AB   |   -841.160648   |   -840.993654   |   -841.160798
bse49_S-F_82_AB   |   -766.275869   |   -766.134616   |   -766.275614
bse49_S-F_83_AB   |   -930.786048   |   -930.596189   |   -930.785238
bse49_S-F_85_AB   |   -1223.647406   |   -1223.457582   |   -1223.647259
bse49_S-F_86_AB   |   -879.930665   |   -879.759244   |   -879.930446
bse49_S-F_87_AB   |   -611.516827   |   -611.408328   |   -611.516925
bse49_S-F_88_AB   |   -766.278057   |   -766.137444   |   -766.278211
bse49_S-F_89_AB   |   -769.782628   |   -769.640059   |   -769.782976
bse49_S-F_8_A   |   -536.057116   |   -535.988921   |   -536.056954
bse49_S-F_8_AB   |   -635.536795   |   -635.424973   |   -635.536991
bse49_S-F_90_AB   |   -629.562852   |   -629.4542   |   -629.563088
bse49_S-F_91_AB   |   -728.455972   |   -728.312334   |   -728.456269
bse49_S-F_92_AB   |   -668.61446   |   -668.493801   |   -668.614448
bse49_S-F_93_AB   |   -833.352282   |   -833.165333   |   -833.352487
bse49_S-F_9_A   |   -634.959281   |   -634.854571   |   -634.959083
bse49_S-F_9_AB   |   -734.439083   |   -734.290915   |   -734.439246
bse49_S-S_10_AB   |   -1749.459438   |   -1749.249192   |   -1749.459425
bse49_S-S_11_AB   |   -1749.46671   |   -1749.256374   |   -1749.466785
bse49_S-S_12_AB   |   -1329.581541   |   -1329.377064   |   -1329.581681
bse49_S-S_13_AB   |   -1749.460357   |   -1749.251025   |   -1749.46041
bse49_S-S_13_B   |   -1008.880849   |   -1008.79664   |   -1008.880772
bse49_S-S_14_AB   |   -1329.580047   |   -1329.375882   |   -1329.580206
bse49_S-S_15_A   |   -628.049346   |   -627.958669   |   -628.049231
bse49_S-S_15_AB   |   -1368.629209   |   -1368.413384   |   -1368.629141
bse49_S-S_16_AB   |   -1219.656961   |   -1219.465992   |   -1219.657318
bse49_S-S_17_A   |   -846.655491   |   -846.479045   |   -846.655125
bse49_S-S_17_AB   |   -1693.358875   |   -1693.001075   |   -1693.358283
bse49_S-S_18_AB   |   -1256.148174   |   -1255.961844   |   -1256.147867
bse49_S-S_1_A   |   -593.363523   |   -593.283588   |   -593.363448
bse49_S-S_1_AB   |   -991.522928   |   -991.419152   |   -991.523389
bse49_S-S_20_AB   |   -1099.946851   |   -1099.80735   |   -1099.946644
bse49_S-S_21_A   |   -1013.253716   |   -1013.169266   |   -1013.253275
bse49_S-S_21_AB   |   -1567.614767   |   -1567.458518   |   -1567.614642
bse49_S-S_23_AB   |   -952.476499   |   -952.381774   |   -952.47699
bse49_S-S_26_AB   |   -1030.57731   |   -1030.459676   |   -1030.577644
bse49_S-S_27_A   |   -1292.399069   |   -1292.126641   |   -1292.399446
bse49_S-S_27_AB   |   -2584.841834   |   -2584.293303   |   -2584.842158
bse49_S-S_28_AB   |   -1467.801561   |   -1467.510403   |   -1467.801609
bse49_S-S_29_AB   |   -987.161092   |   -987.057938   |   -987.161473
bse49_S-S_2_AB   |   -1256.150562   |   -1255.964126   |   -1256.150482
bse49_S-S_30_AB   |   -874.375359   |   -874.306479   |   -874.375926
bse49_S-S_32_AB   |   -913.425852   |   -913.345594   |   -913.426387
bse49_S-S_33_AB   |   -948.109645   |   -948.018201   |   -948.109833
bse49_S-S_35_A   |   -921.582516   |   -921.377636   |   -921.582459
bse49_S-S_35_AB   |   -1655.507377   |   -1655.154379   |   -1655.507735
bse49_S-S_36_AB   |   -1531.435472   |   -1531.132496   |   -1531.435906
bse49_S-S_37_A   |   -591.006315   |   -590.930832   |   -591.006109
bse49_S-S_37_AB   |   -1145.366003   |   -1145.218435   |   -1145.365943
bse49_S-S_38_AB   |   -1151.654935   |   -1151.498877   |   -1151.655087
bse49_S-S_39_AB   |   -2088.702119   |   -2088.312093   |   -2088.701148
bse49_S-S_3_A   |   -626.848857   |   -626.759393   |   -626.848596
bse49_S-S_3_AB   |   -1253.748699   |   -1253.564277   |   -1253.748454
bse49_S-S_40_AB   |   -999.819394   |   -999.711264   |   -999.819898
bse49_S-S_41_AB   |   -1178.049768   |   -1177.886737   |   -1178.049847
bse49_S-S_42_AB   |   -1654.180043   |   -1653.8898   |   -1654.179713
bse49_S-S_44_AB   |   -1542.697455   |   -1542.375601   |   -1542.697764
bse49_S-S_45_AB   |   -1132.039183   |   -1131.872041   |   -1132.039714
bse49_S-S_4_A   |   -665.89799   |   -665.798878   |   -665.89816
bse49_S-S_4_AB   |   -1331.846775   |   -1331.643308   |   -1331.847274
bse49_S-S_5_AB   |   -1178.047521   |   -1177.884632   |   -1178.047216
bse49_S-S_6_A   |   -667.100289   |   -666.997605   |   -667.10023
bse49_S-S_6_AB   |   -1217.098377   |   -1216.923546   |   -1217.098203
bse49_S-S_7_AB   |   -1217.098938   |   -1216.924267   |   -1217.098801
bse49_S-S_8_A   |   -744.037605   |   -743.915721   |   -744.037546
bse49_S-S_8_AB   |   -1294.036566   |   -1293.84241   |   -1294.036654
bse49_S-S_9_AB   |   -1290.5286   |   -1290.336198   |   -1290.528561
bse49_Si-Cl_10_AB   |   -937.966433   |   -937.862016   |   -937.965969
bse49_Si-Cl_11_AB   |   -867.451959   |   -867.367614   |   -867.452139
bse49_Si-Cl_12_AB   |   -842.052545   |   -841.979556   |   -842.052377
bse49_Si-Cl_13_AB   |   -1018.970912   |   -1018.847403   |   -1018.971063
bse49_Si-Cl_14_A   |   -524.97231   |   -524.873902   |   -524.972298
bse49_Si-Cl_14_AB   |   -984.604783   |   -984.484476   |   -984.605063
bse49_Si-Cl_15_A   |   -485.92152   |   -485.835124   |   -485.92146
bse49_Si-Cl_15_AB   |   -945.553984   |   -945.44568   |   -945.554211
bse49_Si-Cl_16_A   |   -446.870592   |   -446.79622   |   -446.870501
bse49_Si-Cl_16_AB   |   -906.503031   |   -906.406721   |   -906.503229
bse49_Si-Cl_17_AB   |   -828.405756   |   -828.33285   |   -828.40579
bse49_Si-Cl_18_A   |   -517.408068   |   -517.312177   |   -517.407791
bse49_Si-Cl_18_AB   |   -977.036363   |   -976.918116   |   -977.035972
bse49_Si-Cl_19_AB   |   -1092.682599   |   -1092.538691   |   -1092.682934
bse49_Si-Cl_1_AB   |   -867.435796   |   -867.353218   |   -867.435962
bse49_Si-Cl_20_A   |   -446.88295   |   -446.806456   |   -446.882746
bse49_Si-Cl_20_AB   |   -906.518079   |   -906.420538   |   -906.518072
bse49_Si-Cl_21_AB   |   -867.472413   |   -867.38622   |   -867.472293
bse49_Si-Cl_22_AB   |   -827.193492   |   -827.12383   |   -827.193227
bse49_Si-Cl_23_A   |   -366.369658   |   -366.322787   |   -366.369585
bse49_Si-Cl_23_AB   |   -825.992508   |   -825.9216   |   -825.992407
bse49_Si-Cl_24_AB   |   -866.246234   |   -866.164684   |   -866.245898
bse49_Si-Cl_25_AB   |   -866.261135   |   -866.177663   |   -866.260863
bse49_Si-Cl_26_A   |   -406.618104   |   -406.559825   |   -406.617953
bse49_Si-Cl_28_A   |   -788.714971   |   -788.6596   |   -788.715031
bse49_Si-Cl_28_AB   |   -1248.342778   |   -1248.263656   |   -1248.34278
bse49_Si-Cl_29_A   |   -527.674631   |   -527.548942   |   -527.674688
bse49_Si-Cl_29_AB   |   -987.311539   |   -987.160684   |   -987.31185
bse49_Si-Cl_2_AB   |   -1018.984546   |   -1018.858905   |   -1018.984324
bse49_Si-Cl_30_A   |   -788.646511   |   -788.593946   |   -788.646404
bse49_Si-Cl_30_AB   |   -1248.273817   |   -1248.197914   |   -1248.273599
bse49_Si-Cl_31_A   |   -827.700666   |   -827.636554   |   -827.700882
bse49_Si-Cl_31_AB   |   -1287.327695   |   -1287.240442   |   -1287.327902
bse49_Si-Cl_32_AB   |   -1325.188204   |   -1325.089636   |   -1325.188588
bse49_Si-Cl_33_A   |   -937.350861   |   -937.249495   |   -937.351248
bse49_Si-Cl_33_AB   |   -1396.965894   |   -1396.840469   |   -1396.965462
bse49_Si-Cl_34_A   |   -841.429605   |   -841.360402   |   -841.429876
bse49_Si-Cl_34_AB   |   -1301.051735   |   -1300.957387   |   -1301.051749
bse49_Si-Cl_35_AB   |   -1707.344004   |   -1707.244528   |   -1707.343901
bse49_Si-Cl_36_A   |   -1544.420098   |   -1544.235545   |   -1544.42021
bse49_Si-Cl_36_AB   |   -2004.042277   |   -2003.832949   |   -2004.042403
bse49_Si-Cl_37_A   |   -1396.342888   |   -1396.221356   |   -1396.342642
bse49_Si-Cl_37_AB   |   -1855.963215   |   -1855.816474   |   -1855.962812
bse49_Si-Cl_38_A   |   -1300.427483   |   -1300.337195   |   -1300.427964
bse49_Si-Cl_38_AB   |   -1760.048699   |   -1759.93277   |   -1760.048781
bse49_Si-Cl_39_A   |   -1706.505311   |   -1706.418422   |   -1706.505356
bse49_Si-Cl_39_AB   |   -2166.130011   |   -2166.019291   |   -2166.129885
bse49_Si-Cl_3_A   |   -524.960165   |   -524.864354   |   -524.960345
bse49_Si-Cl_3_AB   |   -984.588393   |   -984.469805   |   -984.588704
bse49_Si-Cl_40_AB   |   -1129.84718   |   -1129.668956   |   -1129.847995
bse49_Si-Cl_41_AB   |   -979.917343   |   -979.805337   |   -979.917138
bse49_Si-Cl_42_AB   |   -1078.816565   |   -1078.668864   |   -1078.816434
bse49_Si-Cl_43_AB   |   -1078.817864   |   -1078.670073   |   -1078.817698
bse49_Si-Cl_44_AB   |   -1438.856546   |   -1438.726634   |   -1438.856416
bse49_Si-Cl_45_AB   |   -1018.97008   |   -1018.846121   |   -1018.970032
bse49_Si-Cl_47_AB   |   -1315.69731   |   -1315.465383   |   -1315.696923
bse49_Si-Cl_48_AB   |   -1093.850351   |   -1093.700815   |   -1093.850274
bse49_Si-Cl_49_AB   |   -1071.684688   |   -1071.547641   |   -1071.684641
bse49_Si-Cl_4_A   |   -485.909344   |   -485.825575   |   -485.9095
bse49_Si-Cl_4_AB   |   -945.53757   |   -945.431008   |   -945.537845
bse49_Si-Cl_50_AB   |   -1897.790522   |   -1897.642114   |   -1897.790324
bse49_Si-Cl_51_AB   |   -1897.794413   |   -1897.646459   |   -1897.794255
bse49_Si-Cl_52_A   |   -899.570228   |   -899.460233   |   -899.569769
bse49_Si-Cl_52_AB   |   -1359.201358   |   -1359.065948   |   -1359.200848
bse49_Si-Cl_53_A   |   -458.506549   |   -458.43337   |   -458.506667
bse49_Si-Cl_53_AB   |   -918.132412   |   -918.036264   |   -918.132608
bse49_Si-Cl_54_A   |   -917.510588   |   -917.41808   |   -917.510927
bse49_Si-Cl_54_AB   |   -1377.132646   |   -1377.015787   |   -1377.132936
bse49_Si-Cl_55_A   |   -1376.509553   |   -1376.396583   |   -1376.509754
bse49_Si-Cl_55_AB   |   -1836.130504   |   -1835.992512   |   -1836.130663
bse49_Si-Cl_56_A   |   -536.588121   |   -536.489097   |   -536.588213
bse49_Si-Cl_56_AB   |   -996.210564   |   -996.088856   |   -996.210743
bse49_Si-Cl_57_A   |   -1454.589329   |   -1454.450895   |   -1454.589611
bse49_Si-Cl_57_AB   |   -1914.209618   |   -1914.046924   |   -1914.209981
bse49_Si-Cl_58_A   |   -614.693112   |   -614.5704   |   -614.693122
bse49_Si-Cl_58_AB   |   -1074.315715   |   -1074.170393   |   -1074.315737
bse49_Si-Cl_59_A   |   -488.604364   |   -488.492218   |   -488.604732
bse49_Si-Cl_59_AB   |   -948.239895   |   -948.101026   |   -948.239631
bse49_Si-Cl_5_A   |   -446.858545   |   -446.786796   |   -446.858662
bse49_Si-Cl_5_AB   |   -906.486763   |   -906.392198   |   -906.486981
bse49_Si-Cl_60_AB   |   -789.33834   |   -789.279219   |   -789.338341
bse49_Si-Cl_61_A   |   -389.620955   |   -389.555372   |   -389.621149
bse49_Si-Cl_61_AB   |   -849.252729   |   -849.161738   |   -849.252562
bse49_Si-Cl_63_AB   |   -995.91453   |   -995.79969   |   -995.914367
bse49_Si-Cl_64_AB   |   -1454.916952   |   -1454.782169   |   -1454.91712
bse49_Si-Cl_65_AB   |   -1913.916328   |   -1913.761447   |   -1913.916675
bse49_Si-Cl_66_AB   |   -995.916972   |   -995.802029   |   -995.916712
bse49_Si-Cl_67_AB   |   -1454.919956   |   -1454.78507   |   -1454.919826
bse49_Si-Cl_6_AB   |   -828.384683   |   -828.314058   |   -828.384802
bse49_Si-Cl_71_A   |   -727.28413   |   -727.229722   |   -727.284233
bse49_Si-Cl_71_AB   |   -1186.908122   |   -1186.830007   |   -1186.907893
bse49_Si-Cl_72_A   |   -824.375457   |   -824.139737   |   -824.375393
bse49_Si-Cl_72_AB   |   -1284.008356   |   -1283.746944   |   -1284.008527
bse49_Si-Cl_73_A   |   -1544.832979   |   -1544.753865   |   -1544.832918
bse49_Si-Cl_73_AB   |   -2004.450617   |   -2004.346626   |   -2004.449932
bse49_Si-Cl_74_A   |   -626.475442   |   -626.324963   |   -626.475393
bse49_Si-Cl_74_AB   |   -1086.107003   |   -1085.931965   |   -1086.107116
bse49_Si-Cl_75_AB   |   -1047.225057   |   -1047.037149   |   -1047.224582
bse49_Si-Cl_76_AB   |   -944.380982   |   -944.277461   |   -944.38122
bse49_Si-Cl_77_AB   |   -905.324136   |   -905.232193   |   -905.323763
bse49_Si-Cl_78_A   |   -947.608726   |   -947.474843   |   -947.609141
bse49_Si-Cl_78_AB   |   -1407.239621   |   -1407.078516   |   -1407.239406
bse49_Si-Cl_79_A   |   -848.626438   |   -848.539795   |   -848.626774
bse49_Si-Cl_79_AB   |   -1308.256101   |   -1308.143259   |   -1308.255865
bse49_Si-Cl_7_AB   |   -867.432097   |   -867.349993   |   -867.432294
bse49_Si-Cl_80_A   |   -749.648048   |   -749.607203   |   -749.648414
bse49_Si-Cl_80_AB   |   -1209.272867   |   -1209.207181   |   -1209.272823
bse49_Si-Cl_81_AB   |   -1438.920471   |   -1438.788666   |   -1438.920467
bse49_Si-Cl_82_A   |   -1184.398688   |   -1184.182451   |   -1184.398591
bse49_Si-Cl_82_AB   |   -1644.030948   |   -1643.788941   |   -1644.03101
bse49_Si-Cl_83_A   |   -1015.445411   |   -1015.31833   |   -1015.445709
bse49_Si-Cl_83_AB   |   -1475.068425   |   -1474.917096   |   -1475.068388
bse49_Si-Cl_84_A   |   -1474.443828   |   -1474.296457   |   -1474.443933
bse49_Si-Cl_84_AB   |   -1934.066316   |   -1933.89409   |   -1934.066534
bse49_Si-Cl_85_AB   |   -866.250557   |   -866.168416   |   -866.250242
bse49_Si-Cl_86_A   |   -2624.504778   |   -2624.37746   |   -2624.505183
bse49_Si-Cl_86_AB   |   -3084.125339   |   -3083.973447   |   -3084.125707
bse49_Si-Cl_87_A   |   -517.388383   |   -517.293242   |   -517.388401
bse49_Si-Cl_87_AB   |   -977.0107   |   -976.891821   |   -977.010655
bse49_Si-Cl_88_A   |   -2165.505921   |   -2165.39887   |   -2165.50617
bse49_Si-Cl_88_AB   |   -2625.12923   |   -2624.997971   |   -2625.129328
bse49_Si-Cl_89_A   |   -2165.580461   |   -2165.470341   |   -2165.580647
bse49_Si-Cl_89_AB   |   -2625.20256   |   -2625.067895   |   -2625.20266
bse49_Si-Cl_8_AB   |   -906.479903   |   -906.386615   |   -906.480334
bse49_Si-Cl_90_AB   |   -1204.791451   |   -1204.575928   |   -1204.792079
bse49_Si-Cl_91_AB   |   -978.315732   |   -978.178565   |   -978.316095
bse49_Si-Cl_92_A   |   -1706.580963   |   -1706.491377   |   -1706.581029
bse49_Si-Cl_92_AB   |   -2166.205314   |   -2166.091632   |   -2166.205283
bse49_Si-Cl_94_A   |   -1307.628846   |   -1307.520874   |   -1307.62923
bse49_Si-Cl_94_AB   |   -1767.254489   |   -1767.119729   |   -1767.254194
bse49_Si-Cl_95_A   |   -1208.650105   |   -1208.588566   |   -1208.650444
